Date,Open,High,Low,Close,Volume,log_returns,Search_Volume,check_ratio,Normalized_Searches,log_searches,temp_date,Normalized_Searches_delayed,norm_search_MA_upper_band,norm_search_MA_lower_band,strategy,coin,qty,balance,coins_value,portfolio_value
2019-12-09,150.41,151.15,146.55,147.37,296475.449,-0.02041846744195034,8640.289156626506,720.0240963855422,0.36345497896996215,0.0,2019-12-09,0.36345497896996215,0.630416881485051,-0.07295753804797933,0,Ethereum,10.793774151069664,8257.17849664314,1590.6784966431364,9847.856993286277
2019-12-10,147.36,148.39,143.78,145.55,253852.598,-0.012426761033539329,8640.289156626506,720.0240963855422,0.36345497896996215,0.0,2019-12-10,0.36345497896996215,0.6145792372867172,-0.06222655234151192,0,Ethereum,10.793774151069664,8237.533827688194,1571.0338276881898,9808.567655376384
2019-12-11,142.83,142.87,142.74,142.76,158.649,-0.019354771569672802,8640.289156626506,720.0240963855422,0.3121218594217373,-0.15226174840047574,2019-12-11,0.36345497896996215,0.6009021588803085,-0.05204250809707267,0,Ethereum,10.793774151069664,8207.41919780671,1540.9191978067051,9748.338395613415
2019-12-12,143.36,145.8,139.05,144.8,372077.814,0.014188581329656563,9360.31325301205,720.0240963855423,0.4778721731437165,0.4259495899023025,2019-12-12,0.3121218594217373,0.58624799797383,-0.049922780922264376,0,Ethereum,10.793774151069664,8229.438497074892,1562.9384970748874,9792.37699414978
2019-12-13,144.8,145.2,143.0,144.7,183068.201,-0.0006908463141779648,8640.289156626506,720.0240963855422,0.36345497896996215,-0.2736878415018266,2019-12-13,0.4778721731437165,0.5829011342836005,-0.03024921584497786,0,Ethereum,10.793774151069664,8228.359119659784,1561.8591196597802,9790.218239319565
2019-12-14,144.71,144.97,141.05,141.77,187036.667,-0.020456607507897906,7200.240963855422,720.0240963855422,0.0832874710742285,-1.4733573044367192,2019-12-14,0.36345497896996215,0.5733084734139237,-0.022133599018746397,0,Ethereum,10.793774151069664,8196.733361397151,1530.2333613971464,9726.966722794297
2019-12-15,141.77,144.0,139.89,142.39,230729.834,0.004363745663362999,11323.452631578948,943.621052631579,0.8102972991887332,2.275103085772387,2019-12-15,0.0832874710742285,0.5561707221522086,-0.06268041392869833,0,Ethereum,10.793774151069664,8203.425501370813,1536.9255013708093,9740.351002741623
2019-12-16,142.46,142.63,128.59,132.59,553596.159,-0.07130811166627571,13210.694736842104,943.6210526315789,1.1719971961164681,0.36906336138129503,2019-12-16,0.8102972991887332,0.5814625720930785,-0.05887647917753719,0,Ethereum,10.793774151069664,8097.646514690331,1431.1465146903267,9528.793029380658
2019-12-17,132.6,132.84,119.1,121.87,613475.54,-0.08430675729121638,14154.315789473683,943.6210526315789,1.3201219158106836,0.11901479403608656,2019-12-17,1.1719971961164681,0.5979591357102171,-0.0889554799559289,0,Ethereum,10.793774151069664,7981.937255790865,1315.43725579086,9297.374511581726
2019-12-18,121.9,134.75,115.95,132.74,1013697.094,0.08543742488236802,14154.315789473683,943.6210526315789,1.3201219158106836,0.0,2019-12-18,1.3201219158106836,0.6657022045475502,-0.18147811106277784,0,Ethereum,10.793774151069664,8099.265580812992,1432.7655808129873,9532.031161625979
2019-12-19,132.78,133.79,125.66,128.03,637508.534,-0.03612771625969128,13210.694736842104,943.6210526315789,1.1719971961164681,-0.1190147940360866,2019-12-19,1.3201219158106836,0.7030084006383345,-0.23516105645177388,0,Ethereum,10.793774151069664,8048.426904561454,1381.9269045614492,9430.353809122902
2019-12-20,128.03,129.33,125.73,128.13,346553.796,0.0007807620633970512,12267.073684210527,943.621052631579,0.9584220188829484,-0.20117637601728156,2019-12-20,1.1719971961164681,0.7663404194565911,-0.23062073217219226,0,Ethereum,10.793774151069664,8049.506281976561,1383.006281976556,9432.512563953116
2019-12-21,128.13,128.52,126.5,126.99,208331.595,-0.00893703032054278,11323.452631578948,943.621052631579,0.8102972991887332,-0.16788698536401345,2019-12-21,0.9584220188829484,0.8014738357825466,-0.21492655445152387,0,Ethereum,10.793774151069664,8037.201379444341,1370.7013794443367,9407.902758888678
2019-12-22,126.99,133.33,126.78,132.14,443907.086,0.0397536234007975,11323.452631578948,943.621052631579,0.8269372460207598,0.02032759430954463,2019-12-22,0.8102972991887332,0.8242937732312804,-0.19112421669258428,0,Ethereum,10.793774151069664,8092.78931632235,1426.2893163223453,9519.078632644694
2019-12-23,132.18,135.09,126.01,127.73,698722.014,-0.03394330554705402,12267.073684210527,943.621052631579,1.042731082831883,0.23186978062812616,2019-12-23,0.8269372460207598,0.8523380327055361,-0.14128284117469547,0,Ethereum,10.793774151069664,8045.188772316133,1378.6887723161283,9423.877544632262
2019-12-24,127.75,129.67,126.45,127.76,497534.945,0.000234842852071607,12267.073684210527,943.621052631579,0.9761712955037767,-0.0659605125966641,2019-12-24,1.042731082831883,0.8920473243453985,-0.10748692325082654,0,Ethereum,10.793774151069664,8045.512585540665,1379.0125855406604,9424.525171081325
2019-12-25,127.72,127.83,123.0,125.06,455279.225,-0.02135988176760511,13210.694736842104,943.6210526315789,1.125405344986794,0.1422604776968775,2019-12-25,0.9761712955037767,0.9247040337968675,-0.06396950638674637,0,Ethereum,10.793774151069664,8016.369395332777,1349.8693953327722,9366.23879066555
2019-12-26,125.06,132.44,124.33,125.53,583380.778,0.0037511516909651457,13210.694736842104,943.6210526315789,1.125405344986794,0.0,2019-12-26,1.125405344986794,0.9671760693384237,-0.018259491248844073,0,Ethereum,10.793774151069664,8021.442469183779,1354.9424691837748,9376.384938367555
2019-12-27,125.53,127.06,122.0,126.21,567887.536,0.005402412440422004,14154.315789473683,943.6210526315789,1.3411991817979172,0.17542084814104023,2019-12-27,1.125405344986794,1.0068262916936837,0.03479249877923585,0,Ethereum,10.793774151069664,8028.782235606507,1362.2822356065021,9391.064471213009
2019-12-28,126.24,129.62,125.77,128.04,468730.855,0.014395528831122995,13210.694736842104,943.6210526315789,1.125405344986794,-0.1754208481410403,2019-12-28,1.3411991817979172,1.0620859972795684,0.08534928833235145,0,Ethereum,10.793774151069664,8048.5348423029645,1382.0348423029595,9430.569684605924
2019-12-29,128.02,138.25,127.5,134.28,771614.663,0.04758445701017184,13660.038095238097,853.752380952381,1.2415737958603905,0.09823648766942795,2019-12-29,1.125405344986794,1.0960058322880184,0.16132282774767182,0,Ethereum,10.793774151069664,8115.887993005639,1449.3879930056344,9565.275986011273
2019-12-30,134.22,136.21,130.19,131.52,692165.824,-0.020768240803964364,11952.533333333333,853.7523809523809,0.9107253291781922,-0.3098936970137827,2019-12-30,1.2415737958603905,1.135705435141406,0.2607055097893024,0,Ethereum,10.793774151069664,8086.097176348687,1419.5971763486823,9505.69435269737
2019-12-31,131.53,133.64,128.15,129.12,647743.359,-0.01841672678623115,11952.533333333333,853.7523809523809,0.9107253291781922,0.0,2019-12-31,0.9107253291781922,1.149313791637096,0.3265090715938975,0,Ethereum,10.793774151069664,8060.19211838612,1393.692118386115,9453.884236772235
2020-01-01,129.12,132.96,128.62,130.62,466063.929,0.011550139952872318,11952.533333333333,853.7523809523809,0.97114113613755,0.06423046200061004,2020-01-01,0.9107253291781922,1.1608947645732837,0.43220472157365464,0,Ethereum,10.793774151069664,8076.382779612724,1409.8827796127196,9486.265559225443
2020-01-02,130.63,130.75,126.25,127.11,523582.924,-0.027239491167933547,13660.038095238097,853.752380952381,1.2415737958603905,0.24566323501317283,2020-01-02,0.97114113613755,1.153103263467403,0.709996744070322,0,Ethereum,10.793774151069664,8038.49663234247,1371.996632342465,9410.493264684934
2020-01-03,127.11,135.07,125.78,134.29,951123.597,0.05494878728650637,14513.790476190477,853.752380952381,1.376790125721811,0.10337502889903663,2020-01-03,1.2415737958603905,1.1733701422277498,0.7487282558821728,0,Ethereum,10.793774151069664,8115.99593074715,1449.4959307471452,9565.491861494294
2020-01-04,134.31,135.8,132.41,134.14,509778.108,-0.0011176099214927331,11952.533333333333,853.7523809523809,0.9107253291781922,-0.4132687259128194,2020-01-04,1.376790125721811,1.1909158704446368,0.7354322679049985,0,Ethereum,10.793774151069664,8114.37686462449,1447.8768646244846,9562.253729248974
2020-01-05,134.14,138.17,134.12,135.33,669677.687,0.008832209416823385,12005.892857142857,800.3928571428571,0.9127735876439467,0.0022465155403092983,2020-01-05,0.9107253291781922,1.1663709487589922,0.719890680582995,0,Ethereum,10.793774151069664,8127.221455864263,1460.7214558642577,9587.94291172852
2020-01-06,135.32,144.38,134.82,144.04,1095147.166,0.06237479869226018,12806.285714285714,800.3928571428571,1.0967259605416815,0.18359675839840803,2020-01-06,0.9127735876439467,1.140272747524594,0.711131172140939,0,Ethereum,10.793774151069664,8221.23522872008,1554.7352287200742,9775.970457440153
2020-01-07,144.11,145.25,138.7,142.86,963331.505,-0.008225909053847881,15207.464285714286,800.3928571428572,1.4778427552193083,0.2982540846113071,2020-01-07,1.0967259605416815,1.1350267544899408,0.711206467730999,0,Ethereum,10.793774151069664,8208.498575221818,1541.9985752218122,9750.49715044363
2020-01-08,142.86,147.94,137.15,140.75,1208133.766,-0.014879862707026755,14407.07142857143,800.3928571428572,1.4077172649986252,-0.04861399515945267,2020-01-08,1.4778427552193083,1.1767364168555887,0.6886513561396179,0,Ethereum,10.793774151069664,8185.723711763061,1519.223711763055,9704.947423526117
2020-01-09,140.76,141.52,135.33,137.73,956864.213,-0.02169002009055942,12005.892857142857,800.3928571428571,0.9696870289824724,-0.37275134154379813,2020-01-09,1.4077172649986252,1.2111155390462451,0.7170848578797423,0,Ethereum,10.793774151069664,8153.126513826831,1486.6265138268245,9639.753027653656
2020-01-10,137.73,145.15,135.22,144.8,908378.249,0.05005823302237571,11205.5,800.3928571428571,0.7857346560847378,-0.21035422114580454,2020-01-10,0.9696870289824724,1.2143012658114625,0.7439946683082364,0,Ethereum,10.793774151069664,8229.438497074894,1562.9384970748872,9792.376994149781
2020-01-11,49.03,51.99,47.76,49.25,545784.433,0.004273075990141987,6103.873303167421,169.55203619909503,7.5856559337889635,0.44160839592006884,2020-01-11,4.877587295269642,4.877587295269642,4.877587295269642,1,Litecoin,33.840947546531304,6562.60516374156,3229.605163741554,9792.210327483113
2020-01-11,144.8,148.03,142.0,142.4,832163.204,-0.016713480973740667,12005.892857142857,800.3928571428571,0.9127735876439467,0.14986871483934014,2020-01-11,0.7857346560847378,1.207700861309108,0.6990083899990017,0,Ethereum,10.793774151069664,6536.700105778993,3203.7001057789867,9740.400211557979
2020-01-12,49.3,51.75,48.78,51.33,528807.006,0.041366008954113964,5113.313432835821,159.7910447761194,5.724336901506092,-0.2815323691511647,2020-01-12,7.5856559337889635,7.18906846363712,2.401834218098035,0,Litecoin,33.840947546531304,6607.089276675778,3274.0892766757715,9881.17855335155
2020-01-12,142.4,146.6,141.71,146.57,630256.911,0.02886313106133378,12395.185185185184,885.3703703703703,0.9884554938226231,0.07965575504968041,2020-01-12,0.9127735876439467,1.205632121770925,0.6896728737462274,0,Ethereum,10.793774151069664,6652.099314885738,3319.099314885732,9971.19862977147
2020-01-13,146.57,147.0,142.32,143.58,558655.672,-0.020610758890872147,12395.185185185184,885.3703703703703,1.0511623441320603,0.06150820765232181,2020-01-13,0.9884554938226231,1.198834570670559,0.6788214528243106,0,Ethereum,10.793774151069664,6619.82593017404,3286.825930174034,9906.651860348074
2020-01-13,51.33,51.42,48.9,49.58,481361.43,-0.034687849965167356,4953.522388059701,159.7910447761194,5.369736947900403,-0.06394779584008685,2020-01-13,5.724336901506092,6.755200550779048,3.291831347824972,0,Litecoin,33.840947546531304,6560.60427196761,3227.6042719676043,9788.208543935214
2020-01-14,143.57,171.0,143.49,165.77,2169559.414,0.14370891428843774,19478.14814814815,885.3703703703704,2.236089567386684,0.7548320651469693,2020-01-14,1.0511623441320603,1.194757040290243,0.6745085185525923,0,Ethereum,10.793774151069664,6800.118120379846,3467.11812037984,10267.236240759687
2020-01-14,49.6,61.21,49.58,58.55,1387911.639,0.16629356343668183,7510.179104477612,159.7910447761194,10.359647086409224,0.6571392494051588,2020-01-14,5.369736947900403,6.4808206499816725,3.5233637481546847,0,Litecoin,33.840947546531304,7103.671419872232,3770.6714198722257,10874.342839744459
2020-01-15,58.55,60.37,55.36,58.2,677280.386,-0.005995735306334157,6551.432835820895,159.79104477611938,8.427387113112863,-0.20643139825858536,2020-01-15,10.359647086409224,7.906595222992686,2.2905832729035787,0,Litecoin,33.840947546531304,7091.827088230946,3758.82708823094,10850.654176461885
2020-01-15,165.75,172.18,159.35,166.6,1391999.279,0.004994444295967591,18592.777777777777,885.3703703703703,2.095812020768536,-0.06478753377234041,2020-01-15,2.236089567386684,1.3093672020840523,0.46464853404090134,0,Ethereum,10.793774151069664,7100.785920776334,3767.7859207763277,10868.57184155266
2020-01-16,58.27,58.56,54.68,57.6,387334.981,-0.01036278703554666,6072.059701492537,159.7910447761194,7.558927000633568,-0.10875752398897186,2020-01-16,8.427387113112863,8.116580297054783,2.8206382101035254,0,Litecoin,33.840947546531304,7080.4813522484155,3747.4813522484087,10827.962704496824
2020-01-16,166.61,167.63,158.43,164.37,784199.474,-0.01347574551430825,16822.037037037036,885.3703703703703,1.7525500772228018,-0.17886916343584724,2020-01-16,2.095812020768536,1.3972939679266791,0.3824988806097661,0,Ethereum,10.793774151069664,7056.41123589153,3723.4112358915236,10779.822471783053
2020-01-17,164.39,174.79,162.27,170.06,946707.348,0.03403133173921234,21248.88888888889,885.3703703703704,2.516644660622981,0.36185461617807974,2020-01-17,1.7525500772228018,1.4360969478703,0.36922481676928653,0,Ethereum,10.793774151069664,7117.827810811116,3784.82781081111,10902.655621622227
2020-01-17,57.64,63.39,56.83,61.15,699042.16,0.059807294431335783,6711.2238805970155,159.7910447761194,8.781987066718553,0.14997345044988056,2020-01-17,7.558927000633568,8.100576458294793,3.2428929372642257,0,Litecoin,33.840947546531304,7237.963174601302,3904.963174601296,11142.926349202598
2020-01-18,170.06,179.57,165.08,174.43,819444.357,0.0253721990723971,18592.777777777777,885.3703703703703,2.1585188710779732,-0.15350425177461727,2020-01-18,2.516644660622981,1.5700317779527393,0.27957419961863716,0,Ethereum,10.793774151069664,7285.131967641477,3952.1319676414705,11237.263935282946
2020-01-18,61.18,62.76,57.96,59.33,400679.659,-0.030214781862629474,5912.268656716418,159.7910447761194,7.301996921196764,-0.18455483784001417,2020-01-18,8.781987066718553,8.281398828196654,3.5526955280504464,0,Litecoin,33.840947546531304,7223.54144310679,3890.5414431067834,11114.082886213573
2020-01-19,59.38,62.7,55.35,57.64,439816.278,-0.02889830913923055,5844.100917431193,171.88532110091745,7.00548871242626,-0.041453918011711076,2020-01-19,7.301996921196764,8.216595200090518,3.7932093477135296,0,Litecoin,33.840947546531304,7166.350241753153,3833.3502417531454,10999.700483506298
2020-01-19,174.37,178.42,161.81,167.04,742371.819,-0.04329021033576965,16513.36842105263,786.3508771929824,1.7112588606269097,-0.2321930031813689,2020-01-19,2.1585188710779732,1.6523922826613384,0.2967414979786245,0,Ethereum,10.793774151069664,7086.5842507767475,3753.58425077674,10840.168501553488
2020-01-19,2.777,2.854,2.519,2.623,9414962.4,-0.055971621007903136,1650.7213114754102,75.03278688524591,4.170243790352799,0.18120022830708202,2020-01-19,3.4791021885648954,3.4791021885648954,3.4791021885648954,1,Chainlink,600.1680470531749,5419.750917443414,5420.250917443407,10840.001834886822
2020-01-20,57.63,58.32,55.85,57.23,221200.071,-0.007138534710310495,5672.215596330276,171.88532110091745,6.8341744090532,-0.02475826942959891,2020-01-20,7.00548871242626,8.134952114850147,3.9565670300805764,0,Litecoin,33.840947546531304,5405.876128949337,5406.3761289493295,10812.252257898666
2020-01-20,167.04,169.48,161.5,167.03,390055.869,-5.986769241762957e-05,12581.61403508772,786.3508771929825,1.0372420030819194,-0.5006640050047838,2020-01-20,1.7112588606269097,1.6910653831166866,0.34763735295983067,0,Ethereum,10.793774151069664,5405.768191207826,5406.268191207819,10812.036382415645
2020-01-20,2.623,2.745,2.544,2.695,7244721.52,0.027079503476223732,1350.5901639344265,75.03278688524591,2.92961711470536,-0.3531027601012056,2020-01-20,4.170243790352799,4.069028446151027,2.847251162690129,0,Chainlink,600.1680470531749,5356.554411349465,5357.054411349458,10713.608822698923
2020-01-21,57.26,58.15,56.0,57.59,176966.937,0.006270705097570117,5156.559633027523,171.88532110091742,5.789741184511757,-0.1658480839976341,2020-01-21,6.8341744090532,8.05288064755618,4.073443495236887,0,Litecoin,33.840947546531304,5368.737152466217,5369.237152466209,10737.974304932426
2020-01-21,167.01,170.34,165.02,169.52,351565.999,0.014797476958187443,13367.9649122807,786.3508771929824,1.1610606824164886,0.11276869824928806,2020-01-21,1.0372420030819194,1.682797098243548,0.32395166112503393,0,Ethereum,10.793774151069664,5395.61365010238,5396.113650102373,10791.727300204753
2020-01-21,2.694,2.745,2.561,2.673,5857502.02,-0.008196767204178402,1425.6229508196723,75.03278688524591,3.0835826788159313,0.051220391476730305,2020-01-21,2.92961711470536,3.837150908876884,2.2830015205308873,0,Chainlink,600.1680470531749,5382.40995306721,5382.909953067203,10765.319906134413
2020-01-22,57.61,59.49,57.23,58.36,240476.89,0.013281782136003931,5328.44495412844,171.88532110091742,6.173251613653723,0.06413811277715055,2020-01-22,5.789741184511757,7.922568793648711,3.9833358972915267,0,Litecoin,33.840947546531304,5408.467482678039,5408.967482678032,10817.434965356071
2020-01-22,2.675,2.694,2.626,2.654,3308776.35,-0.0071335012467662615,1050.4590163934429,75.03278688524593,1.68899043905792,-0.6019611512937554,2020-01-22,3.0835826788159313,3.6925140694063527,2.3081259379233208,0,Chainlink,600.1680470531749,5397.064289784029,5397.564289784022,10794.62857956805
2020-01-22,169.62,171.61,166.12,168.19,334378.174,-0.00787662122070218,12581.61403508772,786.3508771929825,1.0372420030819194,-0.11276869824928806,2020-01-22,1.1610606824164886,1.6723963906859876,0.3056296459926855,0,Ethereum,10.793774151069664,5382.708570163106,5383.208570163099,10765.917140326204
2020-01-23,58.36,58.46,52.14,54.5,390128.497,-0.06843002198538646,5672.215596330276,171.88532110091745,6.728076346168747,0.08606356720110588,2020-01-23,6.173251613653723,7.8267619348176085,3.996766947722265,0,Litecoin,33.840947546531304,5252.082512633495,5252.582512633488,10504.665025266982
2020-01-23,2.656,2.659,2.43,2.471,5259106.64,-0.07144500890354273,1350.5901639344265,75.03278688524591,2.92961711470536,0.5507407598170252,2020-01-23,1.68899043905792,3.5247973259350305,1.2523469077567846,0,Chainlink,600.1680470531749,5142.251760022764,5142.751760022757,10285.00352004552
2020-01-23,168.24,168.38,159.41,162.97,481102.22,-0.031528157951444015,12581.61403508772,786.3508771929825,1.0372420030819194,0.0,2020-01-23,1.0372420030819194,1.6764923383205843,0.3243893759831118,0,Ethereum,10.793774151069664,5085.90825895418,5086.408258954173,10172.316517908353
2020-01-24,2.47,2.542,2.35,2.504,3786409.71,0.013266526231379071,1200.5245901639346,75.03278688524591,2.30930377688164,-0.23792565309927483,2020-01-24,2.92961711470536,3.454380331183555,1.4167731137676687,0,Chainlink,600.1680470531749,5105.713804506935,5106.213804506928,10211.927609013863
2020-01-24,54.53,55.48,50.68,54.4,380824.766,-0.0018365478073015034,5328.44495412844,171.88532110091742,6.067153550769271,-0.10339971231867974,2020-01-24,6.728076346168747,7.774289200060084,4.087841247027436,0,Litecoin,33.840947546531304,5102.329709752282,5102.8297097522745,10205.159419504556
2020-01-24,162.97,164.65,155.72,162.63,472568.424,-0.0020884528475408936,11795.263157894737,786.3508771929825,0.91342332374735,-0.12712111394197967,2020-01-24,1.0372420030819194,1.6804498989080032,0.34313369347731704,0,Ethereum,10.793774151069664,5098.659826540918,5099.159826540911,10197.81965308183
2020-01-25,2.506,2.515,2.436,2.448,2024211.4,-0.022618088587772513,1125.4918032786886,75.03278688524591,1.8429560031684913,-0.22557527781202666,2020-01-25,2.30930377688164,3.338763174606541,1.3524166609194845,0,Chainlink,600.1680470531749,5065.050415905941,5065.550415905934,10130.600831811875
2020-01-25,54.38,54.43,52.18,53.28,214348.899,-0.020803127629763173,4469.018348623854,171.88532110091745,4.2556994679439,-0.3546304220045481,2020-01-25,6.067153550769271,7.693761495151507,4.086670047100313,0,Litecoin,33.840947546531304,5027.148554653826,5027.648554653819,10054.797109307645
2020-01-25,162.66,163.0,157.8,160.52,282785.555,-0.013059136541640396,10222.561403508771,786.3508771929824,0.6657859650782112,-0.31623119037832503,2020-01-25,0.91342332374735,1.6742958883343593,0.31683233666235555,0,Ethereum,10.793774151069664,5004.373691195069,5004.873691195062,10009.247382390131
2020-01-26,160.5,168.16,159.5,167.9,326188.863,0.044950018684779186,14006.8359375,933.7890625,1.2491563619707184,0.6292554468860178,2020-01-26,0.6657859650782112,1.6424254239269092,0.21874286369740692,0,Ethereum,10.793774151069664,5084.0317444299635,5084.531744429956,10168.56348885992
2020-01-26,53.23,56.63,52.82,56.27,278686.132,0.05460050721305396,4451.086956521739,164.85507246376812,4.260005138444318,0.0010112306770476886,2020-01-26,4.2556994679439,7.577835470378035,3.701422978195029,0,Litecoin,33.840947546531304,5185.216177594092,5185.716177594085,10370.932355188177
2020-01-26,2.449,2.582,2.429,2.575,1798455.47,0.050578169465619854,762.8333333333333,76.28333333333333,0.5004977593726291,-1.3035229630185001,2020-01-26,1.8429560031684913,3.220095880158908,1.1404996707721153,0,Chainlink,600.1680470531749,5261.437519569846,5261.9375195698385,10523.375039139684
2020-01-27,56.32,59.68,55.92,58.6,361503.218,0.040573163137779235,5440.217391304348,164.85507246376812,6.3643188714210615,0.4014368482351589,2020-01-27,4.260005138444318,7.464510540893561,3.4069145098102416,0,Litecoin,33.840947546531304,5340.286927353263,5340.786927353256,10681.07385470652
2020-01-27,2.579,2.683,2.561,2.608,3819200.89,0.012734109948706968,1373.1,76.28333333333333,3.023458307437229,1.798553468147752,2020-01-27,0.5004977593726291,3.0948201423113937,0.36178102276833046,0,Chainlink,600.1680470531749,5360.092472906018,5360.592472906011,10720.684945812029
2020-01-27,167.98,172.26,165.28,170.21,418039.792,0.013664404736386642,15874.4140625,933.7890625,1.6103677853775853,0.25399417799486246,2020-01-27,1.2491563619707184,1.6338198956147376,0.2091202816605633,0,Ethereum,10.793774151069664,5385.026091194989,5385.526091194982,10770.55218238997
2020-01-28,2.61,2.678,2.588,2.656,3230957.43,0.018237587549781012,1144.25,76.28333333333333,1.9185096902506773,-0.45485262948917454,2020-01-28,3.023458307437229,3.1165332225538154,0.5125516963158647,0,Chainlink,600.1680470531749,5413.834157453542,5414.334157453534,10828.168314907076
2020-01-28,58.59,61.65,57.3,60.57,490260.107,0.033065024409888864,6099.637681159421,164.85507246376812,7.631622660188568,0.18159327640121065,2020-01-28,6.3643188714210615,7.4249779493657,3.484858080572844,0,Litecoin,33.840947546531304,5480.500824120209,5481.000824120201,10961.50164824041
2020-01-28,170.25,176.7,170.22,175.88,525282.459,0.03276897549272754,16808.203125,933.7890625,1.823904453061132,0.12451691605884313,2020-01-28,1.6103677853775853,1.6668674264377152,0.25489703514507456,0,Ethereum,10.793774151069664,5541.701523556773,5542.201523556766,11083.90304711354
2020-01-29,60.58,62.78,59.48,59.86,514719.82,-0.011791218568303015,5769.927536231884,164.85507246376812,6.896291740892073,-0.10131665284416559,2020-01-29,7.631622660188568,7.554033460965717,3.7336458577613687,0,Litecoin,33.840947546531304,5517.674450798736,5518.174450798729,11035.848901597465
2020-01-29,2.659,2.839,2.644,2.781,5033997.71,0.045989343637640456,1373.1,76.28333333333333,3.023458307437229,0.45485262948917443,2020-01-29,1.9185096902506773,3.038679947551063,0.5161342385743546,0,Chainlink,600.1680470531749,5592.695456680382,5593.195456680375,11185.890913360758
2020-01-29,175.89,178.85,173.3,173.8,401619.605,-0.011896731481317634,18675.78125,933.7890625,2.1192539645077724,0.15008461612734933,2020-01-29,1.823904453061132,1.7186158681422954,0.3362837674868633,0,Ethereum,10.793774151069664,5570.244406446158,5570.744406446151,11140.988812892308
2020-01-30,59.89,70.3,58.2,68.03,1130298.782,0.12794028193241655,8572.463768115942,164.85507246376812,12.536530405435826,0.5976629764587049,2020-01-30,6.896291740892073,7.509471645067151,3.72040306777316,0,Litecoin,33.840947546531304,5846.724947901319,5847.224947901312,11693.94989580263
2020-01-30,2.781,2.95,2.706,2.914,6791645.62,0.04671613252118526,1830.8000000000002,76.28333333333335,4.91567871848568,0.48602852418086356,2020-01-30,3.023458307437229,3.0611319484688018,0.6301960272706943,0,Chainlink,600.1680470531749,5926.547298159391,5927.047298159384,11853.594596318775
