Date,Open,High,Low,Close,Volume,log_returns,Search_Volume,check_ratio,Normalized_Searches,log_searches,temp_date,Normalized_Searches_delayed,norm_search_MA_upper_band,norm_search_MA_lower_band,strategy,coin,qty,balance,coins_value,portfolio_value
2019-09-26,8428.15,8464.4,7700.67,8060.15,60065.945,-0.04487290888943018,250701.90041493776,6114.680497925311,4.853942151874424,-0.27536440687937475,2019-09-26,2.459308382315707,2.6793116172420857,1.2857246203898738,0,Bitcoin,0.13866932911778573,8260.409878803006,1117.695593088721,9378.105471891728
2019-09-27,8061.98,8260.0,7851.94,8176.52,40034.653,0.014334465454482212,220128.4979253112,6114.680497925311,3.51323174657158,-0.32325485022478634,2019-09-27,2.2332458806313107,2.6754617579437507,1.3313624399907635,0,Bitcoin,0.13866932911778573,8276.546828632443,1133.8325429181577,9410.3793715506
2019-09-28,8178.26,8311.0,8001.14,8195.38,33820.919,0.0023039486367112537,177325.73443983402,6114.680497925311,1.7764407479624373,-0.6819245567100601,2019-09-28,1.0055905982738036,2.6777399678477307,1.1755732299800992,0,Bitcoin,0.13866932911778573,8279.162132179605,1136.4478464653191,9415.609978644923
2019-09-29,8199.0,8226.35,7888.98,8041.96,35966.056,-0.018897746282775074,171377.8190954774,6347.32663316583,1.5682426986124112,-0.12465609044994132,2019-09-29,0.03964974935329556,2.8014461384306744,0.7822946523170666,0,Bitcoin,0.13866932911778573,8257.887483706354,1115.1731979920685,9373.060681698422
2019-09-30,8042.08,8331.89,7709.01,8285.84,54412.52,0.0298751992141795,203114.45226130655,6347.32663316583,2.885969975930152,0.6099053647179595,2019-09-30,1.508298666901868,2.7338910227556266,0.7420849263441008,0,Bitcoin,0.13866932911778573,8291.7061596916,1148.991873977314,9440.698033668914
2019-10-01,8285.31,8499.0,8171.0,8290.0,39212.804,0.0005019353574043129,190419.79899497484,6347.326633165828,2.329825898759177,-0.21406751372372912,2019-10-01,4.049515908692718,3.186316711562893,0.5559048246504403,0,Bitcoin,0.13866932911778573,8292.283024100729,1149.568738386444,9441.851762487173
2019-10-02,8290.0,8365.92,8149.35,8352.14,30329.179,0.00746782430469812,184072.47236180905,6347.32663316583,2.051753860173691,-0.12709857429183627,2019-10-02,6.39269285383042,4.293414302021896,0.00785745490962908,0,Bitcoin,0.13866932911778573,8300.899936212109,1158.1856504978232,9459.08558670993
2019-10-03,8353.4,8386.0,8020.0,8220.27,33430.23,-0.015914738207926216,190419.79899497484,6347.326633165828,2.2571929831494826,0.09542702952408137,2019-10-03,4.853942151874424,4.715650596677381,-0.02223582367193666,0,Bitcoin,0.13866932911778573,8282.613611781346,1139.8993260670609,9422.512937848407
2019-10-04,8219.95,8227.42,7979.95,8130.56,28421.111,-0.01097325336761504,171377.8190954774,6347.32663316583,1.4956097830027164,-0.41158799316674666,2019-10-04,3.51323174657158,4.869507314488777,0.09741088244314255,0,Bitcoin,0.13866932911778573,8270.17358626619,1127.4593005519043,9397.632886818094
2019-10-05,8130.0,8175.0,8010.0,8122.14,30262.006,-0.0010361356271011194,152335.8391959799,6347.32663316583,0.7340265828559493,-0.7117440398871488,2019-10-05,1.7764407479624373,4.8714241615383465,0.19377492527170004,0,Bitcoin,0.13866932911778573,8269.005990515017,1126.2917048007325,9395.29769531575
2019-10-06,8122.01,8148.43,7760.0,7852.79,41909.039,-0.03372478358680247,165654.81967213115,6902.284153005465,1.3682779677080226,0.6227630259269477,2019-10-06,1.5682426986124112,4.87146332648045,0.2302698002937711,0,Bitcoin,0.13866932911778573,8231.655406717142,1088.9411210028568,9320.59652772
2019-10-07,7851.01,8330.0,7764.42,8186.88,62760.299,0.04166399024077681,200166.24043715847,6902.284153005465,2.7217306920706097,0.687714970486127,2019-10-07,2.885969975930152,4.899528300028948,0.2516062945609119,0,Bitcoin,0.13866932911778573,8277.983442882103,1135.2691571678179,9413.25260004992
2019-10-08,8188.55,8322.01,8103.88,8167.62,44715.165,-0.002355316139748676,186361.67213114753,6902.284153005464,2.1172131694135072,-0.2511672806294375,2019-10-08,2.329825898759177,4.908275761389928,0.26820616706176637,0,Bitcoin,0.13866932911778573,8275.312671603295,1132.5983858890093,9407.911057492303
2019-10-09,8168.33,8700.0,8113.0,8559.77,65453.643,0.04689576387030495,193263.956284153,6902.284153005465,2.4194719307420587,0.13344862473485203,2019-10-09,2.051753860173691,4.917475417829396,0.32076874215388873,0,Bitcoin,0.13866932911778573,8329.691849016834,1186.977563302549,9516.669412319383
2019-10-10,8559.77,8640.89,8419.34,8556.02,44285.668,-0.0004381918754558462,193263.956284153,6902.284153005465,2.4194719307420587,0.0,2019-10-10,2.2571929831494826,4.906399212096202,0.30297131943476563,0,Bitcoin,0.13866932911778573,8329.171839032642,1186.4575533183572,9515.629392351
2019-10-11,8557.0,8788.0,8210.0,8255.58,69157.964,-0.035745793406179296,172557.10382513664,6902.284153005466,1.5916161878964892,-0.41879933556897925,2019-10-11,1.4956097830027164,4.887950679953515,0.2160432662019387,0,Bitcoin,0.13866932911778573,8287.510025792495,1144.7957400782095,9432.305765870704
2019-10-12,8255.54,8397.45,8248.34,8300.22,37761.514,0.0053926851232153255,151850.2513661202,6902.284153005464,0.6848399039108336,-0.8433201553055467,2019-10-12,0.7340265828559493,4.897686196029177,0.16751289078086895,0,Bitcoin,0.13866932911778573,8293.700224644313,1150.9859389300275,9444.68616357434
