,Date,Open,High,Low,Close,Adj Close,Volume
0,2023-10-01,26967.396484375,28047.23828125,26965.09375,27983.75,27983.75,9503917434
1,2023-10-02,27976.798828125,28494.458984375,27347.787109375,27530.78515625,27530.78515625,19793041322
2,2023-10-03,27508.251953125,27667.19140625,27216.001953125,27429.978515625,27429.978515625,11407814187
3,2023-10-04,27429.07421875,27826.658203125,27248.10546875,27799.39453125,27799.39453125,11143355314
4,2023-10-05,27798.646484375,28091.861328125,27375.6015625,27415.912109375,27415.912109375,11877253670
5,2023-10-06,27412.123046875,28252.537109375,27215.552734375,27946.59765625,27946.59765625,13492391599
6,2023-10-07,27946.78125,28028.091796875,27870.423828125,27968.83984375,27968.83984375,6553044316
7,2023-10-08,27971.677734375,28102.169921875,27740.662109375,27935.08984375,27935.08984375,7916875290
8,2023-10-09,27934.47265625,27989.470703125,27302.5625,27583.677734375,27583.677734375,12007668568
9,2023-10-10,27589.201171875,27715.84765625,27301.654296875,27391.01953125,27391.01953125,9973350678
10,2023-10-11,27392.076171875,27474.115234375,26561.099609375,26873.3203125,26873.3203125,13648094333
11,2023-10-12,26873.29296875,26921.439453125,26558.3203125,26756.798828125,26756.798828125,9392909295
12,2023-10-13,26752.87890625,27092.697265625,26686.322265625,26862.375,26862.375,15165312851
13,2023-10-14,26866.203125,26969.0,26814.5859375,26861.70703125,26861.70703125,5388116782
14,2023-10-15,26858.01171875,27289.169921875,26817.89453125,27159.65234375,27159.65234375,7098201980
15,2023-10-16,27162.62890625,29448.138671875,27130.47265625,28519.466796875,28519.466796875,27833876539
16,2023-10-17,28522.09765625,28618.751953125,28110.185546875,28415.748046875,28415.748046875,14872527508
17,2023-10-18,28413.53125,28889.009765625,28174.251953125,28328.341796875,28328.341796875,12724128586
18,2023-10-19,28332.416015625,28892.474609375,28177.98828125,28719.806640625,28719.806640625,14448058195
19,2023-10-20,28732.8125,30104.0859375,28601.669921875,29682.94921875,29682.94921875,21536125230
20,2023-10-21,29683.380859375,30287.482421875,29481.751953125,29918.412109375,29918.412109375,11541146996
21,2023-10-22,29918.654296875,30199.43359375,29720.3125,29993.896484375,29993.896484375,10446520040
22,2023-10-23,30140.685546875,34370.4375,30097.828125,33086.234375,33086.234375,38363572311
23,2023-10-24,33077.3046875,35150.43359375,32880.76171875,33901.52734375,33901.52734375,44934999645
24,2023-10-25,33916.04296875,35133.7578125,33709.109375,34502.8203125,34502.8203125,25254318008
25,2023-10-26,34504.2890625,34832.91015625,33762.32421875,34156.6484375,34156.6484375,19427195376
26,2023-10-27,34156.5,34238.2109375,33416.88671875,33909.80078125,33909.80078125,16418032871
27,2023-10-28,33907.72265625,34399.390625,33874.8046875,34089.57421875,34089.57421875,10160330825
28,2023-10-29,34089.37109375,34743.26171875,33947.56640625,34538.48046875,34538.48046875,11160323986
29,2023-10-30,34531.7421875,34843.93359375,34110.97265625,34502.36328125,34502.36328125,17184860315
30,2023-10-31,34500.078125,34719.25390625,34083.30859375,34667.78125,34667.78125,15758270810
31,2023-11-01,34657.2734375,35527.9296875,34170.69140625,35437.25390625,35437.25390625,22446272005
32,2023-11-02,35441.578125,35919.84375,34401.57421875,34938.2421875,34938.2421875,20998158544
33,2023-11-03,34942.47265625,34942.47265625,34133.44140625,34732.32421875,34732.32421875,17158456701
34,2023-11-04,34736.32421875,35256.03125,34616.69140625,35082.1953125,35082.1953125,9561294264
35,2023-11-05,35090.01171875,35340.33984375,34594.2421875,35049.35546875,35049.35546875,12412743996
36,2023-11-06,35044.7890625,35286.02734375,34765.36328125,35037.37109375,35037.37109375,12693436420
37,2023-11-07,35047.79296875,35892.41796875,34545.81640625,35443.5625,35443.5625,18834737789
38,2023-11-08,35419.4765625,35994.41796875,35147.80078125,35655.27734375,35655.27734375,17295394918
39,2023-11-09,35633.6328125,37926.2578125,35592.1015625,36693.125,36693.125,37762672382
40,2023-11-10,36702.25,37493.80078125,36362.75390625,37313.96875,37313.96875,22711265155
41,2023-11-11,37310.0703125,37407.09375,36773.66796875,37138.05078125,37138.05078125,13924272142
42,2023-11-12,37133.9921875,37227.69140625,36779.1171875,37054.51953125,37054.51953125,11545715999
43,2023-11-13,37070.3046875,37405.1171875,36399.60546875,36502.35546875,36502.35546875,19057712790
44,2023-11-14,36491.7890625,36753.3515625,34948.5,35537.640625,35537.640625,23857403554
45,2023-11-15,35548.11328125,37964.89453125,35383.78125,37880.58203125,37880.58203125,27365821679
46,2023-11-16,37879.98046875,37934.625,35545.47265625,36154.76953125,36154.76953125,26007385366
47,2023-11-17,36164.82421875,36704.484375,35901.234375,36596.68359375,36596.68359375,22445028430
48,2023-11-18,36625.37109375,36839.28125,36233.3125,36585.703125,36585.703125,11886022717
