,Date,Trend
0,2023-07-02,26
1,2023-07-03,24
2,2023-07-04,24
3,2023-07-05,23
4,2023-07-06,26
5,2023-07-07,22
6,2023-07-08,22
7,2023-07-09,22
8,2023-07-10,25
9,2023-07-11,22
10,2023-07-12,25
11,2023-07-13,28
12,2023-07-14,27
13,2023-07-15,23
14,2023-07-16,22
15,2023-07-17,31
16,2023-07-18,39
17,2023-07-19,35
18,2023-07-20,66
19,2023-07-21,43
20,2023-07-22,30
21,2023-07-23,28
22,2023-07-24,31
23,2023-07-25,30
24,2023-07-26,33
25,2023-07-27,29
26,2023-07-28,26
27,2023-07-29,22
28,2023-07-30,19
29,2023-07-31,22
30,2023-08-01,26
31,2023-08-02,21
32,2023-08-03,23
33,2023-08-04,21
34,2023-08-05,23
35,2023-08-06,24
36,2023-08-07,25
37,2023-08-08,22
38,2023-08-09,24
39,2023-08-10,26
40,2023-08-11,18
41,2023-08-12,19
42,2023-08-13,19
43,2023-08-14,22
44,2023-08-15,25
45,2023-08-16,26
46,2023-08-17,21
47,2023-08-18,25
48,2023-08-19,21
49,2023-08-20,18
50,2023-08-21,18
51,2023-08-22,26
52,2023-08-23,26
53,2023-08-24,23
54,2023-08-25,24
55,2023-08-26,16
56,2023-08-27,22
57,2023-08-28,22
58,2023-08-29,25
59,2023-08-30,23
60,2023-08-31,27
61,2023-09-01,31
62,2023-09-02,23
63,2023-09-03,18
64,2023-09-04,28
65,2023-09-05,25
66,2023-09-06,25
67,2023-09-07,26
68,2023-09-08,24
69,2023-09-09,24
70,2023-09-10,19
71,2023-09-11,24
72,2023-09-12,21
73,2023-09-13,20
74,2023-09-14,26
75,2023-09-15,22
76,2023-09-16,22
77,2023-09-17,21
78,2023-09-18,35
79,2023-09-19,27
80,2023-09-20,32
81,2023-09-21,30
82,2023-09-22,29
83,2023-09-23,30
84,2023-09-24,32
85,2023-09-25,37
86,2023-09-26,36
87,2023-09-27,43
88,2023-09-28,39
89,2023-09-29,32
90,2023-09-30,38
91,2023-10-01,37
92,2023-10-02,43
93,2023-10-03,35
94,2023-10-04,27
95,2023-10-05,25
96,2023-10-06,24
97,2023-10-07,23
98,2023-10-08,22
99,2023-10-09,23
100,2023-10-10,23
101,2023-10-11,33
102,2023-10-12,26
103,2023-10-13,23
104,2023-10-14,18
105,2023-10-15,23
106,2023-10-16,24
107,2023-10-17,28
108,2023-10-18,20
109,2023-10-19,26
110,2023-10-20,23
111,2023-10-21,48
112,2023-10-22,65
113,2023-10-23,83
114,2023-10-24,53
115,2023-10-25,61
116,2023-10-26,46
117,2023-10-27,41
118,2023-10-28,39
119,2023-10-29,32
120,2023-10-30,42
121,2023-10-31,43
122,2023-11-01,42
123,2023-11-02,34
124,2023-11-03,36
125,2023-11-04,34
126,2023-11-05,45
127,2023-11-06,62
128,2023-11-07,56
129,2023-11-08,100
130,2023-11-09,97
131,2023-11-10,69
132,2023-11-11,69
133,2023-11-12,59
134,2023-11-13,63
135,2023-11-14,51
136,2023-11-15,49
137,2023-11-16,43
138,2023-11-17,42
139,2023-11-18,34
140,2023-11-19,38
141,2023-11-20,44
