,Date,Trend
0,2019-11-10,44
1,2019-11-11,47
2,2019-11-12,47
3,2019-11-13,42
4,2019-11-14,45
5,2019-11-15,40
6,2019-11-16,44
7,2019-11-17,46
8,2019-11-18,44
9,2019-11-19,41
10,2019-11-20,42
11,2019-11-21,50
12,2019-11-22,52
13,2019-11-23,44
14,2019-11-24,45
15,2019-11-25,55
16,2019-11-26,44
17,2019-11-27,38
18,2019-11-28,41
19,2019-11-29,40
20,2019-11-30,35
21,2019-12-01,41
22,2019-12-02,39
23,2019-12-03,40
24,2019-12-04,43
25,2019-12-05,36
26,2019-12-06,39
27,2019-12-07,33
28,2019-12-08,36
29,2019-12-09,37
30,2019-12-10,35
31,2019-12-11,41
32,2019-12-12,36
33,2019-12-13,33
34,2019-12-14,32
35,2019-12-15,35
36,2019-12-16,38
37,2019-12-17,49
38,2019-12-18,54
39,2019-12-19,48
40,2019-12-20,41
41,2019-12-21,38
42,2019-12-22,42
43,2019-12-23,46
44,2019-12-24,48
45,2019-12-25,38
46,2019-12-26,42
47,2019-12-27,42
48,2019-12-28,52
49,2019-12-29,46
50,2019-12-30,44
51,2019-12-31,40
52,2020-01-01,43
53,2020-01-02,48
54,2020-01-03,45
55,2020-01-04,38
56,2020-01-05,49
57,2020-01-06,50
58,2020-01-07,59
59,2020-01-08,51
60,2020-01-09,46
61,2020-01-10,45
62,2020-01-11,58
63,2020-01-12,53
64,2020-01-13,51
65,2020-01-14,76
66,2020-01-15,66
67,2020-01-16,62
68,2020-01-17,68
69,2020-01-18,61
70,2020-01-19,54
71,2020-01-20,54
72,2020-01-21,49
73,2020-01-22,51
74,2020-01-23,53
75,2020-01-24,50
76,2020-01-25,41
77,2020-01-26,43
78,2020-01-27,54
79,2020-01-28,60
80,2020-01-29,56
81,2020-01-30,84
82,2020-01-31,70
83,2020-02-01,79
84,2020-02-02,70
85,2020-02-03,63
86,2020-02-04,59
87,2020-02-05,66
88,2020-02-06,71
89,2020-02-07,65
90,2020-02-08,77
91,2020-02-09,75
92,2020-02-10,71
93,2020-02-11,67
94,2020-02-12,85
95,2020-02-13,87
96,2020-02-14,66
97,2020-02-15,69
98,2020-02-16,66
99,2020-02-17,65
100,2020-02-18,57
101,2020-02-19,65
102,2020-02-20,62
103,2020-02-21,60
104,2020-02-22,58
105,2020-02-23,56
106,2020-02-24,54
107,2020-02-25,54
108,2020-02-26,57
109,2020-02-27,52
110,2020-02-28,55
111,2020-02-29,47
112,2020-03-01,43
113,2020-03-02,50
114,2020-03-03,49
115,2020-03-04,40
116,2020-03-05,47
117,2020-03-06,44
118,2020-03-07,41
119,2020-03-08,49
120,2020-03-09,66
121,2020-03-10,56
122,2020-03-11,52
123,2020-03-12,83
124,2020-03-13,100
125,2020-03-14,78
126,2020-03-15,66
127,2020-03-16,77
128,2020-03-17,61
129,2020-03-18,63
130,2020-03-19,68
131,2020-03-20,70
132,2020-03-21,57
133,2020-03-22,55
134,2020-03-23,55
135,2020-03-24,56
136,2020-03-25,52
137,2020-03-26,51
138,2020-03-27,46
139,2020-03-28,50
140,2020-03-29,46
141,2020-03-30,48
142,2020-03-31,46
143,2020-04-01,45
144,2020-04-02,49
145,2020-04-03,46
146,2020-04-04,46
147,2020-04-05,42
148,2020-04-06,52
149,2020-04-07,57
150,2020-04-08,48
151,2020-04-09,48
152,2020-04-10,48
153,2020-04-11,44
154,2020-04-12,50
155,2020-04-13,48
156,2020-04-14,41
157,2020-04-15,39
158,2020-04-16,48
159,2020-04-17,50
160,2020-04-18,53
161,2020-04-19,52
162,2020-04-20,41
163,2020-04-21,50
164,2020-04-22,50
165,2020-04-23,50
166,2020-04-24,46
167,2020-04-25,52
168,2020-04-26,48
169,2020-04-27,45
170,2020-04-28,49
171,2020-04-29,66
172,2020-04-30,62
173,2020-05-01,56
174,2020-05-02,60
175,2020-05-03,59
176,2020-05-04,52
177,2020-05-05,51
178,2020-05-06,54
179,2020-05-07,61
180,2020-05-08,67
181,2020-05-09,63
182,2020-05-10,63
183,2020-05-11,61
184,2020-05-12,57
185,2020-05-13,55
186,2020-05-14,56
187,2020-05-15,51
188,2020-05-16,49
189,2020-05-17,53
190,2020-05-18,53
191,2020-05-19,50
192,2020-05-20,48
193,2020-05-21,50
194,2020-05-22,44
195,2020-05-23,45
196,2020-05-24,47
197,2020-05-25,45
198,2020-05-26,45
199,2020-05-27,41
200,2020-05-28,42
201,2020-05-29,45
202,2020-05-30,58
203,2020-05-31,50
204,2020-06-01,42
205,2020-06-02,59
206,2020-06-03,47
207,2020-06-04,43
208,2020-06-05,44
209,2020-06-06,40
210,2020-06-07,45
211,2020-06-08,43
212,2020-06-09,41
213,2020-06-10,38
214,2020-06-11,40
215,2020-06-12,40
216,2020-06-13,36
217,2020-06-14,41
218,2020-06-15,42
219,2020-06-16,41
220,2020-06-17,42
221,2020-06-18,36
222,2020-06-19,41
223,2020-06-20,44
224,2020-06-21,40
225,2020-06-22,37
226,2020-06-23,39
227,2020-06-24,38
228,2020-06-25,37
229,2020-06-26,34
230,2020-06-27,39
231,2020-06-28,39
232,2020-06-29,38
233,2020-06-30,35
234,2020-07-01,39
235,2020-07-02,33
236,2020-07-03,38
237,2020-07-04,36
238,2020-07-05,39
239,2020-07-06,39
240,2020-07-07,42
241,2020-07-08,45
242,2020-07-09,46
243,2020-07-10,39
244,2020-07-11,44
245,2020-07-12,42
246,2020-07-13,38
247,2020-07-14,46
248,2020-07-15,40
249,2020-07-16,41
250,2020-07-17,40
251,2020-07-18,41
252,2020-07-19,42
253,2020-07-20,40
254,2020-07-21,46
255,2020-07-22,42
256,2020-07-23,43
257,2020-07-24,46
258,2020-07-25,67
259,2020-07-26,64
260,2020-07-27,68
261,2020-07-28,85
262,2020-07-29,77
263,2020-07-30,66
264,2020-07-31,72
265,2020-08-01,83
