,Date,Trend
0,2019-06-30,80
1,2019-07-01,74
2,2019-07-02,78
3,2019-07-03,72
4,2019-07-04,70
5,2019-07-05,71
6,2019-07-06,74
7,2019-07-07,87
8,2019-07-08,75
9,2019-07-09,75
10,2019-07-10,75
11,2019-07-11,78
12,2019-07-12,69
13,2019-07-13,66
14,2019-07-14,68
15,2019-07-15,73
16,2019-07-16,73
17,2019-07-17,72
18,2019-07-18,71
19,2019-07-19,64
20,2019-07-20,68
21,2019-07-21,76
22,2019-07-22,61
23,2019-07-23,69
24,2019-07-24,64
25,2019-07-25,62
26,2019-07-26,58
27,2019-07-27,57
28,2019-07-28,69
29,2019-07-29,61
30,2019-07-30,65
31,2019-07-31,63
32,2019-08-01,61
33,2019-08-02,58
34,2019-08-03,66
35,2019-08-04,66
36,2019-08-05,67
37,2019-08-06,67
38,2019-08-07,64
39,2019-08-08,63
40,2019-08-09,68
41,2019-08-10,67
42,2019-08-11,67
43,2019-08-12,64
44,2019-08-13,65
45,2019-08-14,70
46,2019-08-15,62
47,2019-08-16,64
48,2019-08-17,69
49,2019-08-18,84
50,2019-08-19,67
51,2019-08-20,64
52,2019-08-21,61
53,2019-08-22,60
54,2019-08-23,65
55,2019-08-24,61
56,2019-08-25,57
57,2019-08-26,62
58,2019-08-27,66
59,2019-08-28,63
60,2019-08-29,66
61,2019-08-30,63
62,2019-08-31,63
63,2019-09-01,54
64,2019-09-02,60
65,2019-09-03,61
66,2019-09-04,64
67,2019-09-05,59
68,2019-09-06,67
69,2019-09-07,79
70,2019-09-08,61
71,2019-09-09,61
72,2019-09-10,61
73,2019-09-11,65
74,2019-09-12,66
75,2019-09-13,57
76,2019-09-14,62
77,2019-09-15,63
78,2019-09-16,68
79,2019-09-17,89
80,2019-09-18,100
81,2019-09-19,74
82,2019-09-20,66
83,2019-09-21,63
84,2019-09-22,62
85,2019-09-23,64
86,2019-09-24,79
87,2019-09-25,82
88,2019-09-26,65
89,2019-09-27,62
90,2019-09-28,62
91,2019-09-29,61
92,2019-09-30,63
93,2019-10-01,63
94,2019-10-02,63
95,2019-10-03,59
96,2019-10-04,61
97,2019-10-05,62
98,2019-10-06,71
99,2019-10-07,71
100,2019-10-08,67
101,2019-10-09,62
102,2019-10-10,61
103,2019-10-11,56
104,2019-10-12,51
105,2019-10-13,60
106,2019-10-14,64
107,2019-10-15,66
108,2019-10-16,55
109,2019-10-17,73
110,2019-10-18,65
111,2019-10-19,64
112,2019-10-20,61
113,2019-10-21,61
114,2019-10-22,62
115,2019-10-23,68
116,2019-10-24,66
117,2019-10-25,65
118,2019-10-26,73
119,2019-10-27,63
120,2019-10-28,60
121,2019-10-29,66
122,2019-10-30,64
123,2019-10-31,61
124,2019-11-01,61
125,2019-11-02,65
126,2019-11-03,79
127,2019-11-04,66
128,2019-11-05,78
129,2019-11-06,79
130,2019-11-07,80
131,2019-11-08,69
132,2019-11-09,63
