Date,Open,High,Low,Close,Adj Close,Volume
10/2/2023,32.950001,33.959999,32.759998,33.939999,32.501862,44620600
10/3/2023,33.84,34.110001,33.709999,33.900002,32.463558,31059900
10/4/2023,33.939999,34.080002,33.009998,33.310001,31.89856,23722300
10/5/2023,33.450001,33.779999,33.049999,33.470001,32.051781,21279400
10/6/2023,33.52,33.560001,33.07,33.130001,31.726185,23750600
10/9/2023,33.060001,33.470001,32.77,33.200001,31.793219,17468100
10/10/2023,33.080002,33.400002,33.009998,33.169998,31.764488,19212100
10/11/2023,33.240002,33.330002,32.82,33.110001,31.707033,24221200
10/12/2023,33.110001,33.220001,32.77,32.919998,31.525084,21809900
10/13/2023,32.939999,32.990002,32.02,32.110001,30.749407,32388100
10/16/2023,32.830002,33.919998,32.560001,33.27,31.860254,63317400
10/17/2023,33,33.189999,32.200001,32.75,31.362289,40015800
10/18/2023,32.540001,32.68,31.389999,31.41,30.079067,30307600
10/19/2023,31.379999,31.5,30.91,31.190001,29.868389,26880300
10/20/2023,31.059999,31.110001,30.48,30.65,29.351271,39378900
10/23/2023,30.77,31.389999,30.530001,30.84,29.53322,29412100
10/24/2023,30.879999,31.030001,30.32,30.43,29.140593,26923800
10/25/2023,30.459999,31,30.219999,30.73,29.427881,28857900
10/26/2023,30.610001,31.370001,30.5,31.16,29.839661,27162700
10/27/2023,31.059999,31.129999,30.02,30.110001,28.834154,33877100
10/30/2023,30.24,30.68,30.110001,30.549999,29.255507,33063500
10/31/2023,30.290001,30.82,29.700001,30.559999,29.265083,42648200
11/1/2023,30.559999,31.08,30.469999,30.51,29.217201,23568300
11/2/2023,30.51,30.65,30.209999,30.5,29.207626,29640900
11/3/2023,30.9,31.389999,30.84,31.26,29.935423,28062100
11/6/2023,31.32,31.41,30.959999,31.18,29.858812,27381200
11/7/2023,31.08,31.389999,30.889999,31.25,29.925846,18086400
11/8/2023,30.92,31.299999,30.549999,30.82,29.514067,29398300
11/9/2023,30.49,30.51,29.629999,29.68,28.805574,28737700
11/10/2023,29.75,29.82,29.030001,29.48,28.611467,33844100
11/13/2023,29.34,29.360001,28.93,28.98,28.126196,35519900
11/14/2023,29.09,29.709999,28.99,29.26,28.397947,40084300
11/15/2023,29.209999,30.35,29.209999,30.190001,29.300549,43614600
11/16/2023,30.27,30.450001,29.469999,29.77,28.892923,32407200
11/17/2023,29.92,30.01,29.74,29.92,29.038504,27009200
11/20/2023,29.9,30.139999,29.76,29.98,29.096735,26335700
11/21/2023,30.02,30.360001,29.76,30.299999,29.407309,25988700
11/22/2023,30.389999,30.58,30.139999,30.32,29.426718,19226800
11/24/2023,30.379999,30.700001,30.379999,30.5,29.601416,11129700
11/27/2023,30.75,30.75,30.030001,30.139999,29.252022,26066700
11/28/2023,30.110001,30.110001,29.639999,29.690001,28.815281,29497700
11/29/2023,29.77,30.219999,29.73,30.08,29.193789,26185200
11/30/2023,30.309999,30.51,29.959999,30.469999,29.5723,45356600
12/1/2023,28.969999,29.4,28.299999,28.91,28.05826,103542800
12/4/2023,29.02,29.639999,29.02,29.280001,28.41736,47410400
12/5/2023,29.209999,29.6,29.07,29.09,28.232958,39853000
12/6/2023,29.09,29.4,28.719999,28.790001,27.941795,33410500
12/7/2023,28.82,28.9,28.5,28.629999,27.786509,35782900
12/8/2023,28.65,28.969999,28.59,28.780001,27.932091,31881700
