,Date,Trend
0,2020-12-13,7
1,2020-12-14,6
2,2020-12-15,6
3,2020-12-16,9
4,2020-12-17,14
5,2020-12-18,11
6,2020-12-19,11
7,2020-12-20,10
8,2020-12-21,11
9,2020-12-22,9
10,2020-12-23,9
11,2020-12-24,9
12,2020-12-25,9
13,2020-12-26,12
14,2020-12-27,15
15,2020-12-28,19
16,2020-12-29,14
17,2020-12-30,16
18,2020-12-31,14
19,2021-01-01,14
20,2021-01-02,22
21,2021-01-03,42
22,2021-01-04,50
23,2021-01-05,37
24,2021-01-06,40
25,2021-01-07,51
26,2021-01-08,47
27,2021-01-09,38
28,2021-01-10,45
29,2021-01-11,46
30,2021-01-12,34
31,2021-01-13,28
32,2021-01-14,31
33,2021-01-15,27
34,2021-01-16,26
35,2021-01-17,25
36,2021-01-18,22
37,2021-01-19,40
38,2021-01-20,32
39,2021-01-21,31
40,2021-01-22,29
41,2021-01-23,23
42,2021-01-24,26
43,2021-01-25,35
44,2021-01-26,26
45,2021-01-27,25
46,2021-01-28,26
47,2021-01-29,31
48,2021-01-30,26
49,2021-01-31,24
50,2021-02-01,22
51,2021-02-02,33
52,2021-02-03,44
53,2021-02-04,43
54,2021-02-05,39
55,2021-02-06,40
56,2021-02-07,37
57,2021-02-08,43
58,2021-02-09,43
59,2021-02-10,39
60,2021-02-11,34
61,2021-02-12,35
62,2021-02-13,35
63,2021-02-14,33
64,2021-02-15,33
65,2021-02-16,32
66,2021-02-17,34
67,2021-02-18,41
68,2021-02-19,41
69,2021-02-20,49
70,2021-02-21,41
71,2021-02-22,43
72,2021-02-23,51
73,2021-02-24,37
74,2021-02-25,31
75,2021-02-26,31
76,2021-02-27,29
77,2021-02-28,33
78,2021-03-01,28
79,2021-03-02,26
80,2021-03-03,25
81,2021-03-04,22
82,2021-03-05,20
83,2021-03-06,22
84,2021-03-07,25
85,2021-03-08,28
86,2021-03-09,31
87,2021-03-10,28
88,2021-03-11,25
89,2021-03-12,25
90,2021-03-13,32
91,2021-03-14,30
92,2021-03-15,24
93,2021-03-16,24
94,2021-03-17,22
95,2021-03-18,22
96,2021-03-19,22
97,2021-03-20,22
98,2021-03-21,22
99,2021-03-22,21
100,2021-03-23,21
101,2021-03-24,21
102,2021-03-25,21
103,2021-03-26,19
104,2021-03-27,18
105,2021-03-28,16
106,2021-03-29,22
107,2021-03-30,23
108,2021-03-31,23
109,2021-04-01,27
110,2021-04-02,37
111,2021-04-03,37
112,2021-04-04,30
113,2021-04-05,28
114,2021-04-06,29
115,2021-04-07,26
116,2021-04-08,25
117,2021-04-09,22
118,2021-04-10,26
119,2021-04-11,27
120,2021-04-12,26
121,2021-04-13,34
122,2021-04-14,39
123,2021-04-15,42
124,2021-04-16,41
125,2021-04-17,34
126,2021-04-18,40
127,2021-04-19,34
128,2021-04-20,32
129,2021-04-21,31
130,2021-04-22,41
131,2021-04-23,40
132,2021-04-24,30
133,2021-04-25,29
134,2021-04-26,30
135,2021-04-27,33
136,2021-04-28,38
137,2021-04-29,37
138,2021-04-30,35
139,2021-05-01,45
140,2021-05-02,44
141,2021-05-03,81
142,2021-05-04,86
143,2021-05-05,75
144,2021-05-06,76
145,2021-05-07,65
146,2021-05-08,70
147,2021-05-09,80
148,2021-05-10,92
149,2021-05-11,71
150,2021-05-12,76
151,2021-05-13,91
152,2021-05-14,64
153,2021-05-15,56
154,2021-05-16,59
155,2021-05-17,67
156,2021-05-18,51
157,2021-05-19,100
158,2021-05-20,78
159,2021-05-21,63
160,2021-05-22,53
161,2021-05-23,72
162,2021-05-24,67
163,2021-05-25,56
164,2021-05-26,52
165,2021-05-27,47
166,2021-05-28,44
167,2021-05-29,43
168,2021-05-30,41
169,2021-05-31,36
170,2021-06-01,36
171,2021-06-02,35
172,2021-06-03,36
173,2021-06-04,34
174,2021-06-05,31
175,2021-06-06,30
176,2021-06-07,31
177,2021-06-08,37
178,2021-06-09,32
179,2021-06-10,29
180,2021-06-11,26
181,2021-06-12,27
182,2021-06-13,25
183,2021-06-14,28
184,2021-06-15,26
185,2021-06-16,22
186,2021-06-17,21
187,2021-06-18,23
188,2021-06-19,21
189,2021-06-20,25
190,2021-06-21,35
191,2021-06-22,37
192,2021-06-23,28
193,2021-06-24,25
194,2021-06-25,25
195,2021-06-26,26
196,2021-06-27,23
197,2021-06-28,27
198,2021-06-29,27
199,2021-06-30,25
200,2021-07-01,22
201,2021-07-02,19
202,2021-07-03,19
203,2021-07-04,24
204,2021-07-05,22
205,2021-07-06,21
206,2021-07-07,23
207,2021-07-08,22
208,2021-07-09,19
209,2021-07-10,17
210,2021-07-11,16
211,2021-07-12,18
212,2021-07-13,21
213,2021-07-14,21
214,2021-07-15,19
215,2021-07-16,18
216,2021-07-17,17
217,2021-07-18,17
218,2021-07-19,19
219,2021-07-20,24
220,2021-07-21,22
221,2021-07-22,22
222,2021-07-23,21
223,2021-07-24,21
224,2021-07-25,21
225,2021-07-26,31
226,2021-07-27,24
227,2021-07-28,23
228,2021-07-29,21
229,2021-07-30,24
230,2021-07-31,24
231,2021-08-01,30
232,2021-08-02,27
233,2021-08-03,26
234,2021-08-04,31
235,2021-08-05,43
236,2021-08-06,36
237,2021-08-07,44
238,2021-08-08,38
239,2021-08-09,37
240,2021-08-10,33
241,2021-08-11,36
242,2021-08-12,31
243,2021-08-13,30
244,2021-08-14,29
245,2021-08-15,28
246,2021-08-16,28
247,2021-08-17,27
248,2021-08-18,25
249,2021-08-19,24
250,2021-08-20,29
251,2021-08-21,26
252,2021-08-22,25
253,2021-08-23,31
254,2021-08-24,27
255,2021-08-25,24
256,2021-08-26,23
257,2021-08-27,21
258,2021-08-28,21
259,2021-08-29,21
260,2021-08-30,21
261,2021-08-31,25
262,2021-09-01,35
263,2021-09-02,37
264,2021-09-03,39
265,2021-09-04,31
