,Date,Trend
0,2021-09-01,31
1,2021-09-02,33
2,2021-09-03,35
3,2021-09-04,29
4,2021-09-05,30
5,2021-09-06,36
6,2021-09-07,60
7,2021-09-08,55
8,2021-09-09,39
9,2021-09-10,36
10,2021-09-11,30
11,2021-09-12,30
12,2021-09-13,33
13,2021-09-14,29
14,2021-09-15,31
15,2021-09-16,29
16,2021-09-17,30
17,2021-09-18,27
18,2021-09-19,25
19,2021-09-20,40
20,2021-09-21,42
21,2021-09-22,36
22,2021-09-23,33
23,2021-09-24,48
24,2021-09-25,35
25,2021-09-26,31
26,2021-09-27,30
27,2021-09-28,31
28,2021-09-29,30
29,2021-09-30,30
30,2021-10-01,36
31,2021-10-02,31
32,2021-10-03,28
33,2021-10-04,33
34,2021-10-05,38
35,2021-10-06,48
36,2021-10-07,43
37,2021-10-08,35
38,2021-10-09,34
39,2021-10-10,32
40,2021-10-11,42
41,2021-10-12,38
42,2021-10-13,35
43,2021-10-14,38
44,2021-10-15,53
45,2021-10-16,48
46,2021-10-17,40
47,2021-10-18,45
48,2021-10-19,53
49,2021-10-20,68
50,2021-10-21,63
51,2021-10-22,50
52,2021-10-23,39
53,2021-10-24,36
54,2021-10-25,42
55,2021-10-26,46
56,2021-10-27,49
57,2021-10-28,43
58,2021-10-29,40
59,2021-10-30,35
60,2021-10-31,33
61,2021-11-01,36
62,2021-11-02,38
63,2021-11-03,36
64,2021-11-04,36
65,2021-11-05,34
66,2021-11-06,30
67,2021-11-07,30
68,2021-11-08,45
69,2021-11-09,50
70,2021-11-10,45
71,2021-11-11,39
72,2021-11-12,39
73,2021-11-13,36
74,2021-11-14,34
75,2021-11-15,38
76,2021-11-16,49
77,2021-11-17,43
78,2021-11-18,45
79,2021-11-19,45
80,2021-11-20,35
81,2021-11-21,34
82,2021-11-22,38
83,2021-11-23,43
84,2021-11-24,41
85,2021-11-25,38
86,2021-11-26,45
87,2021-11-27,37
88,2021-11-28,35
89,2021-11-29,37
90,2021-11-30,39
91,2021-12-01,35
92,2021-12-02,35
93,2021-12-03,34
94,2021-12-04,81
95,2021-12-05,55
96,2021-12-06,53
97,2021-12-07,46
98,2021-12-08,39
99,2021-12-09,40
100,2021-12-10,39
101,2021-12-11,35
102,2021-12-12,33
103,2021-12-13,42
104,2021-12-14,45
105,2021-12-15,42
106,2021-12-16,37
107,2021-12-17,38
108,2021-12-18,34
109,2021-12-19,31
110,2021-12-20,37
111,2021-12-21,36
112,2021-12-22,34
113,2021-12-23,34
114,2021-12-24,37
115,2021-12-25,34
116,2021-12-26,33
117,2021-12-27,33
118,2021-12-28,36
119,2021-12-29,36
120,2021-12-30,36
121,2021-12-31,34
122,2022-01-01,33
123,2022-01-02,34
124,2022-01-03,34
125,2022-01-04,71
126,2022-01-05,33
127,2022-01-06,47
128,2022-01-07,58
