,Date,Trend
0,2023-11-12,61
1,2023-11-13,51
2,2023-11-14,47
3,2023-11-15,45
4,2023-11-16,49
5,2023-11-17,42
6,2023-11-18,44
7,2023-11-19,38
8,2023-11-20,50
9,2023-11-21,42
10,2023-11-22,38
11,2023-11-23,38
12,2023-11-24,40
13,2023-11-25,40
14,2023-11-26,35
15,2023-11-27,39
16,2023-11-28,41
17,2023-11-29,40
18,2023-11-30,39
19,2023-12-01,38
20,2023-12-02,48
21,2023-12-03,50
22,2023-12-04,57
23,2023-12-05,54
24,2023-12-06,59
25,2023-12-07,56
26,2023-12-08,71
27,2023-12-09,82
28,2023-12-10,61
29,2023-12-11,58
30,2023-12-12,53
31,2023-12-13,52
32,2023-12-14,52
33,2023-12-15,58
34,2023-12-16,51
35,2023-12-17,39
36,2023-12-18,39
37,2023-12-19,46
38,2023-12-20,46
39,2023-12-21,88
40,2023-12-22,80
41,2023-12-23,61
42,2023-12-24,100
43,2023-12-25,99
44,2023-12-26,71
45,2023-12-27,76
46,2023-12-28,54
47,2023-12-29,64
48,2023-12-30,55
49,2023-12-31,57
50,2024-01-01,59
51,2024-01-02,62
52,2024-01-03,55
53,2024-01-04,55
54,2024-01-05,57
55,2024-01-06,58
56,2024-01-07,54
57,2024-01-08,60
58,2024-01-09,60
59,2024-01-10,57
60,2024-01-11,76
61,2024-01-12,57
62,2024-01-13,45
63,2024-01-14,51
64,2024-01-15,60
65,2024-01-16,59
66,2024-01-17,47
67,2024-01-18,56
68,2024-01-19,43
69,2024-01-20,51
70,2024-01-21,48
71,2024-01-22,50
72,2024-01-23,46
73,2024-01-24,45
74,2024-01-25,45
75,2024-01-26,47
76,2024-01-27,41
77,2024-01-28,46
78,2024-01-29,43
79,2024-01-30,45
80,2024-01-31,48
81,2024-02-01,43
82,2024-02-02,48
83,2024-02-03,43
84,2024-02-04,47
85,2024-02-05,40
86,2024-02-06,40
87,2024-02-07,43
88,2024-02-08,47
89,2024-02-09,48
90,2024-02-10,53
91,2024-02-11,50
92,2024-02-12,43
93,2024-02-13,54
94,2024-02-14,58
95,2024-02-15,57
96,2024-02-16,48
97,2024-02-17,45
98,2024-02-18,56
99,2024-02-19,58
100,2024-02-20,49
101,2024-02-21,44
102,2024-02-22,47
103,2024-02-23,47
104,2024-02-24,56
105,2024-02-25,53
106,2024-02-26,56
107,2024-02-27,62
108,2024-02-28,75
109,2024-02-29,83
110,2024-03-01,73
111,2024-03-02,86
112,2024-03-03,91
113,2024-03-04,98
114,2024-03-05,97
115,2024-03-06,91
116,2024-03-07,91
117,2024-03-08,80
118,2024-03-09,78
119,2024-03-10,70
120,2024-03-11,92
121,2024-03-12,89
122,2024-03-13,96
123,2024-03-14,91
124,2024-03-15,76
125,2024-03-16,72
126,2024-03-17,80
127,2024-03-18,68
128,2024-03-19,69
129,2024-03-20,67
130,2024-03-21,65
131,2024-03-22,63
132,2024-03-23,64
133,2024-03-24,57
134,2024-03-25,73
135,2024-03-26,72
136,2024-03-27,68
137,2024-03-28,67
138,2024-03-29,57
139,2024-03-30,62
140,2024-03-31,63
141,2024-04-01,55
142,2024-04-02,51
143,2024-04-03,57
144,2024-04-04,55
145,2024-04-05,58
146,2024-04-06,54
147,2024-04-07,60
148,2024-04-08,57
149,2024-04-09,63
150,2024-04-10,46
151,2024-04-11,50
152,2024-04-12,60
153,2024-04-13,55
154,2024-04-14,56
155,2024-04-15,43
156,2024-04-16,48
157,2024-04-17,45
158,2024-04-18,49
159,2024-04-19,58
160,2024-04-20,47
161,2024-04-21,47
162,2024-04-22,55
163,2024-04-23,44
164,2024-04-24,48
165,2024-04-25,50
166,2024-04-26,39
167,2024-04-27,42
168,2024-04-28,46
169,2024-04-29,43
170,2024-04-30,50
171,2024-05-01,50
172,2024-05-02,47
173,2024-05-03,46
174,2024-05-04,40
175,2024-05-05,49
176,2024-05-06,45
177,2024-05-07,44
178,2024-05-08,47
179,2024-05-09,40
180,2024-05-10,44
181,2024-05-11,39
182,2024-05-12,41
183,2024-05-13,38
184,2024-05-14,39
185,2024-05-15,38
186,2024-05-16,42
187,2024-05-17,40
188,2024-05-18,43
189,2024-05-19,41
190,2024-05-20,45
191,2024-05-21,50
192,2024-05-22,47
193,2024-05-23,49
194,2024-05-24,45
195,2024-05-25,42
196,2024-05-26,57
197,2024-05-27,42
198,2024-05-28,48
199,2024-05-29,46
200,2024-05-30,38
201,2024-05-31,41
202,2024-06-01,39
203,2024-06-02,41
204,2024-06-03,37
205,2024-06-04,46
206,2024-06-05,42
207,2024-06-06,38
208,2024-06-07,41
209,2024-06-08,46
210,2024-06-09,38
211,2024-06-10,45
212,2024-06-11,45
213,2024-06-12,42
214,2024-06-13,36
215,2024-06-14,38
216,2024-06-15,33
217,2024-06-16,37
218,2024-06-17,34
219,2024-06-18,38
220,2024-06-19,35
221,2024-06-20,36
222,2024-06-21,37
223,2024-06-22,36
224,2024-06-23,37
225,2024-06-24,35
226,2024-06-25,35
227,2024-06-26,32
228,2024-06-27,35
229,2024-06-28,36
230,2024-06-29,34
231,2024-06-30,37
