,Date,Trend
0,2021-04-25,58
1,2021-04-26,60
2,2021-04-27,64
3,2021-04-28,59
4,2021-04-29,59
5,2021-04-30,100
6,2021-05-01,74
7,2021-05-02,63
8,2021-05-03,66
9,2021-05-04,65
10,2021-05-05,75
11,2021-05-06,77
12,2021-05-07,75
13,2021-05-08,68
14,2021-05-09,69
15,2021-05-10,68
16,2021-05-11,60
17,2021-05-12,58
18,2021-05-13,65
19,2021-05-14,67
20,2021-05-15,65
21,2021-05-16,62
22,2021-05-17,56
23,2021-05-18,61
24,2021-05-19,70
25,2021-05-20,63
26,2021-05-21,67
27,2021-05-22,63
28,2021-05-23,63
29,2021-05-24,57
30,2021-05-25,48
31,2021-05-26,51
32,2021-05-27,49
33,2021-05-28,44
34,2021-05-29,43
35,2021-05-30,43
36,2021-05-31,48
37,2021-06-01,45
38,2021-06-02,42
39,2021-06-03,41
40,2021-06-04,39
41,2021-06-05,35
42,2021-06-06,35
43,2021-06-07,41
44,2021-06-08,35
45,2021-06-09,34
46,2021-06-10,34
47,2021-06-11,31
48,2021-06-12,29
49,2021-06-13,34
50,2021-06-14,32
51,2021-06-15,33
52,2021-06-16,31
53,2021-06-17,28
54,2021-06-18,28
55,2021-06-19,25
56,2021-06-20,30
57,2021-06-21,32
58,2021-06-22,35
59,2021-06-23,31
60,2021-06-24,29
61,2021-06-25,26
62,2021-06-26,27
63,2021-06-27,26
64,2021-06-28,28
65,2021-06-29,27
66,2021-06-30,26
67,2021-07-01,24
68,2021-07-02,24
69,2021-07-03,28
70,2021-07-04,27
71,2021-07-05,23
72,2021-07-06,24
73,2021-07-07,23
74,2021-07-08,25
75,2021-07-09,23
76,2021-07-10,23
77,2021-07-11,23
78,2021-07-12,22
79,2021-07-13,23
80,2021-07-14,23
81,2021-07-15,24
82,2021-07-16,26
83,2021-07-17,23
84,2021-07-18,23
85,2021-07-19,24
86,2021-07-20,27
87,2021-07-21,24
88,2021-07-22,26
89,2021-07-23,25
90,2021-07-24,23
91,2021-07-25,22
92,2021-07-26,29
93,2021-07-27,28
94,2021-07-28,40
95,2021-07-29,30
96,2021-07-30,30
97,2021-07-31,29
98,2021-08-01,27
99,2021-08-02,27
100,2021-08-03,24
101,2021-08-04,24
102,2021-08-05,24
103,2021-08-06,25
104,2021-08-07,29
105,2021-08-08,31
106,2021-08-09,29
107,2021-08-10,32
108,2021-08-11,43
109,2021-08-12,37
110,2021-08-13,35
