,Date,Trend
0,2020-03-22,18
1,2020-03-23,21
2,2020-03-24,22
3,2020-03-25,18
4,2020-03-26,20
5,2020-03-27,18
6,2020-03-28,21
7,2020-03-29,18
8,2020-03-30,24
9,2020-03-31,22
10,2020-04-01,21
11,2020-04-02,20
12,2020-04-03,19
13,2020-04-04,19
14,2020-04-05,21
15,2020-04-06,20
16,2020-04-07,23
17,2020-04-08,23
18,2020-04-09,20
19,2020-04-10,18
20,2020-04-11,16
21,2020-04-12,14
22,2020-04-13,18
23,2020-04-14,19
24,2020-04-15,17
25,2020-04-16,19
26,2020-04-17,19
27,2020-04-18,19
28,2020-04-19,20
29,2020-04-20,23
30,2020-04-21,18
31,2020-04-22,21
32,2020-04-23,22
33,2020-04-24,30
34,2020-04-25,23
35,2020-04-26,28
36,2020-04-27,46
37,2020-04-28,33
38,2020-04-29,29
39,2020-04-30,28
40,2020-05-01,23
41,2020-05-02,23
42,2020-05-03,25
43,2020-05-04,26
44,2020-05-05,22
45,2020-05-06,26
46,2020-05-07,25
47,2020-05-08,27
48,2020-05-09,26
49,2020-05-10,25
50,2020-05-11,26
51,2020-05-12,31
52,2020-05-13,25
53,2020-05-14,27
54,2020-05-15,23
55,2020-05-16,21
56,2020-05-17,25
57,2020-05-18,32
58,2020-05-19,31
59,2020-05-20,29
60,2020-05-21,22
61,2020-05-22,24
62,2020-05-23,24
63,2020-05-24,24
64,2020-05-25,27
65,2020-05-26,31
66,2020-05-27,28
67,2020-05-28,42
68,2020-05-29,48
69,2020-05-30,62
70,2020-05-31,69
71,2020-06-01,43
72,2020-06-02,40
73,2020-06-03,51
74,2020-06-04,48
75,2020-06-05,37
76,2020-06-06,40
77,2020-06-07,37
78,2020-06-08,38
79,2020-06-09,40
80,2020-06-10,34
81,2020-06-11,32
82,2020-06-12,35
83,2020-06-13,23
84,2020-06-14,28
85,2020-06-15,31
86,2020-06-16,34
87,2020-06-17,35
88,2020-06-18,36
89,2020-06-19,31
90,2020-06-20,29
91,2020-06-21,25
92,2020-06-22,28
93,2020-06-23,30
94,2020-06-24,36
95,2020-06-25,28
96,2020-06-26,24
97,2020-06-27,26
98,2020-06-28,27
99,2020-06-29,31
100,2020-06-30,35
101,2020-07-01,54
102,2020-07-02,62
103,2020-07-03,59
104,2020-07-04,50
105,2020-07-05,48
106,2020-07-06,46
107,2020-07-07,71
108,2020-07-08,100
109,2020-07-09,59
110,2020-07-10,42
111,2020-07-11,45
112,2020-07-12,42
113,2020-07-13,60
114,2020-07-14,46
115,2020-07-15,43
116,2020-07-16,44
117,2020-07-17,39
118,2020-07-18,35
119,2020-07-19,33
120,2020-07-20,37
121,2020-07-21,37
122,2020-07-22,34
123,2020-07-23,35
124,2020-07-24,38
125,2020-07-25,56
126,2020-07-26,78
127,2020-07-27,57
128,2020-07-28,63
129,2020-07-29,83
130,2020-07-30,66
131,2020-07-31,57
132,2020-08-01,56
133,2020-08-02,54
134,2020-08-03,47
135,2020-08-04,52
136,2020-08-05,50
137,2020-08-06,48
138,2020-08-07,43
139,2020-08-08,40
140,2020-08-09,44
141,2020-08-10,44
142,2020-08-11,35
143,2020-08-12,38
144,2020-08-13,39
145,2020-08-14,38
146,2020-08-15,41
147,2020-08-16,37
148,2020-08-17,45
149,2020-08-18,35
150,2020-08-19,33
151,2020-08-20,31
152,2020-08-21,34
153,2020-08-22,34
154,2020-08-23,31
155,2020-08-24,33
156,2020-08-25,32
157,2020-08-26,35
158,2020-08-27,32
159,2020-08-28,35
160,2020-08-29,34
161,2020-08-30,35
162,2020-08-31,35
163,2020-09-01,33
164,2020-09-02,33
165,2020-09-03,29
166,2020-09-04,30
167,2020-09-05,28
168,2020-09-06,27
169,2020-09-07,41
170,2020-09-08,30
171,2020-09-09,28
172,2020-09-10,27
173,2020-09-11,27
174,2020-09-12,28
175,2020-09-13,26
176,2020-09-14,27
177,2020-09-15,28
178,2020-09-16,32
179,2020-09-17,31
180,2020-09-18,26
181,2020-09-19,21
182,2020-09-20,27
183,2020-09-21,30
184,2020-09-22,27
185,2020-09-23,27
186,2020-09-24,27
187,2020-09-25,40
188,2020-09-26,28
189,2020-09-27,27
190,2020-09-28,33
191,2020-09-29,28
192,2020-09-30,26
193,2020-10-01,28
194,2020-10-02,26
195,2020-10-03,26
196,2020-10-04,21
197,2020-10-05,28
198,2020-10-06,25
199,2020-10-07,21
200,2020-10-08,18
201,2020-10-09,24
202,2020-10-10,29
203,2020-10-11,26
204,2020-10-12,31
205,2020-10-13,28
206,2020-10-14,27
207,2020-10-15,23
208,2020-10-16,26
209,2020-10-17,21
210,2020-10-18,25
211,2020-10-19,26
212,2020-10-20,23
213,2020-10-21,33
214,2020-10-22,31
215,2020-10-23,27
216,2020-10-24,24
217,2020-10-25,26
218,2020-10-26,25
219,2020-10-27,30
220,2020-10-28,27
221,2020-10-29,31
222,2020-10-30,29
223,2020-10-31,19
224,2020-11-01,22
225,2020-11-02,25
226,2020-11-03,20
227,2020-11-04,23
228,2020-11-05,24
229,2020-11-06,28
230,2020-11-07,23
231,2020-11-08,23
232,2020-11-09,27
233,2020-11-10,23
234,2020-11-11,30
235,2020-11-12,28
236,2020-11-13,25
237,2020-11-14,25
238,2020-11-15,23
239,2020-11-16,29
240,2020-11-17,36
241,2020-11-18,33
242,2020-11-19,27
243,2020-11-20,30
244,2020-11-21,45
245,2020-11-22,52
246,2020-11-23,69
247,2020-11-24,65
248,2020-11-25,45
249,2020-11-26,36
250,2020-11-27,30
251,2020-11-28,47
252,2020-11-29,43
253,2020-11-30,43
254,2020-12-01,40
255,2020-12-02,40
256,2020-12-03,32
257,2020-12-04,35
258,2020-12-05,34
259,2020-12-06,31
260,2020-12-07,33
261,2020-12-08,30
262,2020-12-09,33
263,2020-12-10,30
264,2020-12-11,30
