Date,Open,High,Low,Close,Adj Close,Volume
10/2/2023,40.700001,40.759998,39.439999,39.610001,38.763313,15102000
10/3/2023,39.380001,39.470001,38.470001,38.669998,37.843407,19252900
10/4/2023,38.509998,39.110001,38.389999,38.970001,38.136997,14343500
10/5/2023,38.759998,39.419998,38.599998,39.299999,38.459942,11820600
10/6/2023,38.889999,39.889999,38.759998,39.689999,38.841602,13973000
10/9/2023,39.110001,39.799999,39.099998,39.700001,38.851395,12096600
10/10/2023,39.919998,40.380001,39.720001,39.82,38.968826,14429700
10/11/2023,40.009998,40.209999,39.25,39.689999,38.841602,14835900
10/12/2023,39.689999,40.009998,39.32,39.740002,38.890537,14878100
10/13/2023,40.830002,41.639999,40.470001,40.959999,40.084457,28077900
10/16/2023,41.470001,42.169998,41.400002,41.650002,40.759712,18419000
10/17/2023,41.43,42.369999,41.43,41.98,41.082657,16982300
10/18/2023,41.700001,41.939999,41.349998,41.529999,40.642273,16053200
10/19/2023,41.48,42.220001,41.16,41.18,40.299759,16120300
10/20/2023,41.049999,41.09,39.939999,40.27,39.409206,17485700
10/23/2023,40.259998,40.380001,39.419998,39.48,38.636097,13785800
10/24/2023,39.619999,39.830002,39.240002,39.279999,38.440369,15097800
10/25/2023,39.07,39.209999,38.580002,39.029999,38.195713,13849000
10/26/2023,39.02,39.98,38.98,39.650002,38.80246,15480300
10/27/2023,39.380001,39.41,38.619999,38.759998,37.93148,13582800
10/30/2023,39.099998,39.59,38.689999,39.43,38.587162,14141900
10/31/2023,39.639999,39.810001,39.240002,39.77,38.919895,11919200
11/1/2023,39.959999,39.98,39.279999,39.610001,38.763313,19850300
11/2/2023,39.740002,40.540001,39.389999,40.509998,39.997501,19998500
11/3/2023,41.169998,41.860001,41.07,41.619999,41.093456,16146100
11/6/2023,41.790001,41.790001,41.150002,41.34,40.817001,15148600
11/7/2023,41.18,41.200001,40.740002,41.040001,40.520794,13796900
11/8/2023,41.07,41.189999,40.43,40.98,40.461555,19418700
11/9/2023,41.299999,41.380001,40.27,40.400002,39.888893,14006500
11/10/2023,40.630001,40.950001,40.360001,40.889999,40.372692,14706600
11/13/2023,40.740002,41.060001,40.529999,40.77,40.254211,12159700
11/14/2023,41.5,42.380001,41.459999,42.080002,41.547642,20183800
11/15/2023,42.07,43.029999,42.07,42.84,42.298023,17268100
11/16/2023,42.82,42.959999,41.990002,42.529999,41.991947,16931200
11/17/2023,42.830002,42.990002,42.439999,42.959999,42.416504,13893800
11/20/2023,42.860001,42.950001,42.509998,42.790001,42.248657,10369100
11/21/2023,42.639999,42.73,42.150002,42.599998,42.061058,16078400
11/22/2023,42.66,42.830002,42.400002,42.779999,42.238781,11862200
11/24/2023,42.799999,43.110001,42.73,42.919998,42.37701,5287200
11/27/2023,42.639999,43.029999,42.52,43.02,42.47575,15715000
11/28/2023,42.970001,43.450001,42.790001,43.369999,42.82132,15332900
11/29/2023,43.689999,44.139999,43.630001,43.779999,43.226131,16746000
11/30/2023,43.810001,44.75,43.48,44.59,44.025887,23247500
12/1/2023,44.509998,45.240002,44.380001,45.02,44.450447,18114700
12/4/2023,44.709999,45.330002,44.52,45.119999,44.549179,13424000
12/5/2023,44.950001,44.970001,44.41,44.490002,43.927151,14531700
12/6/2023,44.799999,45.25,44.43,44.5,43.937023,18923800
12/7/2023,44.790001,45.439999,44.650002,45.400002,44.825638,18787800
