,Date,Trend
0,2022-05-29,52
1,2022-05-30,57
2,2022-05-31,68
3,2022-06-01,58
4,2022-06-02,59
5,2022-06-03,53
6,2022-06-04,57
7,2022-06-05,65
8,2022-06-06,75
9,2022-06-07,73
10,2022-06-08,90
11,2022-06-09,99
12,2022-06-10,77
13,2022-06-11,58
14,2022-06-12,64
15,2022-06-13,86
16,2022-06-14,84
17,2022-06-15,88
18,2022-06-16,63
19,2022-06-17,69
20,2022-06-18,79
21,2022-06-19,56
22,2022-06-20,67
23,2022-06-21,76
24,2022-06-22,60
25,2022-06-23,63
26,2022-06-24,50
27,2022-06-25,57
28,2022-06-26,48
29,2022-06-27,52
30,2022-06-28,95
31,2022-06-29,58
32,2022-06-30,65
33,2022-07-01,52
34,2022-07-02,43
35,2022-07-03,44
36,2022-07-04,49
37,2022-07-05,47
38,2022-07-06,44
39,2022-07-07,56
40,2022-07-08,56
41,2022-07-09,43
42,2022-07-10,46
43,2022-07-11,58
44,2022-07-12,54
45,2022-07-13,51
46,2022-07-14,50
47,2022-07-15,49
48,2022-07-16,45
49,2022-07-17,46
50,2022-07-18,60
51,2022-07-19,50
52,2022-07-20,53
53,2022-07-21,55
54,2022-07-22,47
55,2022-07-23,39
56,2022-07-24,47
57,2022-07-25,48
58,2022-07-26,44
59,2022-07-27,50
60,2022-07-28,56
61,2022-07-29,58
62,2022-07-30,45
63,2022-07-31,40
64,2022-08-01,53
65,2022-08-02,53
66,2022-08-03,50
67,2022-08-04,41
68,2022-08-05,53
69,2022-08-06,48
70,2022-08-07,41
71,2022-08-08,80
72,2022-08-09,58
73,2022-08-10,58
74,2022-08-11,58
75,2022-08-12,55
76,2022-08-13,58
77,2022-08-14,48
78,2022-08-15,50
79,2022-08-16,55
80,2022-08-17,53
81,2022-08-18,51
82,2022-08-19,55
83,2022-08-20,37
84,2022-08-21,44
85,2022-08-22,55
86,2022-08-23,42
87,2022-08-24,47
88,2022-08-25,53
89,2022-08-26,45
90,2022-08-27,51
91,2022-08-28,35
92,2022-08-29,43
93,2022-08-30,50
94,2022-08-31,39
95,2022-09-01,46
96,2022-09-02,51
97,2022-09-03,35
98,2022-09-04,41
99,2022-09-05,44
100,2022-09-06,45
101,2022-09-07,51
102,2022-09-08,44
103,2022-09-09,55
104,2022-09-10,39
105,2022-09-11,40
106,2022-09-12,51
107,2022-09-13,53
108,2022-09-14,46
109,2022-09-15,55
110,2022-09-16,53
111,2022-09-17,39
112,2022-09-18,42
113,2022-09-19,44
114,2022-09-20,44
115,2022-09-21,45
116,2022-09-22,42
117,2022-09-23,63
118,2022-09-24,61
119,2022-09-25,48
120,2022-09-26,57
121,2022-09-27,64
122,2022-09-28,75
123,2022-09-29,100
124,2022-09-30,74
125,2022-10-01,61
126,2022-10-02,59
127,2022-10-03,69
128,2022-10-04,62
129,2022-10-05,67
130,2022-10-06,60
131,2022-10-07,52
132,2022-10-08,42
133,2022-10-09,49
134,2022-10-10,49
135,2022-10-11,54
136,2022-10-12,58
137,2022-10-13,54
138,2022-10-14,49
139,2022-10-15,44
140,2022-10-16,37
141,2022-10-17,46
142,2022-10-18,52
143,2022-10-19,46
144,2022-10-20,43
145,2022-10-21,55
146,2022-10-22,49
147,2022-10-23,43
148,2022-10-24,48
149,2022-10-25,49
150,2022-10-26,44
151,2022-10-27,51
152,2022-10-28,51
153,2022-10-29,50
154,2022-10-30,51
155,2022-10-31,60
156,2022-11-01,53
157,2022-11-02,47
158,2022-11-03,56
159,2022-11-04,60
160,2022-11-05,51
161,2022-11-06,38
162,2022-11-07,59
163,2022-11-08,67
164,2022-11-09,73
165,2022-11-10,69
166,2022-11-11,62
167,2022-11-12,69
168,2022-11-13,56
169,2022-11-14,61
170,2022-11-15,65
171,2022-11-16,53
172,2022-11-17,54
173,2022-11-18,53
174,2022-11-19,48
175,2022-11-20,43
176,2022-11-21,51
177,2022-11-22,55
178,2022-11-23,46
179,2022-11-24,42
180,2022-11-25,39
181,2022-11-26,50
182,2022-11-27,45
183,2022-11-28,50
184,2022-11-29,60
185,2022-11-30,52
186,2022-12-01,52
187,2022-12-02,58
188,2022-12-03,43
189,2022-12-04,49
190,2022-12-05,50
191,2022-12-06,61
192,2022-12-07,71
193,2022-12-08,69
194,2022-12-09,44
195,2022-12-10,38
196,2022-12-11,34
197,2022-12-12,45
198,2022-12-13,42
199,2022-12-14,47
200,2022-12-15,46
201,2022-12-16,45
202,2022-12-17,39
203,2022-12-18,28
204,2022-12-19,47
205,2022-12-20,37
206,2022-12-21,41
207,2022-12-22,43
208,2022-12-23,35
209,2022-12-24,28
210,2022-12-25,39
211,2022-12-26,37
212,2022-12-27,35
213,2022-12-28,42
214,2022-12-29,34
215,2022-12-30,43
216,2022-12-31,39
217,2023-01-01,41
