,Date,Trend
0,2019-06-30,70
1,2019-07-01,64
2,2019-07-02,64
3,2019-07-03,54
4,2019-07-04,55
5,2019-07-05,56
6,2019-07-06,51
7,2019-07-07,49
8,2019-07-08,54
9,2019-07-09,60
10,2019-07-10,66
11,2019-07-11,71
12,2019-07-12,61
13,2019-07-13,52
14,2019-07-14,60
15,2019-07-15,63
16,2019-07-16,64
17,2019-07-17,63
18,2019-07-18,61
19,2019-07-19,52
20,2019-07-20,48
21,2019-07-21,49
22,2019-07-22,50
23,2019-07-23,49
24,2019-07-24,50
25,2019-07-25,47
26,2019-07-26,41
27,2019-07-27,43
28,2019-07-28,43
29,2019-07-29,41
30,2019-07-30,46
31,2019-07-31,56
32,2019-08-01,56
33,2019-08-02,53
34,2019-08-03,57
35,2019-08-04,66
36,2019-08-05,100
37,2019-08-06,56
38,2019-08-07,47
39,2019-08-08,45
40,2019-08-09,49
41,2019-08-10,45
42,2019-08-11,45
43,2019-08-12,44
44,2019-08-13,40
45,2019-08-14,46
46,2019-08-15,51
47,2019-08-16,43
48,2019-08-17,41
49,2019-08-18,40
50,2019-08-19,40
51,2019-08-20,41
52,2019-08-21,35
53,2019-08-22,35
54,2019-08-23,36
55,2019-08-24,34
56,2019-08-25,31
57,2019-08-26,33
58,2019-08-27,38
59,2019-08-28,40
60,2019-08-29,41
61,2019-08-30,37
62,2019-08-31,28
63,2019-09-01,30
64,2019-09-02,35
65,2019-09-03,37
66,2019-09-04,31
67,2019-09-05,32
68,2019-09-06,31
69,2019-09-07,38
70,2019-09-08,33
71,2019-09-09,31
72,2019-09-10,34
73,2019-09-11,30
74,2019-09-12,32
75,2019-09-13,30
76,2019-09-14,33
77,2019-09-15,27
78,2019-09-16,30
79,2019-09-17,40
80,2019-09-18,39
81,2019-09-19,34
82,2019-09-20,33
83,2019-09-21,32
84,2019-09-22,26
85,2019-09-23,34
86,2019-09-24,43
87,2019-09-25,43
88,2019-09-26,35
89,2019-09-27,36
90,2019-09-28,28
91,2019-09-29,31
92,2019-09-30,29
93,2019-10-01,31
94,2019-10-02,27
95,2019-10-03,28
96,2019-10-04,25
97,2019-10-05,25
98,2019-10-06,24
99,2019-10-07,26
100,2019-10-08,29
101,2019-10-09,27
102,2019-10-10,27
103,2019-10-11,23
104,2019-10-12,27
105,2019-10-13,23
106,2019-10-14,26
107,2019-10-15,26
108,2019-10-16,27
109,2019-10-17,28
110,2019-10-18,26
111,2019-10-19,20
112,2019-10-20,23
113,2019-10-21,25
114,2019-10-22,25
115,2019-10-23,28
116,2019-10-24,27
117,2019-10-25,31
118,2019-10-26,34
119,2019-10-27,32
120,2019-10-28,31
121,2019-10-29,27
122,2019-10-30,32
123,2019-10-31,26
124,2019-11-01,26
125,2019-11-02,24
126,2019-11-03,24
127,2019-11-04,30
128,2019-11-05,32
129,2019-11-06,31
130,2019-11-07,30
131,2019-11-08,27
132,2019-11-09,25
