,Date,Trend
0,2021-09-05,60
1,2021-09-06,61
2,2021-09-07,77
3,2021-09-08,62
4,2021-09-09,51
5,2021-09-10,50
6,2021-09-11,42
7,2021-09-12,42
8,2021-09-13,46
9,2021-09-14,42
10,2021-09-15,44
11,2021-09-16,47
12,2021-09-17,41
13,2021-09-18,38
14,2021-09-19,36
15,2021-09-20,49
16,2021-09-21,53
17,2021-09-22,47
18,2021-09-23,42
19,2021-09-24,49
20,2021-09-25,37
21,2021-09-26,36
22,2021-09-27,40
23,2021-09-28,41
24,2021-09-29,40
25,2021-09-30,36
26,2021-10-01,44
27,2021-10-02,43
28,2021-10-03,40
29,2021-10-04,42
30,2021-10-05,47
31,2021-10-06,54
32,2021-10-07,54
33,2021-10-08,47
34,2021-10-09,40
35,2021-10-10,37
36,2021-10-11,46
37,2021-10-12,46
38,2021-10-13,39
39,2021-10-14,53
40,2021-10-15,63
41,2021-10-16,60
42,2021-10-17,55
43,2021-10-18,52
44,2021-10-19,52
45,2021-10-20,73
46,2021-10-21,81
47,2021-10-22,61
48,2021-10-23,51
49,2021-10-24,49
50,2021-10-25,57
51,2021-10-26,57
52,2021-10-27,59
53,2021-10-28,58
54,2021-10-29,76
55,2021-10-30,62
56,2021-10-31,53
57,2021-11-01,57
58,2021-11-02,71
59,2021-11-03,76
60,2021-11-04,69
61,2021-11-05,61
62,2021-11-06,53
63,2021-11-07,59
64,2021-11-08,81
65,2021-11-09,83
66,2021-11-10,73
67,2021-11-11,65
68,2021-11-12,64
69,2021-11-13,56
70,2021-11-14,56
71,2021-11-15,60
72,2021-11-16,70
73,2021-11-17,65
74,2021-11-18,65
75,2021-11-19,61
76,2021-11-20,55
77,2021-11-21,52
78,2021-11-22,54
79,2021-11-23,58
80,2021-11-24,55
81,2021-11-25,53
82,2021-11-26,59
83,2021-11-27,52
84,2021-11-28,48
85,2021-11-29,54
86,2021-11-30,58
87,2021-12-01,68
88,2021-12-02,54
89,2021-12-03,54
90,2021-12-04,79
91,2021-12-05,64
92,2021-12-06,62
93,2021-12-07,57
94,2021-12-08,53
95,2021-12-09,52
96,2021-12-10,56
97,2021-12-11,48
98,2021-12-12,49
99,2021-12-13,57
100,2021-12-14,58
101,2021-12-15,54
102,2021-12-16,53
103,2021-12-17,46
104,2021-12-18,42
105,2021-12-19,45
106,2021-12-20,48
107,2021-12-21,50
108,2021-12-22,47
109,2021-12-23,46
110,2021-12-24,47
111,2021-12-25,43
112,2021-12-26,44
113,2021-12-27,48
114,2021-12-28,49
115,2021-12-29,49
116,2021-12-30,49
117,2021-12-31,45
118,2022-01-01,49
119,2022-01-02,51
120,2022-01-03,51
121,2022-01-04,100
122,2022-01-05,42
123,2022-01-06,61
124,2022-01-07,76
125,2022-01-08,65
126,2022-01-09,62
127,2022-01-10,66
128,2022-01-11,60
129,2022-01-12,57
130,2022-01-13,92
131,2022-01-14,42
132,2022-01-15,45
133,2022-01-16,75
134,2022-01-17,41
135,2022-01-18,43
136,2022-01-19,45
137,2022-01-20,45
138,2022-01-21,77
139,2022-01-22,94
140,2022-01-23,74
141,2022-01-24,81
142,2022-01-25,67
143,2022-01-26,62
144,2022-01-27,54
145,2022-01-28,56
146,2022-01-29,52
147,2022-01-30,52
148,2022-01-31,54
149,2022-02-01,61
150,2022-02-02,54
151,2022-02-03,49
152,2022-02-04,61
153,2022-02-05,61
154,2022-02-06,51
155,2022-02-07,59
156,2022-02-08,54
157,2022-02-09,51
158,2022-02-10,43
159,2022-02-11,48
160,2022-02-12,43
161,2022-02-13,41
162,2022-02-14,43
163,2022-02-15,49
164,2022-02-16,46
165,2022-02-17,43
166,2022-02-18,43
167,2022-02-19,41
168,2022-02-20,45
169,2022-02-21,47
170,2022-02-22,49
171,2022-02-23,43
172,2022-02-24,69
173,2022-02-25,49
174,2022-02-26,39
175,2022-02-27,43
176,2022-02-28,47
177,2022-03-01,54
178,2022-03-02,45
179,2022-03-03,41
180,2022-03-04,40
181,2022-03-05,37
182,2022-03-06,32
183,2022-03-07,42
184,2022-03-08,36
185,2022-03-09,42
186,2022-03-10,36
187,2022-03-11,36
188,2022-03-12,31
189,2022-03-13,32
190,2022-03-14,34
191,2022-03-15,32
192,2022-03-16,36
193,2022-03-17,36
194,2022-03-18,39
195,2022-03-19,39
196,2022-03-20,35
197,2022-03-21,36
198,2022-03-22,44
199,2022-03-23,39
200,2022-03-24,43
201,2022-03-25,41
202,2022-03-26,36
203,2022-03-27,38
204,2022-03-28,52
205,2022-03-29,46
206,2022-03-30,43
207,2022-03-31,37
208,2022-04-01,38
209,2022-04-02,39
210,2022-04-03,37
211,2022-04-04,39
212,2022-04-05,37
213,2022-04-06,38
214,2022-04-07,35
215,2022-04-08,34
216,2022-04-09,32
217,2022-04-10,30
218,2022-04-11,36
219,2022-04-12,36
220,2022-04-13,33
221,2022-04-14,32
222,2022-04-15,29
223,2022-04-16,28
224,2022-04-17,27
225,2022-04-18,34
226,2022-04-19,31
227,2022-04-20,31
228,2022-04-21,31
229,2022-04-22,29
230,2022-04-23,25
231,2022-04-24,23
232,2022-04-25,30
233,2022-04-26,30
234,2022-04-27,29
235,2022-04-28,30
236,2022-04-29,27
237,2022-04-30,26
238,2022-05-01,30
239,2022-05-02,29
240,2022-05-03,28
241,2022-05-04,28
242,2022-05-05,31
243,2022-05-06,29
244,2022-05-07,28
245,2022-05-08,29
246,2022-05-09,46
247,2022-05-10,42
248,2022-05-11,55
249,2022-05-12,79
250,2022-05-13,59
251,2022-05-14,44
252,2022-05-15,39
253,2022-05-16,40
254,2022-05-17,36
255,2022-05-18,35
256,2022-05-19,35
257,2022-05-20,33
258,2022-05-21,28
259,2022-05-22,26
260,2022-05-23,30
261,2022-05-24,30
262,2022-05-25,27
263,2022-05-26,36
264,2022-05-27,41
265,2022-05-28,28
