,Date,Trend
0,2024-03-24,68
1,2024-03-25,88
2,2024-03-26,96
3,2024-03-27,91
4,2024-03-28,85
5,2024-03-29,80
6,2024-03-30,75
7,2024-03-31,71
8,2024-04-01,78
9,2024-04-02,92
10,2024-04-03,80
11,2024-04-04,88
12,2024-04-05,86
13,2024-04-06,72
14,2024-04-07,73
15,2024-04-08,87
16,2024-04-09,89
17,2024-04-10,85
18,2024-04-11,82
19,2024-04-12,83
20,2024-04-13,74
21,2024-04-14,73
22,2024-04-15,83
23,2024-04-16,89
24,2024-04-17,85
25,2024-04-18,75
26,2024-04-19,85
27,2024-04-20,72
28,2024-04-21,72
29,2024-04-22,83
30,2024-04-23,92
31,2024-04-24,87
32,2024-04-25,88
33,2024-04-26,74
34,2024-04-27,67
35,2024-04-28,67
36,2024-04-29,81
37,2024-04-30,81
38,2024-05-01,79
39,2024-05-02,74
40,2024-05-03,73
41,2024-05-04,72
42,2024-05-05,68
43,2024-05-06,100
44,2024-05-07,84
45,2024-05-08,76
46,2024-05-09,80
47,2024-05-10,74
48,2024-05-11,65
49,2024-05-12,64
50,2024-05-13,78
51,2024-05-14,74
52,2024-05-15,76
53,2024-05-16,75
54,2024-05-17,75
55,2024-05-18,67
56,2024-05-19,66
57,2024-05-20,77
58,2024-05-21,78
59,2024-05-22,79
60,2024-05-23,75
61,2024-05-24,79
62,2024-05-25,67
63,2024-05-26,66
64,2024-05-27,67
65,2024-05-28,80
66,2024-05-29,77
67,2024-05-30,72
68,2024-05-31,65
69,2024-06-01,62
70,2024-06-02,67
71,2024-06-03,67
72,2024-06-04,70
73,2024-06-05,77
74,2024-06-06,75
75,2024-06-07,76
76,2024-06-08,67
77,2024-06-09,66
78,2024-06-10,66
79,2024-06-11,84
80,2024-06-12,78
81,2024-06-13,78
82,2024-06-14,77
83,2024-06-15,66
84,2024-06-16,69
85,2024-06-17,86
86,2024-06-18,75
87,2024-06-19,75
88,2024-06-20,74
89,2024-06-21,82
90,2024-06-22,71
91,2024-06-23,71
92,2024-06-24,76
93,2024-06-25,72
94,2024-06-26,69
95,2024-06-27,71
96,2024-06-28,76
97,2024-06-29,70
98,2024-06-30,71
