,Date,Trend
0,2023-02-19,72
1,2023-02-20,63
2,2023-02-21,61
3,2023-02-22,56
4,2023-02-23,59
5,2023-02-24,60
6,2023-02-25,66
7,2023-02-26,65
8,2023-02-27,66
9,2023-02-28,57
10,2023-03-01,52
11,2023-03-02,49
12,2023-03-03,50
13,2023-03-04,52
14,2023-03-05,55
15,2023-03-06,48
16,2023-03-07,45
17,2023-03-08,54
18,2023-03-09,55
19,2023-03-10,57
20,2023-03-11,59
21,2023-03-12,66
22,2023-03-13,58
23,2023-03-14,61
24,2023-03-15,52
25,2023-03-16,52
26,2023-03-17,55
27,2023-03-18,65
28,2023-03-19,65
29,2023-03-20,59
30,2023-03-21,56
31,2023-03-22,52
32,2023-03-23,50
33,2023-03-24,50
34,2023-03-25,56
35,2023-03-26,63
36,2023-03-27,52
37,2023-03-28,51
38,2023-03-29,51
39,2023-03-30,46
40,2023-03-31,46
41,2023-04-01,57
42,2023-04-02,57
43,2023-04-03,58
44,2023-04-04,84
45,2023-04-05,62
46,2023-04-06,55
47,2023-04-07,57
48,2023-04-08,61
49,2023-04-09,59
50,2023-04-10,56
51,2023-04-11,55
52,2023-04-12,49
53,2023-04-13,46
54,2023-04-14,53
55,2023-04-15,54
56,2023-04-16,63
57,2023-04-17,54
58,2023-04-18,52
59,2023-04-19,47
60,2023-04-20,44
61,2023-04-21,45
62,2023-04-22,51
63,2023-04-23,51
64,2023-04-24,44
65,2023-04-25,43
66,2023-04-26,43
67,2023-04-27,40
68,2023-04-28,42
69,2023-04-29,48
70,2023-04-30,52
71,2023-05-01,46
72,2023-05-02,41
73,2023-05-03,40
74,2023-05-04,41
75,2023-05-05,48
76,2023-05-06,49
77,2023-05-07,48
78,2023-05-08,43
79,2023-05-09,42
80,2023-05-10,41
81,2023-05-11,37
82,2023-05-12,40
83,2023-05-13,42
84,2023-05-14,44
85,2023-05-15,39
86,2023-05-16,39
87,2023-05-17,38
88,2023-05-18,39
89,2023-05-19,38
90,2023-05-20,43
91,2023-05-21,39
92,2023-05-22,38
93,2023-05-23,37
94,2023-05-24,32
95,2023-05-25,36
96,2023-05-26,39
97,2023-05-27,41
98,2023-05-28,44
99,2023-05-29,40
100,2023-05-30,37
101,2023-05-31,33
102,2023-06-01,34
103,2023-06-02,38
104,2023-06-03,39
105,2023-06-04,39
106,2023-06-05,37
107,2023-06-06,35
108,2023-06-07,36
109,2023-06-08,38
110,2023-06-09,36
111,2023-06-10,52
112,2023-06-11,45
113,2023-06-12,39
114,2023-06-13,35
115,2023-06-14,36
116,2023-06-15,34
117,2023-06-16,36
118,2023-06-17,41
119,2023-06-18,48
120,2023-06-19,38
121,2023-06-20,36
122,2023-06-21,40
123,2023-06-22,46
124,2023-06-23,44
125,2023-06-24,46
126,2023-06-25,45
127,2023-06-26,38
128,2023-06-27,38
129,2023-06-28,37
130,2023-06-29,33
131,2023-06-30,39
132,2023-07-01,47
133,2023-07-02,47
134,2023-07-03,44
135,2023-07-04,37
136,2023-07-05,37
137,2023-07-06,38
138,2023-07-07,40
139,2023-07-08,47
140,2023-07-09,47
