,Date,Trend
0,2020-12-13,37
1,2020-12-14,33
2,2020-12-15,34
3,2020-12-16,33
4,2020-12-17,38
5,2020-12-18,34
6,2020-12-19,96
7,2020-12-20,38
8,2020-12-21,31
9,2020-12-22,29
10,2020-12-23,35
11,2020-12-24,29
12,2020-12-25,28
13,2020-12-26,35
14,2020-12-27,40
15,2020-12-28,45
16,2020-12-29,48
17,2020-12-30,40
18,2020-12-31,38
19,2021-01-01,73
20,2021-01-02,88
21,2021-01-03,70
22,2021-01-04,55
23,2021-01-05,55
24,2021-01-06,58
25,2021-01-07,62
26,2021-01-08,62
27,2021-01-09,54
28,2021-01-10,64
29,2021-01-11,54
30,2021-01-12,54
31,2021-01-13,57
32,2021-01-14,51
33,2021-01-15,54
34,2021-01-16,51
35,2021-01-17,48
36,2021-01-18,49
37,2021-01-19,45
38,2021-01-20,44
39,2021-01-21,39
40,2021-01-22,49
41,2021-01-23,38
42,2021-01-24,42
43,2021-01-25,41
44,2021-01-26,38
45,2021-01-27,37
46,2021-01-28,40
47,2021-01-29,51
48,2021-01-30,43
49,2021-01-31,50
50,2021-02-01,46
51,2021-02-02,37
52,2021-02-03,46
53,2021-02-04,44
54,2021-02-05,47
55,2021-02-06,54
56,2021-02-07,49
57,2021-02-08,51
58,2021-02-09,56
59,2021-02-10,62
60,2021-02-11,61
61,2021-02-12,71
62,2021-02-13,74
63,2021-02-14,73
64,2021-02-15,65
65,2021-02-16,63
66,2021-02-17,79
67,2021-02-18,75
68,2021-02-19,68
69,2021-02-20,80
70,2021-02-21,81
71,2021-02-22,70
72,2021-02-23,64
73,2021-02-24,61
74,2021-02-25,53
75,2021-02-26,54
76,2021-02-27,56
77,2021-02-28,57
78,2021-03-01,53
79,2021-03-02,50
80,2021-03-03,48
81,2021-03-04,46
82,2021-03-05,44
83,2021-03-06,46
84,2021-03-07,57
85,2021-03-08,43
86,2021-03-09,50
87,2021-03-10,46
88,2021-03-11,40
89,2021-03-12,46
90,2021-03-13,54
91,2021-03-14,53
92,2021-03-15,55
93,2021-03-16,50
94,2021-03-17,46
95,2021-03-18,51
96,2021-03-19,42
97,2021-03-20,57
98,2021-03-21,52
99,2021-03-22,48
100,2021-03-23,42
101,2021-03-24,46
102,2021-03-25,44
103,2021-03-26,38
104,2021-03-27,44
105,2021-03-28,50
106,2021-03-29,55
107,2021-03-30,55
108,2021-03-31,54
109,2021-04-01,49
110,2021-04-02,54
111,2021-04-03,55
112,2021-04-04,56
113,2021-04-05,55
114,2021-04-06,53
115,2021-04-07,59
116,2021-04-08,51
117,2021-04-09,55
118,2021-04-10,55
119,2021-04-11,73
120,2021-04-12,68
121,2021-04-13,69
122,2021-04-14,62
123,2021-04-15,61
124,2021-04-16,77
125,2021-04-17,78
126,2021-04-18,79
127,2021-04-19,70
128,2021-04-20,88
129,2021-04-21,88
130,2021-04-22,70
131,2021-04-23,75
132,2021-04-24,70
133,2021-04-25,69
134,2021-04-26,70
135,2021-04-27,62
136,2021-04-28,68
137,2021-04-29,61
138,2021-04-30,47
139,2021-05-01,66
140,2021-05-02,60
141,2021-05-03,67
142,2021-05-04,64
143,2021-05-05,67
144,2021-05-06,71
145,2021-05-07,100
146,2021-05-08,80
147,2021-05-09,93
148,2021-05-10,83
149,2021-05-11,69
150,2021-05-12,67
151,2021-05-13,87
152,2021-05-14,72
153,2021-05-15,74
154,2021-05-16,73
155,2021-05-17,68
156,2021-05-18,74
157,2021-05-19,75
158,2021-05-20,81
159,2021-05-21,85
160,2021-05-22,68
161,2021-05-23,64
162,2021-05-24,62
163,2021-05-25,54
164,2021-05-26,53
165,2021-05-27,52
166,2021-05-28,48
167,2021-05-29,59
168,2021-05-30,49
169,2021-05-31,47
170,2021-06-01,51
171,2021-06-02,50
172,2021-06-03,50
173,2021-06-04,41
174,2021-06-05,43
175,2021-06-06,41
176,2021-06-07,49
177,2021-06-08,49
178,2021-06-09,44
179,2021-06-10,43
180,2021-06-11,37
181,2021-06-12,37
182,2021-06-13,51
183,2021-06-14,52
184,2021-06-15,44
185,2021-06-16,40
186,2021-06-17,36
187,2021-06-18,32
188,2021-06-19,35
189,2021-06-20,42
190,2021-06-21,43
191,2021-06-22,45
192,2021-06-23,39
193,2021-06-24,44
194,2021-06-25,35
195,2021-06-26,83
196,2021-06-27,52
197,2021-06-28,47
198,2021-06-29,47
199,2021-06-30,43
200,2021-07-01,37
201,2021-07-02,42
202,2021-07-03,36
