Date,Open,High,Low,Close,Adj Close,Volume
10/2/2023,316.279999,321.890015,315.179993,321.799988,319.978241,20570000
10/3/2023,320.829987,321.390015,311.209991,313.390015,311.615845,21033500
10/4/2023,314.029999,320.040009,314,318.959991,317.154327,20720100
10/5/2023,319.089996,319.980011,314.899994,319.359985,317.552063,16965600
10/6/2023,316.549988,329.190002,316.299988,327.26001,325.407349,25645500
10/9/2023,324.75,330.299988,323.179993,329.820007,327.95285,19891200
10/10/2023,330.959991,331.100006,327.670013,328.390015,326.530945,20557100
10/11/2023,331.209991,332.820007,329.140015,332.420013,330.538147,20063200
10/12/2023,330.570007,333.630005,328.720001,331.160004,329.285278,19313100
10/13/2023,332.380005,333.829987,326.359985,327.730011,325.874695,21072400
10/16/2023,331.049988,336.140015,330.600006,332.640015,330.756897,22158000
10/17/2023,329.589996,333.459991,327.410004,332.059998,330.180145,18338500
10/18/2023,332.48999,335.589996,328.299988,330.109985,328.241211,23153600
10/19/2023,332.149994,336.880005,330.910004,331.320007,329.444336,25052100
10/20/2023,331.720001,331.920013,325.450012,326.670013,324.820679,25012600
10/23/2023,325.470001,332.730011,324.390015,329.320007,327.455658,24374700
10/24/2023,331.299988,331.839996,327.600006,330.529999,328.658844,31153600
10/25/2023,345.019989,346.200012,337.619995,340.670013,338.741455,55053800
10/26/2023,340.540009,341.630005,326.940002,327.890015,326.033783,37828500
10/27/2023,330.429993,336.720001,328.399994,329.809998,327.942902,29856500
10/30/2023,333.410004,339.450012,331.829987,337.309998,335.400452,22828100
10/31/2023,338.850006,339,334.690002,338.109985,336.195923,20265300
11/1/2023,339.790009,347.420013,339.649994,346.070007,344.11084,28158800
11/2/2023,347.23999,348.829987,344.769989,348.320007,346.348114,24348100
11/3/2023,349.630005,354.390015,347.329987,352.799988,350.802765,23624000
11/6/2023,353.450012,357.540009,353.350006,356.529999,354.511627,23828300
11/7/2023,359.399994,362.459991,357.630005,360.529999,358.489014,25833900
11/8/2023,361.679993,363.869995,360.549988,363.200012,361.14386,26767800
11/9/2023,362.299988,364.790009,360.359985,360.690002,358.648071,24847300
11/10/2023,361.48999,370.100006,361.070007,369.670013,367.57724,28042100
11/13/2023,368.220001,368.470001,365.899994,366.679993,364.604126,19986500
11/14/2023,371.01001,371.950012,367.350006,370.269989,368.173828,27683900
11/15/2023,371.279999,373.130005,367.109985,369.670013,368.323303,26860100
11/16/2023,370.959991,376.350006,370.179993,376.170013,374.799652,27182300
11/17/2023,373.609985,374.369995,367,369.850006,368.502655,40157000
11/20/2023,371.220001,378.869995,371,377.440002,376.065002,52465100
11/21/2023,375.670013,376.220001,371.119995,373.070007,371.710938,28423100
11/22/2023,378,379.790009,374.970001,377.850006,376.473511,23345300
11/24/2023,377.329987,377.970001,375.140015,377.429993,376.054993,10176600
11/27/2023,376.779999,380.640015,376.200012,378.609985,377.230713,22179200
11/28/2023,378.350006,383,378.160004,382.700012,381.305817,20453100
11/29/2023,383.76001,384.299988,377.440002,378.850006,377.469879,28963400
11/30/2023,378.48999,380.089996,375.470001,378.910004,377.529633,30554400
12/1/2023,376.76001,378.160004,371.309998,374.51001,373.145691,33020400
12/4/2023,369.100006,369.519989,362.899994,369.140015,367.795227,32063300
12/5/2023,366.450012,373.079987,365.619995,372.519989,371.162903,23065000
12/6/2023,373.540009,374.179993,368.029999,368.799988,367.456482,21182100
12/7/2023,368.230011,371.450012,366.320007,370.950012,369.598663,23118900
12/8/2023,369.200012,374.459991,368.230011,374.230011,372.866699,20144800
12/11/2023,368.480011,371.600006,366.100006,371.299988,369.947357,27708800
12/12/2023,370.850006,374.420013,370.459991,374.380005,373.016144,24838300
12/13/2023,376.019989,377.640015,370.769989,374.369995,373.006165,30955500
12/14/2023,373.309998,373.76001,364.130005,365.929993,364.596924,43277500
12/15/2023,366.850006,372.399994,366.279999,370.730011,369.379456,78478200
12/18/2023,369.450012,373,368.679993,372.649994,371.292419,21802900
12/19/2023,371.48999,373.26001,369.839996,373.26001,371.900208,20603700
12/20/2023,375,376.029999,370.529999,370.619995,369.269836,26316700
12/21/2023,372.559998,374.410004,370.040009,373.540009,372.179199,17708000
12/22/2023,373.679993,375.179993,372.709991,374.579987,373.215424,17091100
12/26/2023,375,376.940002,373.5,374.660004,373.295135,12673100
12/27/2023,373.690002,375.059998,372.809998,374.070007,372.707275,14905400
12/28/2023,375.369995,376.459991,374.160004,375.279999,373.912842,14327000
12/29/2023,376,377.160004,373.480011,376.040009,374.670074,18723000
1/2/2024,373.859985,375.899994,366.769989,370.869995,369.518921,25258600
1/3/2024,369.01001,373.26001,368.51001,370.600006,369.249908,23083500
1/4/2024,370.670013,373.100006,367.170013,367.940002,366.599579,20901500
1/5/2024,368.970001,372.059998,366.5,367.75,366.410278,20987000
1/8/2024,369.299988,375.200012,369.01001,374.690002,373.325012,23134000
1/9/2024,372.01001,375.98999,371.190002,375.790009,374.421021,20830000
1/10/2024,376.369995,384.170013,376.320007,382.769989,381.375549,25514200
1/11/2024,386,390.679993,380.380005,384.630005,383.228821,27850800
1/12/2024,385.48999,388.679993,384.649994,388.470001,387.05481,21645700
1/16/2024,393.660004,394.029999,387.619995,390.269989,388.848236,27202300
1/17/2024,387.980011,390.109985,384.809998,389.470001,388.051178,22234100
1/18/2024,391.720001,393.98999,390.119995,393.869995,392.43512,23392100
1/19/2024,395.76001,398.670013,393.5,398.670013,397.217651,29272000
1/22/2024,400.019989,400.619995,393.589996,396.51001,395.065552,27016900
1/23/2024,395.75,399.380005,393.929993,398.899994,397.446808,20525900
1/24/2024,401.540009,405.630005,400.450012,402.559998,401.093475,24867000
1/25/2024,404.320007,407.01001,402.529999,404.869995,403.39505,21021200
1/26/2024,404.369995,406.170013,402.429993,403.929993,402.458496,17803300
1/29/2024,406.059998,409.980011,404.329987,409.720001,408.227386,24510200
1/30/2024,412.26001,413.049988,406.450012,408.589996,407.101501,33477600
1/31/2024,406.959991,415.320007,397.209991,397.579987,396.131622,47871100
2/1/2024,401.829987,408,401.799988,403.779999,402.309052,30657700
2/2/2024,403.809998,412.649994,403.559998,411.220001,409.721924,28245000
2/5/2024,409.899994,411.160004,403.98999,405.649994,404.172211,25352300
2/6/2024,405.880005,407.970001,402.910004,405.48999,404.012787,18382600
2/7/2024,407.440002,414.299988,407.399994,414.049988,412.541626,22340500
2/8/2024,414.049988,415.559998,412.529999,414.109985,412.601379,21225300
2/9/2024,415.25,420.820007,415.089996,420.549988,419.017914,22032800
2/12/2024,420.559998,420.73999,414.75,415.26001,413.747192,21202900
2/13/2024,404.940002,410.070007,403.390015,406.320007,404.839783,27824900
2/14/2024,408.070007,409.839996,404.570007,409.48999,408.752716,20401200
2/15/2024,408.140015,409.130005,404.290009,406.559998,405.828003,21825500
2/16/2024,407.959991,408.290009,403.440002,404.059998,403.332489,22281100
2/20/2024,403.23999,404.48999,398.01001,402.790009,402.064789,24307900
2/21/2024,400.170013,402.290009,397.220001,402.179993,401.455872,18631100
2/22/2024,410.190002,412.829987,408.570007,411.649994,410.908813,27009900
2/23/2024,415.670013,415.859985,408.970001,410.339996,409.601196,16295900
2/26/2024,411.459991,412.160004,407.359985,407.540009,406.806244,16193500
2/27/2024,407.98999,408.320007,403.850006,407.480011,406.746338,14835800
2/28/2024,408.179993,409.299988,405.320007,407.720001,406.985901,13183100
2/29/2024,408.640015,414.200012,405.920013,413.640015,412.895264,31947300
3/1/2024,411.269989,415.869995,410.880005,415.5,414.751892,17800300
3/4/2024,413.440002,417.350006,412.320007,414.920013,414.172974,17596000
3/5/2024,413.959991,414.25,400.640015,402.649994,401.925018,26919200
3/6/2024,402.970001,405.160004,398.390015,402.089996,401.366028,22344100
