,Date,Trend
0,2021-09-05,4
1,2021-09-06,4
2,2021-09-07,4
3,2021-09-08,4
4,2021-09-09,5
5,2021-09-10,5
6,2021-09-11,4
7,2021-09-12,4
8,2021-09-13,4
9,2021-09-14,4
10,2021-09-15,4
11,2021-09-16,7
12,2021-09-17,11
13,2021-09-18,6
14,2021-09-19,6
15,2021-09-20,5
16,2021-09-21,4
17,2021-09-22,4
18,2021-09-23,4
19,2021-09-24,4
20,2021-09-25,4
21,2021-09-26,4
22,2021-09-27,4
23,2021-09-28,3
24,2021-09-29,3
25,2021-09-30,3
26,2021-10-01,4
27,2021-10-02,5
28,2021-10-03,6
29,2021-10-04,17
30,2021-10-05,28
31,2021-10-06,38
32,2021-10-07,50
33,2021-10-08,25
34,2021-10-09,21
35,2021-10-10,16
36,2021-10-11,21
37,2021-10-12,18
38,2021-10-13,15
39,2021-10-14,15
40,2021-10-15,14
41,2021-10-16,11
42,2021-10-17,11
43,2021-10-18,16
44,2021-10-19,13
45,2021-10-20,13
46,2021-10-21,13
47,2021-10-22,10
48,2021-10-23,18
49,2021-10-24,47
50,2021-10-25,33
51,2021-10-26,41
52,2021-10-27,100
53,2021-10-28,97
54,2021-10-29,55
55,2021-10-30,44
56,2021-10-31,38
57,2021-11-01,41
58,2021-11-02,39
59,2021-11-03,34
60,2021-11-04,41
61,2021-11-05,32
62,2021-11-06,26
63,2021-11-07,21
64,2021-11-08,23
65,2021-11-09,19
66,2021-11-10,20
67,2021-11-11,20
68,2021-11-12,17
69,2021-11-13,17
70,2021-11-14,16
71,2021-11-15,16
72,2021-11-16,15
73,2021-11-17,14
74,2021-11-18,16
75,2021-11-19,14
76,2021-11-20,13
77,2021-11-21,14
78,2021-11-22,12
79,2021-11-23,13
80,2021-11-24,14
81,2021-11-25,13
82,2021-11-26,10
83,2021-11-27,10
84,2021-11-28,9
85,2021-11-29,12
86,2021-11-30,23
87,2021-12-01,14
88,2021-12-02,11
89,2021-12-03,10
90,2021-12-04,11
91,2021-12-05,9
92,2021-12-06,10
93,2021-12-07,10
94,2021-12-08,9
95,2021-12-09,8
96,2021-12-10,8
97,2021-12-11,8
98,2021-12-12,8
99,2021-12-13,8
100,2021-12-14,9
101,2021-12-15,8
102,2021-12-16,8
103,2021-12-17,7
104,2021-12-18,8
105,2021-12-19,8
106,2021-12-20,8
107,2021-12-21,8
108,2021-12-22,9
109,2021-12-23,10
110,2021-12-24,10
111,2021-12-25,9
112,2021-12-26,9
113,2021-12-27,9
114,2021-12-28,9
115,2021-12-29,7
116,2021-12-30,8
117,2021-12-31,7
118,2022-01-01,8
119,2022-01-02,8
120,2022-01-03,7
121,2022-01-04,16
122,2022-01-05,6
123,2022-01-06,7
124,2022-01-07,7
125,2022-01-08,7
126,2022-01-09,7
127,2022-01-10,7
128,2022-01-11,7
129,2022-01-12,8
130,2022-01-13,14
131,2022-01-14,6
132,2022-01-15,7
133,2022-01-16,12
134,2022-01-17,6
135,2022-01-18,5
136,2022-01-19,5
137,2022-01-20,6
138,2022-01-21,7
139,2022-01-22,9
140,2022-01-23,8
141,2022-01-24,6
142,2022-01-25,6
143,2022-01-26,6
144,2022-01-27,6
145,2022-01-28,6
146,2022-01-29,7
147,2022-01-30,7
148,2022-01-31,6
149,2022-02-01,7
150,2022-02-02,6
151,2022-02-03,5
152,2022-02-04,6
153,2022-02-05,7
154,2022-02-06,8
155,2022-02-07,17
156,2022-02-08,12
157,2022-02-09,9
158,2022-02-10,7
159,2022-02-11,7
160,2022-02-12,7
161,2022-02-13,7
162,2022-02-14,6
163,2022-02-15,6
164,2022-02-16,6
165,2022-02-17,6
166,2022-02-18,5
167,2022-02-19,6
168,2022-02-20,6
169,2022-02-21,5
170,2022-02-22,5
171,2022-02-23,5
172,2022-02-24,5
173,2022-02-25,5
174,2022-02-26,5
175,2022-02-27,5
176,2022-02-28,5
177,2022-03-01,6
178,2022-03-02,5
179,2022-03-03,5
180,2022-03-04,5
181,2022-03-05,5
182,2022-03-06,4
183,2022-03-07,4
184,2022-03-08,4
185,2022-03-09,4
186,2022-03-10,4
187,2022-03-11,4
188,2022-03-12,4
189,2022-03-13,4
190,2022-03-14,4
191,2022-03-15,4
192,2022-03-16,4
193,2022-03-17,4
194,2022-03-18,5
195,2022-03-19,5
196,2022-03-20,5
197,2022-03-21,4
198,2022-03-22,4
199,2022-03-23,4
200,2022-03-24,5
201,2022-03-25,5
202,2022-03-26,4
203,2022-03-27,5
204,2022-03-28,7
205,2022-03-29,5
206,2022-03-30,5
207,2022-03-31,5
208,2022-04-01,5
209,2022-04-02,5
210,2022-04-03,5
211,2022-04-04,4
212,2022-04-05,4
213,2022-04-06,4
214,2022-04-07,4
215,2022-04-08,4
216,2022-04-09,4
217,2022-04-10,4
218,2022-04-11,4
219,2022-04-12,11
220,2022-04-13,8
221,2022-04-14,6
222,2022-04-15,5
223,2022-04-16,5
224,2022-04-17,5
225,2022-04-18,4
226,2022-04-19,4
227,2022-04-20,4
228,2022-04-21,4
229,2022-04-22,4
230,2022-04-23,4
231,2022-04-24,5
232,2022-04-25,5
233,2022-04-26,5
234,2022-04-27,4
235,2022-04-28,4
236,2022-04-29,4
237,2022-04-30,4
238,2022-05-01,5
239,2022-05-02,4
240,2022-05-03,4
241,2022-05-04,4
242,2022-05-05,3
243,2022-05-06,4
244,2022-05-07,4
245,2022-05-08,4
246,2022-05-09,4
247,2022-05-10,4
248,2022-05-11,5
249,2022-05-12,5
250,2022-05-13,6
251,2022-05-14,5
252,2022-05-15,5
253,2022-05-16,4
254,2022-05-17,4
255,2022-05-18,4
256,2022-05-19,3
257,2022-05-20,3
258,2022-05-21,4
259,2022-05-22,4
260,2022-05-23,3
261,2022-05-24,3
262,2022-05-25,3
263,2022-05-26,3
264,2022-05-27,3
265,2022-05-28,3
