Date,Open,High,Low,Close,Adj Close,Volume
10/2/2023,80.919998,81.769997,80.790001,81.669998,81.404694,9128100
10/3/2023,81.25,81.889999,79.459999,79.540001,79.281616,12586200
10/4/2023,79.610001,79.790001,78.730003,79.32,79.062325,12010500
10/5/2023,79.099998,80.940002,78.879997,80.809998,80.547485,15466600
10/6/2023,81.050003,83.529999,80.489998,82.940002,82.67057,15375100
10/9/2023,84.300003,84.879997,83.129997,84.699997,84.42485,13604400
10/10/2023,84.790001,85.290001,83.93,84.989998,84.713905,9450600
10/11/2023,85.370003,85.720001,84.260002,84.849998,84.574364,9499200
10/12/2023,84.830002,85.07,83.510002,84.349998,84.075989,9554900
10/13/2023,83.940002,84.580002,83.379997,84.349998,84.075989,10808000
10/16/2023,84.309998,85.93,84.309998,85.709999,85.431572,10275100
10/17/2023,85.349998,86.290001,85.309998,86.199997,85.919975,9985700
10/18/2023,85.690002,86.260002,84.599998,84.68,84.404915,10047000
10/19/2023,85.260002,85.269997,83.169998,83.25,82.979561,14316800
10/20/2023,82.900002,83.440002,82.610001,82.650002,82.381516,10425200
10/23/2023,82.080002,84.029999,80.910004,83.099998,82.830048,10772500
10/24/2023,83.410004,84.199997,81.739998,82.559998,82.291801,11499500
10/25/2023,82.129997,82.550003,80.519997,80.589996,80.328201,9372500
10/26/2023,80.080002,80.610001,79.419998,79.779999,79.520836,11651000
10/27/2023,79.75,81.029999,79.230003,79.330002,79.072296,10300600
10/30/2023,79.720001,80.93,79.529999,80.68,80.417908,10291200
10/31/2023,80.690002,81.669998,80.330002,81.589996,81.324951,8672200
11/1/2023,81.529999,81.580002,80.18,81.07,80.806641,9093000
11/2/2023,81.849998,83.300003,81.82,83.290001,83.019432,11518500
11/3/2023,84.169998,85.93,84.160004,85.07,84.793648,11322700
11/6/2023,85.080002,85.800003,83.589996,84.019997,83.747055,14160900
11/7/2023,84.160004,84.68,83.949997,84.589996,84.315208,10540200
11/8/2023,84.139999,84.919998,83.949997,84.5,84.225502,26942600
11/9/2023,87.839996,91.209999,87.599998,90.339996,90.046524,51062700
11/10/2023,90.129997,90.160004,86.940002,88.269997,87.983253,25175700
11/13/2023,88.419998,89.900002,87.410004,89.440002,89.149452,12834400
11/14/2023,90.029999,91.540001,89.989998,91.07,90.774155,13152000
11/15/2023,92.989998,94.57,92.739998,93.93,93.62487,20593100
11/16/2023,93.889999,94.610001,93.629997,94.510002,94.202988,12923900
11/17/2023,94.75,95.379997,93.919998,94.150002,93.844154,12189300
11/20/2023,93.980003,95.589996,93.870003,95.029999,94.721291,14105300
11/21/2023,94.730003,94.959999,93.959999,94.449997,94.143173,7654800
11/22/2023,94.910004,95.709999,94.760002,95.07,94.761162,7328200
11/24/2023,94.900002,96.510002,94.900002,96.059998,95.747948,5440500
11/27/2023,95.739998,95.739998,94.519997,95.169998,94.86084,11049500
11/28/2023,95,95.139999,92.449997,92.5,92.199516,18660300
11/29/2023,92.599998,93.239998,91.440002,92.5,92.199516,13857000
11/30/2023,93.550003,93.860001,92.199997,92.690002,92.388901,13396700
12/1/2023,92.739998,92.839996,91.769997,92.580002,92.279251,11892100
12/4/2023,91.900002,92.410004,91.610001,92.010002,91.711105,12602800
12/5/2023,91.610001,91.779999,89.93,90.790001,90.495071,12357000
12/6/2023,91.110001,92.550003,90.620003,91.5,91.202759,10462000
12/7/2023,91.800003,93.389999,91.650002,92.349998,92.049995,10264700
12/8/2023,92.059998,93.540001,92.059998,92.82,92.82,9495200
12/11/2023,92.730003,93.080002,91.970001,92.199997,92.199997,10811000
12/12/2023,92.120003,92.199997,90.860001,91.07,91.07,13218400
12/13/2023,91.169998,92.870003,90.779999,92.830002,92.830002,10173200
12/14/2023,93.209999,94.830002,93.209999,93.940002,93.940002,12439300
12/15/2023,93.050003,93.949997,92.93,93.459999,93.459999,17545700
12/18/2023,92.699997,93.709999,92.699997,92.860001,92.860001,9083600
12/19/2023,92.639999,93.989998,92.610001,93.93,93.93,8804000
12/20/2023,93.239998,94.269997,91.25,91.269997,91.269997,13060600
12/21/2023,91.93,92.080002,91.059998,92.019997,92.019997,13037200
12/22/2023,91.620003,92.239998,90.75,91.019997,91.019997,9411500
12/26/2023,90.839996,91.269997,90.599998,90.949997,90.949997,8086900
12/27/2023,90.910004,90.940002,90.040001,90.379997,90.379997,11123500
12/28/2023,90.089996,90.980003,89.970001,90.400002,90.400002,8479600
12/29/2023,90.120003,90.599998,89.860001,90.290001,90.290001,9201300
1/2/2024,90.099998,91.480003,89.730003,90.709999,90.709999,10587600
1/3/2024,90.230003,92.080002,90,91.650002,91.650002,11929800
1/4/2024,91.940002,91.940002,90,90.559998,90.559998,12087400
1/5/2024,90.410004,91.32,90.360001,90.900002,90.900002,9084400
1/8/2024,91.550003,91.940002,91,91.550003,91.550003,11103700
1/9/2024,91.050003,91.099998,89.599998,89.669998,89.669998,11255100
1/10/2024,89.82,89.82,88.879997,89.290001,89.290001,15091600
1/11/2024,89.389999,89.779999,88.690002,89.449997,89.449997,9642200
1/12/2024,89.650002,90.830002,89.650002,90.349998,90.349998,11912800
1/16/2024,90.290001,93.089996,89.459999,93.050003,93.050003,16780900
1/17/2024,92.580002,93.760002,90.099998,90.339996,90.339996,15735200
1/18/2024,90.660004,92.510002,90.410004,92.209999,92.209999,12203200
1/19/2024,92.32,93.580002,91.629997,93.059998,93.059998,19782400
1/22/2024,92.870003,95.230003,92.870003,95.080002,95.080002,15119400
1/23/2024,95.43,95.889999,93.18,93.769997,93.769997,11559400
1/24/2024,94.419998,95.25,93.260002,93.5,93.5,10454900
1/25/2024,93.919998,94.940002,93.75,94.860001,94.860001,8661600
1/26/2024,95,95.529999,94.699997,95.360001,95.360001,7812800
1/29/2024,95.419998,97.5,95,97.489998,97.489998,13422200
1/30/2024,96.519997,97.540001,96.010002,96.940002,96.940002,9139600
1/31/2024,96.419998,97.57,95.809998,96.050003,96.050003,9592300
2/1/2024,96.370003,97.93,95.900002,97.059998,97.059998,8484800
2/2/2024,96.279999,97.410004,95.82,97.129997,97.129997,9319100
2/5/2024,96.699997,97.370003,96.489998,96.650002,96.650002,11679300
2/6/2024,96.919998,99.32,96.790001,99.290001,99.290001,16455500
2/7/2024,97.389999,99.279999,96.639999,99.139999,99.139999,28886300
2/8/2024,107.080002,112.769997,106.800003,110.540001,110.540001,60558400
2/9/2024,109.599998,110.150002,107.690002,108.389999,108.389999,21509100
2/12/2024,107.879997,111.059998,107.830002,109.290001,109.290001,13424000
2/13/2024,108.279999,110.650002,108.209999,110.459999,110.459999,14594500
2/14/2024,110.580002,111.68,109.669998,111.559998,111.559998,11405500
2/15/2024,111.080002,112.919998,111.080002,112.449997,112.449997,9961900
2/16/2024,112.019997,112.559998,111.160004,111.599998,111.599998,8779400
2/20/2024,110.849998,111.129997,109.349998,109.440002,109.440002,9770900
2/21/2024,108.480003,109.220001,107.239998,107.669998,107.669998,10454400
2/22/2024,107.989998,108.489998,107.410004,107.639999,107.639999,9266200
2/23/2024,107.57,108,105.830002,107.739998,107.739998,11724000
2/26/2024,107.519997,108.760002,107.379997,107.68,107.68,8694200
2/27/2024,107.779999,109.580002,107.779999,109.419998,109.419998,7595000
2/28/2024,108.779999,111.040001,108.660004,110.800003,110.800003,10773000
2/29/2024,111.139999,112.75,110.970001,111.580002,111.580002,11658300
3/1/2024,111.440002,112.150002,111.029999,111.949997,111.949997,7240100
3/4/2024,112.669998,114.129997,111.800003,113.690002,113.690002,11558900
3/5/2024,113.610001,115.190002,112.269997,112.870003,112.870003,14929600
3/6/2024,113.080002,113.300003,109.25,110.059998,110.059998,14743900
3/7/2024,110.699997,111.080002,109.199997,110.18,110.18,8609300
3/8/2024,110.18,111.309998,109.339996,110.32,110.32,10004800
