Date,Open,High,Low,Close,Adj Close,Volume
6/17/2023,76.053062,77.654831,75.801025,76.912415,76.912415,273568501
6/18/2023,76.908684,78.434631,76.503403,77.178253,77.178253,274352131
6/19/2023,77.179764,77.632034,76.355797,77.422028,77.422028,293010032
6/20/2023,77.42572,80.652405,76.015526,80.308899,80.308899,437548832
6/21/2023,80.307419,87.154671,80.134224,85.147743,85.147743,814693890
6/22/2023,85.150505,88.695511,84.866455,86.070221,86.070221,606189402
6/23/2023,86.064316,92.427979,85.4356,91.209457,91.209457,755797463
6/24/2023,91.211723,93.15873,87.156143,89.744026,89.744026,666550721
6/25/2023,89.740479,90.314201,87.130508,88.275169,88.275169,487211798
6/26/2023,88.267952,89.903084,86.416504,87.275703,87.275703,548434353
6/27/2023,87.272263,89.37429,87.05574,87.998276,87.998276,420226149
6/28/2023,88.015442,88.052437,82.12751,83.06115,83.06115,556606414
6/29/2023,83.057808,85.658569,83.042068,84.775871,84.775871,395849863
6/30/2023,84.768753,110.795258,84.589302,108.165329,108.165329,3377766238
7/1/2023,108.201744,111.757408,104.695824,107.229202,107.229202,1853573626
7/2/2023,107.225952,113.627121,105.709061,113.217293,113.217293,1783628932
7/3/2023,113.231705,114.497063,105.973068,106.94577,106.94577,1154666410
7/4/2023,106.954147,109.161324,104.710991,104.710991,104.710991,795208399
7/5/2023,104.690018,106.271797,99.395523,102.693993,102.693993,1061933634
7/6/2023,102.677605,105.512474,95.667229,95.667229,95.667229,1197521335
7/7/2023,95.646278,98.382378,95.095688,98.242477,98.242477,703059439
7/8/2023,98.242294,98.380211,96.918228,97.874779,97.874779,417911861
7/9/2023,97.878448,98.306923,95.061836,95.17955,95.17955,412735847
7/10/2023,95.182213,97.641098,92.892586,96.731346,96.731346,801346663
7/11/2023,96.737701,98.120026,95.815361,96.786438,96.786438,584873947
7/12/2023,96.785233,97.753258,94.788307,96.280182,96.280182,502089267
7/13/2023,96.277916,104.019463,95.792992,101.927139,101.927139,1243581127
7/14/2023,101.92617,103.237434,92.939896,95.158661,95.158661,994506743
7/15/2023,95.16153,95.655182,94.186653,94.751808,94.751808,405906202
7/16/2023,94.757256,95.223877,92.75621,92.905281,92.905281,412440907
7/17/2023,92.910645,93.522675,90.334137,92.293449,92.293449,581572145
7/18/2023,92.290169,92.861053,90.163666,91.50322,91.50322,444675473
7/19/2023,91.515007,94.061165,91.515007,92.161797,92.161797,479778485
7/20/2023,92.153465,93.480644,91.681442,92.382057,92.382057,558800999
7/21/2023,92.384041,94.605263,91.963257,94.051865,94.051865,454489403
7/22/2023,94.048172,96.151344,91.718018,92.051514,92.051514,442970678
7/23/2023,92.062996,93.47718,91.820366,93.258865,93.258865,361401131
7/24/2023,93.249336,93.249336,88.219017,89.153465,89.153465,558656341
7/25/2023,89.155029,89.976944,88.857826,89.531403,89.531403,369676148
7/26/2023,89.53093,90.9702,88.949051,90.621422,90.621422,411401840
7/27/2023,90.626953,91.728279,89.925934,90.493767,90.493767,393733970
7/28/2023,90.493202,91.894402,90.493202,91.530571,91.530571,341018407
7/29/2023,91.519188,94.715752,90.966751,94.598091,94.598091,357766274
7/30/2023,94.570419,95.692551,92.211288,94.091057,94.091057,764611368
7/31/2023,94.089333,94.822273,91.647667,92.243134,92.243134,526612463
8/1/2023,92.244263,93.820404,89.78801,93.820404,93.820404,775320147
8/2/2023,93.818504,94.313004,86.918282,87.489059,87.489059,899573748
8/3/2023,87.491722,88.226563,82.696236,82.707794,82.707794,661629539
8/4/2023,82.693336,83.706123,81.506645,82.078911,82.078911,574898134
8/5/2023,82.086472,83.297775,81.581238,83.105591,83.105591,266995799
8/6/2023,83.100288,83.368553,82.089241,82.471703,82.471703,261949686
8/7/2023,82.470978,83.219833,80.512093,82.344521,82.344521,369980930
8/8/2023,82.34269,85.110458,81.824829,83.956894,83.956894,464971615
8/9/2023,83.954514,84.427437,83.2995,84.037209,84.037209,1086009763
8/10/2023,84.038338,84.278816,82.701035,83.03347,83.03347,273793336
8/11/2023,83.034775,83.527885,82.719955,83.495865,83.495865,210777034
8/12/2023,83.494972,83.857224,83.344505,83.448524,83.448524,187648883
8/13/2023,83.450485,83.615974,81.651932,81.978035,81.978035,268437601
8/14/2023,81.979042,82.973045,81.669762,82.068581,82.068581,262059229
8/15/2023,82.06823,82.109108,78.763145,79.27375,79.27375,401918865
8/16/2023,79.27623,79.457489,73.629234,74.478859,74.478859,622966364
8/17/2023,74.479179,75.666794,61.756107,65.085762,65.085762,785297656
8/18/2023,65.094193,65.764481,63.73204,64.082916,64.082916,571194825
8/19/2023,64.085136,64.895279,63.734344,64.103867,64.103867,299693328
8/20/2023,64.107918,65.723625,64.073631,65.25251,65.25251,246734222
8/21/2023,65.251503,67.046448,64.978058,66.958687,66.958687,431113836
8/22/2023,66.958954,67.105316,63.279003,64.770287,64.770287,377574603
8/23/2023,64.773697,66.593552,64.16803,65.610779,65.610779,304886653
8/24/2023,65.612083,65.844902,64.138451,64.879272,64.879272,225372238
8/25/2023,64.881393,65.222832,63.843147,65.111916,65.111916,268487447
8/26/2023,65.112892,65.498466,64.96183,65.010719,65.010719,183821199
8/27/2023,65.010399,65.879028,64.905098,65.367111,65.367111,191462581
8/28/2023,65.367813,65.66758,64.27063,65.542503,65.542503,252050651
8/29/2023,65.541748,70.215546,64.709366,68.892471,68.892471,540744008
8/30/2023,68.893066,68.985382,66.814873,67.659531,67.659531,294424844
8/31/2023,67.66082,68.222328,63.616837,63.951378,63.951378,377755734
9/1/2023,63.946068,64.210144,62.191444,63.007454,63.007454,311070837
9/2/2023,63.009144,64.620071,63.009144,64.560631,64.560631,219217798
9/3/2023,64.563904,64.787521,63.733078,63.938118,63.938118,203377116
9/4/2023,63.936501,64.83728,63.254429,63.708687,63.708687,236821353
9/5/2023,63.713348,63.726978,62.663677,63.123634,63.123634,250002419
