,Date,Trend
0,2023-02-19,9
1,2023-02-20,10
2,2023-02-21,9
3,2023-02-22,10
4,2023-02-23,9
5,2023-02-24,8
6,2023-02-25,8
7,2023-02-26,7
8,2023-02-27,8
9,2023-02-28,8
10,2023-03-01,8
11,2023-03-02,7
12,2023-03-03,8
13,2023-03-04,7
14,2023-03-05,7
15,2023-03-06,7
16,2023-03-07,7
17,2023-03-08,7
18,2023-03-09,8
19,2023-03-10,8
20,2023-03-11,8
21,2023-03-12,8
22,2023-03-13,10
23,2023-03-14,9
24,2023-03-15,9
25,2023-03-16,8
26,2023-03-17,9
27,2023-03-18,9
28,2023-03-19,9
29,2023-03-20,9
30,2023-03-21,9
31,2023-03-22,9
32,2023-03-23,9
33,2023-03-24,8
34,2023-03-25,7
35,2023-03-26,7
36,2023-03-27,8
37,2023-03-28,8
38,2023-03-29,8
39,2023-03-30,8
40,2023-03-31,8
41,2023-04-01,9
42,2023-04-02,12
43,2023-04-03,49
44,2023-04-04,100
45,2023-04-05,49
46,2023-04-06,29
47,2023-04-07,21
48,2023-04-08,15
49,2023-04-09,14
50,2023-04-10,14
51,2023-04-11,16
52,2023-04-12,14
53,2023-04-13,14
54,2023-04-14,16
55,2023-04-15,12
56,2023-04-16,12
57,2023-04-17,16
58,2023-04-18,14
59,2023-04-19,12
60,2023-04-20,13
61,2023-04-21,11
62,2023-04-22,10
63,2023-04-23,10
64,2023-04-24,10
65,2023-04-25,9
66,2023-04-26,9
67,2023-04-27,9
68,2023-04-28,9
69,2023-04-29,8
70,2023-04-30,9
71,2023-05-01,9
72,2023-05-02,8
73,2023-05-03,8
74,2023-05-04,8
75,2023-05-05,9
76,2023-05-06,8
77,2023-05-07,7
78,2023-05-08,8
79,2023-05-09,7
80,2023-05-10,8
81,2023-05-11,7
82,2023-05-12,8
83,2023-05-13,7
84,2023-05-14,7
85,2023-05-15,6
86,2023-05-16,6
87,2023-05-17,9
88,2023-05-18,8
89,2023-05-19,7
90,2023-05-20,6
91,2023-05-21,6
92,2023-05-22,6
93,2023-05-23,6
94,2023-05-24,6
95,2023-05-25,7
96,2023-05-26,6
97,2023-05-27,6
98,2023-05-28,6
99,2023-05-29,6
100,2023-05-30,7
101,2023-05-31,6
102,2023-06-01,7
103,2023-06-02,8
104,2023-06-03,6
105,2023-06-04,7
106,2023-06-05,8
107,2023-06-06,8
108,2023-06-07,7
109,2023-06-08,7
110,2023-06-09,6
111,2023-06-10,8
112,2023-06-11,7
113,2023-06-12,6
114,2023-06-13,6
115,2023-06-14,6
116,2023-06-15,6
117,2023-06-16,6
118,2023-06-17,6
119,2023-06-18,6
