,Date,Trend
0,2019-11-10,54
1,2019-11-11,46
2,2019-11-12,49
3,2019-11-13,60
4,2019-11-14,53
5,2019-11-15,54
6,2019-11-16,42
7,2019-11-17,60
8,2019-11-18,47
9,2019-11-19,49
10,2019-11-20,48
11,2019-11-21,54
12,2019-11-22,63
13,2019-11-23,43
14,2019-11-24,46
15,2019-11-25,46
16,2019-11-26,47
17,2019-11-27,50
18,2019-11-28,41
19,2019-11-29,44
20,2019-11-30,53
21,2019-12-01,45
22,2019-12-02,47
23,2019-12-03,44
24,2019-12-04,53
25,2019-12-05,50
26,2019-12-06,44
27,2019-12-07,40
28,2019-12-08,48
29,2019-12-09,40
30,2019-12-10,45
31,2019-12-11,49
32,2019-12-12,48
33,2019-12-13,48
34,2019-12-14,42
35,2019-12-15,48
36,2019-12-16,43
37,2019-12-17,50
38,2019-12-18,65
39,2019-12-19,56
40,2019-12-20,51
41,2019-12-21,50
42,2019-12-22,43
43,2019-12-23,52
44,2019-12-24,41
45,2019-12-25,40
46,2019-12-26,45
47,2019-12-27,47
48,2019-12-28,45
49,2019-12-29,52
50,2019-12-30,51
51,2019-12-31,45
52,2020-01-01,41
53,2020-01-02,49
54,2020-01-03,48
55,2020-01-04,51
56,2020-01-05,50
57,2020-01-06,46
58,2020-01-07,45
59,2020-01-08,51
60,2020-01-09,50
61,2020-01-10,53
62,2020-01-11,45
63,2020-01-12,51
64,2020-01-13,52
65,2020-01-14,50
66,2020-01-15,51
67,2020-01-16,53
68,2020-01-17,57
69,2020-01-18,56
70,2020-01-19,58
71,2020-01-20,51
72,2020-01-21,52
73,2020-01-22,57
74,2020-01-23,53
75,2020-01-24,51
76,2020-01-25,52
77,2020-01-26,51
78,2020-01-27,52
79,2020-01-28,53
80,2020-01-29,45
81,2020-01-30,47
82,2020-01-31,48
83,2020-02-01,41
84,2020-02-02,49
85,2020-02-03,42
86,2020-02-04,43
87,2020-02-05,49
88,2020-02-06,48
89,2020-02-07,46
90,2020-02-08,55
91,2020-02-09,45
92,2020-02-10,51
93,2020-02-11,47
94,2020-02-12,48
