,Date,Trend
0,2021-09-05,42
1,2021-09-06,53
2,2021-09-07,100
3,2021-09-08,58
4,2021-09-09,95
5,2021-09-10,62
6,2021-09-11,50
7,2021-09-12,47
8,2021-09-13,49
9,2021-09-14,55
10,2021-09-15,52
11,2021-09-16,44
12,2021-09-17,48
13,2021-09-18,41
14,2021-09-19,32
15,2021-09-20,33
16,2021-09-21,32
17,2021-09-22,32
18,2021-09-23,30
19,2021-09-24,27
20,2021-09-25,23
21,2021-09-26,24
22,2021-09-27,26
23,2021-09-28,23
24,2021-09-29,23
25,2021-09-30,21
26,2021-10-01,28
27,2021-10-02,32
28,2021-10-03,34
29,2021-10-04,29
30,2021-10-05,29
31,2021-10-06,33
32,2021-10-07,30
33,2021-10-08,27
34,2021-10-09,27
35,2021-10-10,27
36,2021-10-11,27
37,2021-10-12,29
38,2021-10-13,26
39,2021-10-14,28
40,2021-10-15,29
41,2021-10-16,27
42,2021-10-17,27
43,2021-10-18,25
44,2021-10-19,26
45,2021-10-20,32
46,2021-10-21,44
47,2021-10-22,53
48,2021-10-23,38
49,2021-10-24,35
50,2021-10-25,48
51,2021-10-26,43
52,2021-10-27,39
53,2021-10-28,37
54,2021-10-29,37
55,2021-10-30,33
56,2021-10-31,33
57,2021-11-01,38
58,2021-11-02,41
59,2021-11-03,59
60,2021-11-04,59
61,2021-11-05,50
62,2021-11-06,57
63,2021-11-07,57
64,2021-11-08,54
65,2021-11-09,48
66,2021-11-10,49
67,2021-11-11,43
68,2021-11-12,43
69,2021-11-13,45
70,2021-11-14,44
71,2021-11-15,46
72,2021-11-16,46
73,2021-11-17,43
74,2021-11-18,43
75,2021-11-19,42
76,2021-11-20,37
77,2021-11-21,40
78,2021-11-22,39
79,2021-11-23,38
80,2021-11-24,37
81,2021-11-25,36
82,2021-11-26,34
83,2021-11-27,34
84,2021-11-28,36
85,2021-11-29,42
86,2021-11-30,40
87,2021-12-01,46
88,2021-12-02,43
89,2021-12-03,39
90,2021-12-04,42
91,2021-12-05,38
92,2021-12-06,37
93,2021-12-07,34
94,2021-12-08,33
95,2021-12-09,32
96,2021-12-10,35
97,2021-12-11,35
98,2021-12-12,33
99,2021-12-13,40
100,2021-12-14,35
101,2021-12-15,35
102,2021-12-16,36
103,2021-12-17,31
104,2021-12-18,31
105,2021-12-19,33
106,2021-12-20,33
107,2021-12-21,34
108,2021-12-22,33
109,2021-12-23,32
110,2021-12-24,33
111,2021-12-25,31
112,2021-12-26,33
113,2021-12-27,36
114,2021-12-28,31
115,2021-12-29,35
116,2021-12-30,31
117,2021-12-31,28
118,2022-01-01,37
119,2022-01-02,39
120,2022-01-03,41
121,2022-01-04,82
122,2022-01-05,37
123,2022-01-06,41
124,2022-01-07,50
125,2022-01-08,52
126,2022-01-09,43
127,2022-01-10,41
128,2022-01-11,40
129,2022-01-12,42
130,2022-01-13,77
131,2022-01-14,35
132,2022-01-15,42
133,2022-01-16,69
134,2022-01-17,37
135,2022-01-18,38
136,2022-01-19,36
137,2022-01-20,39
138,2022-01-21,49
139,2022-01-22,61
140,2022-01-23,53
141,2022-01-24,51
142,2022-01-25,44
143,2022-01-26,41
144,2022-01-27,42
145,2022-01-28,41
146,2022-01-29,43
147,2022-01-30,39
148,2022-01-31,39
149,2022-02-01,48
150,2022-02-02,48
151,2022-02-03,47
152,2022-02-04,46
153,2022-02-05,43
154,2022-02-06,37
155,2022-02-07,41
156,2022-02-08,39
157,2022-02-09,37
158,2022-02-10,31
159,2022-02-11,36
160,2022-02-12,33
161,2022-02-13,32
162,2022-02-14,31
163,2022-02-15,36
164,2022-02-16,38
165,2022-02-17,31
166,2022-02-18,35
167,2022-02-19,31
168,2022-02-20,33
169,2022-02-21,32
170,2022-02-22,33
171,2022-02-23,31
172,2022-02-24,34
173,2022-02-25,31
174,2022-02-26,27
175,2022-02-27,28
176,2022-02-28,34
177,2022-03-01,31
178,2022-03-02,31
179,2022-03-03,30
180,2022-03-04,28
181,2022-03-05,26
182,2022-03-06,27
183,2022-03-07,29
184,2022-03-08,25
185,2022-03-09,26
186,2022-03-10,25
187,2022-03-11,26
188,2022-03-12,24
189,2022-03-13,24
190,2022-03-14,24
191,2022-03-15,25
192,2022-03-16,24
193,2022-03-17,26
194,2022-03-18,26
195,2022-03-19,26
196,2022-03-20,26
197,2022-03-21,25
198,2022-03-22,26
199,2022-03-23,28
200,2022-03-24,33
201,2022-03-25,30
202,2022-03-26,26
203,2022-03-27,28
204,2022-03-28,34
205,2022-03-29,33
206,2022-03-30,38
207,2022-03-31,36
208,2022-04-01,38
209,2022-04-02,43
210,2022-04-03,35
211,2022-04-04,33
212,2022-04-05,31
213,2022-04-06,36
214,2022-04-07,33
215,2022-04-08,34
216,2022-04-09,30
217,2022-04-10,29
218,2022-04-11,31
219,2022-04-12,31
220,2022-04-13,30
221,2022-04-14,30
222,2022-04-15,29
223,2022-04-16,27
224,2022-04-17,28
225,2022-04-18,30
226,2022-04-19,33
227,2022-04-20,30
228,2022-04-21,30
229,2022-04-22,27
230,2022-04-23,26
231,2022-04-24,27
232,2022-04-25,29
233,2022-04-26,30
234,2022-04-27,28
235,2022-04-28,33
236,2022-04-29,32
237,2022-04-30,35
238,2022-05-01,39
239,2022-05-02,33
240,2022-05-03,32
241,2022-05-04,29
242,2022-05-05,29
243,2022-05-06,31
244,2022-05-07,28
245,2022-05-08,30
246,2022-05-09,40
247,2022-05-10,35
248,2022-05-11,47
249,2022-05-12,52
250,2022-05-13,41
251,2022-05-14,35
252,2022-05-15,34
253,2022-05-16,35
254,2022-05-17,35
255,2022-05-18,32
256,2022-05-19,31
257,2022-05-20,32
258,2022-05-21,28
259,2022-05-22,27
260,2022-05-23,29
261,2022-05-24,29
262,2022-05-25,29
263,2022-05-26,32
264,2022-05-27,34
265,2022-05-28,27
