,Date,Trend,isPartial
0,2023-02-17,52,False
1,2023-02-18,46,False
2,2023-02-19,47,False
3,2023-02-20,51,False
4,2023-02-21,50,False
5,2023-02-22,50,False
6,2023-02-23,47,False
7,2023-02-24,49,False
8,2023-02-25,43,False
9,2023-02-26,41,False
10,2023-02-27,44,False
11,2023-02-28,44,False
12,2023-03-01,42,False
13,2023-03-02,42,False
14,2023-03-03,51,False
15,2023-03-04,43,False
16,2023-03-05,40,False
17,2023-03-06,42,False
18,2023-03-07,42,False
19,2023-03-08,45,False
20,2023-03-09,50,False
21,2023-03-10,65,False
22,2023-03-11,53,False
23,2023-03-12,50,False
24,2023-03-13,73,False
25,2023-03-14,82,False
26,2023-03-15,65,False
27,2023-03-16,58,False
28,2023-03-17,68,False
29,2023-03-18,65,False
30,2023-03-19,67,False
31,2023-03-20,80,False
32,2023-03-21,71,False
33,2023-03-22,69,False
34,2023-03-23,67,False
35,2023-03-24,65,False
36,2023-03-25,53,False
37,2023-03-26,55,False
38,2023-03-27,60,False
39,2023-03-28,59,False
40,2023-03-29,62,False
41,2023-03-30,60,False
42,2023-03-31,57,False
43,2023-04-01,53,False
44,2023-04-02,49,False
45,2023-04-03,55,False
46,2023-04-04,55,False
47,2023-04-05,54,False
48,2023-04-06,53,False
49,2023-04-07,50,False
50,2023-04-08,46,False
51,2023-04-09,46,False
52,2023-04-10,53,False
53,2023-04-11,75,False
54,2023-04-12,64,False
55,2023-04-13,60,False
56,2023-04-14,64,False
57,2023-04-15,53,False
58,2023-04-16,52,False
59,2023-04-17,56,False
60,2023-04-18,55,False
61,2023-04-19,55,False
62,2023-04-20,53,False
63,2023-04-21,55,False
64,2023-04-22,49,False
65,2023-04-23,48,False
66,2023-04-24,54,False
67,2023-04-25,52,False
68,2023-04-26,58,False
69,2023-04-27,52,False
70,2023-04-28,49,False
71,2023-04-29,45,False
72,2023-04-30,45,False
73,2023-05-01,51,False
74,2023-05-02,49,False
75,2023-05-03,50,False
76,2023-05-04,48,False
77,2023-05-05,47,False
78,2023-05-06,45,False
79,2023-05-07,44,False
80,2023-05-08,53,False
81,2023-05-09,48,False
82,2023-05-10,50,False
83,2023-05-11,49,False
84,2023-05-12,51,False
85,2023-05-13,41,False
