,Date,Trend
0,2022-10-09,36
1,2022-10-10,42
2,2022-10-11,49
3,2022-10-12,42
4,2022-10-13,59
5,2022-10-14,43
6,2022-10-15,38
7,2022-10-16,39
8,2022-10-17,42
9,2022-10-18,49
10,2022-10-19,43
11,2022-10-20,50
12,2022-10-21,51
13,2022-10-22,42
14,2022-10-23,41
15,2022-10-24,44
16,2022-10-25,55
17,2022-10-26,55
18,2022-10-27,47
19,2022-10-28,48
20,2022-10-29,47
21,2022-10-30,60
22,2022-10-31,44
23,2022-11-01,48
24,2022-11-02,42
25,2022-11-03,41
26,2022-11-04,49
27,2022-11-05,44
28,2022-11-06,42
29,2022-11-07,40
30,2022-11-08,49
31,2022-11-09,62
32,2022-11-10,60
33,2022-11-11,54
34,2022-11-12,52
35,2022-11-13,53
36,2022-11-14,57
37,2022-11-15,53
38,2022-11-16,47
39,2022-11-17,48
40,2022-11-18,53
41,2022-11-19,52
42,2022-11-20,52
43,2022-11-21,54
44,2022-11-22,48
45,2022-11-23,41
46,2022-11-24,37
47,2022-11-25,40
48,2022-11-26,36
49,2022-11-27,39
50,2022-11-28,38
51,2022-11-29,39
52,2022-11-30,38
53,2022-12-01,35
54,2022-12-02,36
55,2022-12-03,35
56,2022-12-04,36
57,2022-12-05,37
58,2022-12-06,36
59,2022-12-07,35
60,2022-12-08,35
61,2022-12-09,34
62,2022-12-10,28
63,2022-12-11,34
64,2022-12-12,39
65,2022-12-13,36
66,2022-12-14,38
67,2022-12-15,38
68,2022-12-16,41
69,2022-12-17,46
70,2022-12-18,34
71,2022-12-19,43
72,2022-12-20,42
73,2022-12-21,39
74,2022-12-22,38
75,2022-12-23,35
76,2022-12-24,31
77,2022-12-25,32
78,2022-12-26,34
79,2022-12-27,33
80,2022-12-28,39
81,2022-12-29,40
82,2022-12-30,39
83,2022-12-31,32
84,2023-01-01,37
85,2023-01-02,41
86,2023-01-03,39
87,2023-01-04,42
88,2023-01-05,36
89,2023-01-06,41
90,2023-01-07,36
91,2023-01-08,48
92,2023-01-09,75
93,2023-01-10,50
94,2023-01-11,42
95,2023-01-12,52
96,2023-01-13,50
97,2023-01-14,57
98,2023-01-15,52
99,2023-01-16,53
100,2023-01-17,49
101,2023-01-18,50
102,2023-01-19,40
103,2023-01-20,43
104,2023-01-21,55
105,2023-01-22,55
106,2023-01-23,53
107,2023-01-24,52
108,2023-01-25,47
109,2023-01-26,50
110,2023-01-27,44
111,2023-01-28,45
112,2023-01-29,53
113,2023-01-30,47
114,2023-01-31,53
115,2023-02-01,48
116,2023-02-02,61
117,2023-02-03,50
118,2023-02-04,48
119,2023-02-05,44
120,2023-02-06,45
121,2023-02-07,45
122,2023-02-08,41
123,2023-02-09,44
124,2023-02-10,38
125,2023-02-11,34
126,2023-02-12,33
127,2023-02-13,40
128,2023-02-14,42
129,2023-02-15,47
130,2023-02-16,53
131,2023-02-17,40
132,2023-02-18,40
133,2023-02-19,40
134,2023-02-20,42
135,2023-02-21,43
136,2023-02-22,38
137,2023-02-23,36
138,2023-02-24,36
139,2023-02-25,34
140,2023-02-26,33
141,2023-02-27,34
142,2023-02-28,33
143,2023-03-01,34
144,2023-03-02,33
145,2023-03-03,35
146,2023-03-04,29
147,2023-03-05,28
148,2023-03-06,32
149,2023-03-07,31
