,Date,Trend
0,2019-06-30,62
1,2019-07-01,44
2,2019-07-02,45
3,2019-07-03,44
4,2019-07-04,48
5,2019-07-05,51
6,2019-07-06,63
7,2019-07-07,63
8,2019-07-08,51
9,2019-07-09,50
10,2019-07-10,46
11,2019-07-11,49
12,2019-07-12,52
13,2019-07-13,65
14,2019-07-14,67
15,2019-07-15,49
16,2019-07-16,45
17,2019-07-17,47
18,2019-07-18,51
19,2019-07-19,57
20,2019-07-20,65
21,2019-07-21,70
22,2019-07-22,50
23,2019-07-23,52
24,2019-07-24,45
25,2019-07-25,50
26,2019-07-26,54
27,2019-07-27,65
28,2019-07-28,66
29,2019-07-29,51
30,2019-07-30,49
31,2019-07-31,49
32,2019-08-01,52
33,2019-08-02,58
34,2019-08-03,66
35,2019-08-04,72
36,2019-08-05,55
37,2019-08-06,53
38,2019-08-07,59
39,2019-08-08,54
40,2019-08-09,61
41,2019-08-10,78
42,2019-08-11,73
43,2019-08-12,61
44,2019-08-13,56
45,2019-08-14,56
46,2019-08-15,64
47,2019-08-16,58
48,2019-08-17,77
49,2019-08-18,83
50,2019-08-19,55
51,2019-08-20,55
52,2019-08-21,52
53,2019-08-22,52
54,2019-08-23,59
55,2019-08-24,69
56,2019-08-25,67
57,2019-08-26,57
58,2019-08-27,53
59,2019-08-28,50
60,2019-08-29,50
61,2019-08-30,50
62,2019-08-31,60
63,2019-09-01,62
64,2019-09-02,49
65,2019-09-03,42
66,2019-09-04,42
67,2019-09-05,44
68,2019-09-06,46
69,2019-09-07,64
70,2019-09-08,66
71,2019-09-09,43
72,2019-09-10,45
73,2019-09-11,48
74,2019-09-12,45
75,2019-09-13,49
76,2019-09-14,59
77,2019-09-15,63
78,2019-09-16,43
79,2019-09-17,42
80,2019-09-18,45
81,2019-09-19,45
82,2019-09-20,42
83,2019-09-21,58
84,2019-09-22,66
85,2019-09-23,43
86,2019-09-24,42
87,2019-09-25,43
88,2019-09-26,45
89,2019-09-27,45
90,2019-09-28,63
91,2019-09-29,62
92,2019-09-30,45
93,2019-10-01,41
94,2019-10-02,45
95,2019-10-03,44
96,2019-10-04,49
97,2019-10-05,57
98,2019-10-06,61
99,2019-10-07,42
100,2019-10-08,44
101,2019-10-09,42
102,2019-10-10,46
103,2019-10-11,46
104,2019-10-12,62
105,2019-10-13,71
106,2019-10-14,45
107,2019-10-15,45
108,2019-10-16,40
109,2019-10-17,46
110,2019-10-18,48
111,2019-10-19,63
112,2019-10-20,62
113,2019-10-21,42
114,2019-10-22,45
115,2019-10-23,43
116,2019-10-24,39
117,2019-10-25,48
118,2019-10-26,60
119,2019-10-27,62
120,2019-10-28,49
121,2019-10-29,44
122,2019-10-30,44
123,2019-10-31,45
124,2019-11-01,54
125,2019-11-02,59
126,2019-11-03,59
127,2019-11-04,46
128,2019-11-05,40
129,2019-11-06,41
130,2019-11-07,47
131,2019-11-08,54
132,2019-11-09,70
133,2019-11-10,62
134,2019-11-11,53
135,2019-11-12,46
136,2019-11-13,45
137,2019-11-14,47
138,2019-11-15,53
139,2019-11-16,60
140,2019-11-17,60
141,2019-11-18,45
142,2019-11-19,44
143,2019-11-20,46
144,2019-11-21,48
145,2019-11-22,48
146,2019-11-23,63
147,2019-11-24,62
148,2019-11-25,46
149,2019-11-26,45
150,2019-11-27,48
151,2019-11-28,56
152,2019-11-29,53
153,2019-11-30,65
154,2019-12-01,67
155,2019-12-02,47
156,2019-12-03,41
157,2019-12-04,44
158,2019-12-05,42
159,2019-12-06,48
160,2019-12-07,53
161,2019-12-08,57
162,2019-12-09,42
163,2019-12-10,47
164,2019-12-11,45
165,2019-12-12,45
166,2019-12-13,50
167,2019-12-14,77
168,2019-12-15,69
169,2019-12-16,46
170,2019-12-17,50
171,2019-12-18,44
172,2019-12-19,47
173,2019-12-20,47
174,2019-12-21,67
175,2019-12-22,66
176,2019-12-23,57
177,2019-12-24,82
178,2019-12-25,100
179,2019-12-26,70
180,2019-12-27,59
181,2019-12-28,76
182,2019-12-29,71
183,2019-12-30,60
184,2019-12-31,60
185,2020-01-01,68
186,2020-01-02,58
187,2020-01-03,63
188,2020-01-04,67
189,2020-01-05,70
190,2020-01-06,51
191,2020-01-07,48
192,2020-01-08,44
193,2020-01-09,45
194,2020-01-10,49
195,2020-01-11,69
196,2020-01-12,68
197,2020-01-13,55
198,2020-01-14,45
199,2020-01-15,45
200,2020-01-16,46
201,2020-01-17,49
202,2020-01-18,70
203,2020-01-19,70
204,2020-01-20,52
205,2020-01-21,47
206,2020-01-22,46
207,2020-01-23,47
208,2020-01-24,47
209,2020-01-25,71
210,2020-01-26,68
211,2020-01-27,47
212,2020-01-28,44
213,2020-01-29,46
214,2020-01-30,45
215,2020-01-31,48
216,2020-02-01,60
217,2020-02-02,69
218,2020-02-03,44
219,2020-02-04,46
220,2020-02-05,44
221,2020-02-06,46
222,2020-02-07,50
223,2020-02-08,61
224,2020-02-09,61
225,2020-02-10,45
226,2020-02-11,45
227,2020-02-12,48
228,2020-02-13,44
229,2020-02-14,49
230,2020-02-15,65
231,2020-02-16,70
232,2020-02-17,51
233,2020-02-18,50
234,2020-02-19,48
235,2020-02-20,48
236,2020-02-21,50
237,2020-02-22,67
238,2020-02-23,69
239,2020-02-24,47
240,2020-02-25,44
241,2020-02-26,43
242,2020-02-27,43
243,2020-02-28,47
244,2020-02-29,63
245,2020-03-01,65
246,2020-03-02,43
247,2020-03-03,45
248,2020-03-04,44
249,2020-03-05,44
250,2020-03-06,49
251,2020-03-07,67
252,2020-03-08,66
253,2020-03-09,43
254,2020-03-10,44
255,2020-03-11,39
256,2020-03-12,37
257,2020-03-13,40
258,2020-03-14,52
259,2020-03-15,53
260,2020-03-16,36
261,2020-03-17,34
262,2020-03-18,40
263,2020-03-19,41
264,2020-03-20,43
265,2020-03-21,52
