,Date,Trend
0,2022-01-16,100
1,2022-01-17,74
2,2022-01-18,64
3,2022-01-19,47
4,2022-01-20,53
5,2022-01-21,57
6,2022-01-22,61
7,2022-01-23,47
8,2022-01-24,46
9,2022-01-25,41
10,2022-01-26,41
11,2022-01-27,34
12,2022-01-28,36
13,2022-01-29,36
14,2022-01-30,34
15,2022-01-31,36
16,2022-02-01,38
17,2022-02-02,37
18,2022-02-03,34
19,2022-02-04,35
20,2022-02-05,39
21,2022-02-06,31
22,2022-02-07,46
23,2022-02-08,40
24,2022-02-09,32
25,2022-02-10,30
26,2022-02-11,31
27,2022-02-12,26
28,2022-02-13,27
29,2022-02-14,29
30,2022-02-15,35
31,2022-02-16,31
32,2022-02-17,29
33,2022-02-18,29
34,2022-02-19,30
35,2022-02-20,35
36,2022-02-21,35
37,2022-02-22,40
38,2022-02-23,34
39,2022-02-24,41
40,2022-02-25,32
41,2022-02-26,27
42,2022-02-27,27
43,2022-02-28,30
44,2022-03-01,33
45,2022-03-02,30
46,2022-03-03,28
47,2022-03-04,25
48,2022-03-05,24
49,2022-03-06,24
50,2022-03-07,28
51,2022-03-08,27
52,2022-03-09,30
53,2022-03-10,27
54,2022-03-11,25
55,2022-03-12,23
56,2022-03-13,23
57,2022-03-14,24
58,2022-03-15,24
59,2022-03-16,26
60,2022-03-17,26
61,2022-03-18,24
62,2022-03-19,27
63,2022-03-20,25
64,2022-03-21,28
65,2022-03-22,36
66,2022-03-23,47
67,2022-03-24,58
68,2022-03-25,42
69,2022-03-26,33
70,2022-03-27,38
71,2022-03-28,45
72,2022-03-29,38
73,2022-03-30,37
74,2022-03-31,34
75,2022-04-01,29
76,2022-04-02,31
77,2022-04-03,27
78,2022-04-04,33
79,2022-04-05,31
80,2022-04-06,29
81,2022-04-07,27
82,2022-04-08,26
83,2022-04-09,23
84,2022-04-10,23
85,2022-04-11,28
86,2022-04-12,25
87,2022-04-13,24
88,2022-04-14,24
89,2022-04-15,23
90,2022-04-16,23
91,2022-04-17,20
92,2022-04-18,24
93,2022-04-19,23
94,2022-04-20,24
95,2022-04-21,23
96,2022-04-22,22
97,2022-04-23,21
98,2022-04-24,20
99,2022-04-25,23
100,2022-04-26,23
101,2022-04-27,22
102,2022-04-28,21
103,2022-04-29,22
104,2022-04-30,22
105,2022-05-01,23
106,2022-05-02,23
107,2022-05-03,23
108,2022-05-04,25
109,2022-05-05,26
110,2022-05-06,23
111,2022-05-07,20
112,2022-05-08,21
113,2022-05-09,31
114,2022-05-10,29
115,2022-05-11,36
116,2022-05-12,45
117,2022-05-13,39
118,2022-05-14,29
119,2022-05-15,27
120,2022-05-16,27
121,2022-05-17,25
122,2022-05-18,24
123,2022-05-19,24
124,2022-05-20,22
125,2022-05-21,19
126,2022-05-22,19
127,2022-05-23,22
128,2022-05-24,21
129,2022-05-25,19
