,Date,Trend
0,2019-06-30,29
1,2019-07-01,29
2,2019-07-02,31
3,2019-07-03,30
4,2019-07-04,28
5,2019-07-05,25
6,2019-07-06,20
7,2019-07-07,30
8,2019-07-08,33
9,2019-07-09,35
10,2019-07-10,44
11,2019-07-11,62
12,2019-07-12,66
13,2019-07-13,79
14,2019-07-14,78
15,2019-07-15,69
16,2019-07-16,71
17,2019-07-17,75
18,2019-07-18,100
19,2019-07-19,55
20,2019-07-20,17
21,2019-07-21,14
22,2019-07-22,16
23,2019-07-23,16
24,2019-07-24,17
25,2019-07-25,16
26,2019-07-26,14
27,2019-07-27,13
28,2019-07-28,13
29,2019-07-29,16
30,2019-07-30,15
31,2019-07-31,15
32,2019-08-01,14
33,2019-08-02,14
34,2019-08-03,15
35,2019-08-04,13
36,2019-08-05,20
37,2019-08-06,18
38,2019-08-07,16
39,2019-08-08,16
40,2019-08-09,16
41,2019-08-10,14
42,2019-08-11,15
43,2019-08-12,15
44,2019-08-13,17
45,2019-08-14,16
46,2019-08-15,16
47,2019-08-16,16
48,2019-08-17,13
49,2019-08-18,14
50,2019-08-19,15
51,2019-08-20,16
52,2019-08-21,17
53,2019-08-22,15
54,2019-08-23,15
55,2019-08-24,13
56,2019-08-25,13
57,2019-08-26,14
58,2019-08-27,16
59,2019-08-28,15
60,2019-08-29,16
61,2019-08-30,15
62,2019-08-31,12
63,2019-09-01,12
64,2019-09-02,13
65,2019-09-03,14
66,2019-09-04,13
67,2019-09-05,14
68,2019-09-06,13
69,2019-09-07,13
70,2019-09-08,14
71,2019-09-09,14
72,2019-09-10,13
73,2019-09-11,13
74,2019-09-12,13
75,2019-09-13,14
76,2019-09-14,14
77,2019-09-15,14
78,2019-09-16,16
79,2019-09-17,22
80,2019-09-18,20
81,2019-09-19,20
82,2019-09-20,17
83,2019-09-21,15
84,2019-09-22,13
85,2019-09-23,14
86,2019-09-24,17
87,2019-09-25,16
88,2019-09-26,16
89,2019-09-27,15
90,2019-09-28,14
91,2019-09-29,14
92,2019-09-30,14
93,2019-10-01,15
94,2019-10-02,12
95,2019-10-03,13
96,2019-10-04,13
97,2019-10-05,11
98,2019-10-06,12
99,2019-10-07,13
100,2019-10-08,15
101,2019-10-09,15
102,2019-10-10,14
103,2019-10-11,13
104,2019-10-12,11
105,2019-10-13,11
106,2019-10-14,11
107,2019-10-15,13
108,2019-10-16,13
109,2019-10-17,12
110,2019-10-18,13
111,2019-10-19,10
112,2019-10-20,10
113,2019-10-21,12
114,2019-10-22,13
115,2019-10-23,13
116,2019-10-24,13
117,2019-10-25,13
118,2019-10-26,16
119,2019-10-27,13
120,2019-10-28,15
121,2019-10-29,13
122,2019-10-30,13
123,2019-10-31,12
124,2019-11-01,12
125,2019-11-02,11
126,2019-11-03,10
127,2019-11-04,13
128,2019-11-05,14
129,2019-11-06,14
130,2019-11-07,13
131,2019-11-08,13
132,2019-11-09,12
