,Date,Open,High,Low,Close,Adj Close,Volume
0,2023-10-02,262.0,262.07000732421875,257.4599914550781,257.75,253.12188720703125,4425000
1,2023-10-03,257.2099914550781,258.29998779296875,253.8699951171875,254.49000549316406,249.92044067382812,3408100
2,2023-10-04,255.3300018310547,256.25,254.00999450683594,255.80999755859375,251.21673583984375,2820000
3,2023-10-05,256.0,257.8500061035156,251.5800018310547,252.22999572753906,247.70103454589844,3799600
4,2023-10-06,250.0,250.82000732421875,245.72999572753906,248.22000122070312,243.76303100585938,5129500
5,2023-10-09,247.72000122070312,249.99000549316406,247.25999450683594,249.9199981689453,245.4324951171875,2782300
6,2023-10-10,251.72000122070312,253.42999267578125,250.5,251.52000427246094,247.00376892089844,3129600
7,2023-10-11,252.58999633789062,252.69000244140625,249.38999938964844,250.9199981689453,246.41455078125,2919400
8,2023-10-12,251.69000244140625,252.14999389648438,245.8800048828125,246.19000244140625,241.76947021484375,3528300
9,2023-10-13,246.82000732421875,248.80999755859375,246.0,248.30999755859375,243.85140991210938,2646500
10,2023-10-16,249.22000122070312,250.49000549316406,248.07000732421875,249.94000244140625,245.45213317871094,2774700
11,2023-10-17,250.08999633789062,251.39999389648438,249.3800048828125,251.13999938964844,246.63059997558594,2627500
12,2023-10-18,252.85000610351562,257.0899963378906,252.33999633789062,256.0299987792969,251.4327850341797,4559200
13,2023-10-19,256.260009765625,262.55999755859375,256.260009765625,258.3800048828125,253.74058532714844,5646200
14,2023-10-20,258.9599914550781,260.3399963378906,257.55999755859375,258.1099853515625,253.47543334960938,3778200
15,2023-10-23,256.6099853515625,257.239990234375,254.5399932861328,254.75,250.17578125,3409800
16,2023-10-24,254.67999267578125,257.760009765625,254.67999267578125,257.2699890136719,252.6505126953125,2468000
17,2023-10-25,258.1199951171875,259.42999267578125,256.94000244140625,258.0299987792969,253.39688110351562,2759100
18,2023-10-26,258.3599853515625,259.5400085449219,255.67999267578125,255.8300018310547,251.2363739013672,2702600
19,2023-10-27,256.54998779296875,259.3800048828125,254.8699951171875,255.75999450683594,251.16763305664062,3209000
20,2023-10-30,260.1000061035156,262.05999755859375,254.60000610351562,260.1499938964844,255.47879028320312,6305100
21,2023-10-31,263.4599914550781,263.69000244140625,259.75,262.1700134277344,257.4625549316406,3990600
22,2023-11-01,263.0,263.3900146484375,259.8299865722656,261.9700012207031,257.2661437988281,3543000
23,2023-11-02,263.5899963378906,267.4200134277344,263.510009765625,266.8500061035156,262.0585021972656,4109700
24,2023-11-03,267.55999755859375,268.6099853515625,265.489990234375,267.8699951171875,263.0601806640625,3126200
25,2023-11-06,268.010009765625,269.1099853515625,267.29998779296875,268.9100036621094,264.0815124511719,3090600
26,2023-11-07,268.79998779296875,269.7900085449219,268.1099853515625,268.6700134277344,263.8458251953125,2360800
27,2023-11-08,268.8299865722656,270.05999755859375,267.2799987792969,267.489990234375,262.68701171875,2223300
28,2023-11-09,268.239990234375,268.3399963378906,265.94000244140625,266.9100036621094,262.1174621582031,2501700
29,2023-11-10,267.3299865722656,268.1300048828125,265.2099914550781,267.7900085449219,262.9816589355469,2664900
30,2023-11-13,267.3999938964844,269.7200012207031,267.260009765625,269.20001220703125,264.3663330078125,2591900
31,2023-11-14,270.0,271.6600036621094,269.3500061035156,271.489990234375,266.6152038574219,2647800
32,2023-11-15,272.42999267578125,273.1000061035156,269.0199890136719,270.3900146484375,265.5349426269531,2575900
33,2023-11-16,271.07000732421875,276.1600036621094,271.0299987792969,276.1199951171875,271.1620788574219,3593700
34,2023-11-17,276.54998779296875,277.1199951171875,275.1499938964844,275.75,270.7987060546875,2604800
35,2023-11-20,275.3500061035156,279.79998779296875,275.0199890136719,279.0299987792969,274.0198059082031,3499400
36,2023-11-21,279.8699951171875,280.6700134277344,278.42999267578125,280.4700012207031,275.4339599609375,2940800
37,2023-11-22,281.25,282.4100036621094,281.20001220703125,281.92999267578125,276.86773681640625,2285000
38,2023-11-24,282.0,282.5899963378906,281.0299987792969,282.5400085449219,277.4667663574219,1218000
39,2023-11-27,282.6600036621094,283.8999938964844,281.0899963378906,281.8399963378906,276.7793273925781,3703900
40,2023-11-28,281.5,283.5400085449219,281.3500061035156,282.0899963378906,277.02484130859375,2199600
41,2023-11-29,282.2099914550781,282.4700012207031,279.5,280.3800048828125,275.3455810546875,2433400
42,2023-11-30,280.4200134277344,282.2799987792969,278.05999755859375,281.8399963378906,278.4377746582031,5030400
43,2023-12-01,283.25,286.8599853515625,283.0,285.9599914550781,282.5080261230469,4967400
44,2023-12-04,284.989990234375,287.3999938964844,284.989990234375,286.1300048828125,282.6759948730469,3522900
45,2023-12-05,286.54998779296875,288.760009765625,285.2099914550781,286.5400085449219,283.0810546875,3005300
46,2023-12-06,286.7300109863281,287.3699951171875,283.3999938964844,286.8599853515625,283.3971862792969,2765100
47,2023-12-07,287.489990234375,288.1499938964844,285.6400146484375,286.7900085449219,283.3280334472656,3131900
48,2023-12-08,287.3299865722656,287.8999938964844,285.04998779296875,285.5299987792969,282.0832214355469,3623600
49,2023-12-11,285.55999755859375,289.30999755859375,285.55999755859375,289.1499938964844,285.6595153808594,3353000
50,2023-12-12,289.1199951171875,291.70001220703125,288.510009765625,291.4200134277344,287.9021301269531,2252200
51,2023-12-13,291.69000244140625,295.9700012207031,291.54998779296875,295.92999267578125,292.357666015625,3312300
52,2023-12-14,294.6000061035156,295.2699890136719,288.010009765625,290.0199890136719,286.5190124511719,4626800
53,2023-12-15,290.4100036621094,291.75,285.7200012207031,287.2699890136719,283.8022155761719,6324300
54,2023-12-18,288.6499938964844,290.5899963378906,287.55999755859375,290.2300109863281,286.72650146484375,2490100
55,2023-12-19,290.6700134277344,291.7200012207031,289.5899963378906,290.7300109863281,287.220458984375,2054200
56,2023-12-20,290.7300109863281,291.6700134277344,288.7200012207031,288.989990234375,285.50146484375,2398500
57,2023-12-21,290.57000732421875,291.5299987792969,289.2900085449219,291.3900146484375,287.87249755859375,2313100
58,2023-12-22,290.70001220703125,292.4700012207031,290.5,291.70001220703125,288.1787414550781,1700300
59,2023-12-26,291.2200012207031,293.04998779296875,290.8900146484375,292.8599853515625,289.3247375488281,1381500
60,2023-12-27,292.5,294.6300048828125,292.4599914550781,294.54998779296875,290.99432373046875,1892100
61,2023-12-28,294.4700012207031,296.4700012207031,294.0,295.8399963378906,292.2687683105469,1907100
62,2023-12-29,295.8299865722656,296.8500061035156,295.30999755859375,296.510009765625,292.9306945800781,2227500
63,2024-01-02,295.04998779296875,297.2799987792969,295.04998779296875,297.0400085449219,293.45428466796875,4458400
64,2024-01-03,297.0,297.989990234375,294.25,294.3900146484375,290.8363037109375,3114800
65,2024-01-04,295.32000732421875,297.2699890136719,290.9200134277344,291.739990234375,288.21826171875,4615400
66,2024-01-05,289.2099914550781,290.3299865722656,287.20001220703125,288.989990234375,285.50146484375,3406900
67,2024-01-08,288.510009765625,292.0,287.5199890136719,291.8999938964844,288.3763122558594,3097000
68,2024-01-09,289.6300048828125,290.8699951171875,287.5199890136719,290.8699951171875,287.3587646484375,2176400
69,2024-01-10,291.0,294.3900146484375,290.8699951171875,294.0899963378906,290.5398864746094,2199700
70,2024-01-11,294.45001220703125,294.95001220703125,290.6499938964844,294.1499938964844,290.5991516113281,2047400
71,2024-01-12,295.4599914550781,295.75,292.8399963378906,293.4700012207031,289.9273681640625,1714200
72,2024-01-16,293.4700012207031,294.25,289.9800109863281,291.0899963378906,287.57611083984375,2859000
73,2024-01-17,290.1400146484375,292.3399963378906,290.1300048828125,291.1600036621094,287.6452941894531,2008200
74,2024-01-18,292.0899963378906,294.4800109863281,291.30999755859375,294.3599853515625,290.8066101074219,2221200
75,2024-01-19,298.0,301.0799865722656,296.5199890136719,300.5299987792969,296.9021301269531,4240800
76,2024-01-22,300.95001220703125,302.3900146484375,297.739990234375,298.4100036621094,294.8077392578125,3250200
77,2024-01-23,297.44000244140625,300.2099914550781,297.1300048828125,300.04998779296875,296.42791748046875,1874000
78,2024-01-24,300.0,302.0400085449219,299.30999755859375,300.44000244140625,296.813232421875,3209700
79,2024-01-25,300.739990234375,301.30999755859375,296.0899963378906,297.2099914550781,293.6222229003906,3219600
80,2024-01-26,295.3299865722656,295.9800109863281,291.70001220703125,292.260009765625,288.7320251464844,4210500
81,2024-01-29,291.6400146484375,292.760009765625,288.30999755859375,292.30999755859375,288.7813720703125,3899700
82,2024-01-30,292.1400146484375,294.9200134277344,290.20001220703125,294.6499938964844,291.0931396484375,2524200
83,2024-01-31,295.8999938964844,297.44000244140625,291.6499938964844,292.7200012207031,289.1864318847656,3476200
84,2024-02-01,291.70001220703125,298.1300048828125,290.2799987792969,298.0799865722656,294.4817199707031,3380600
85,2024-02-02,296.07000732421875,298.1700134277344,293.3500061035156,297.04998779296875,293.46417236328125,3969400
86,2024-02-05,287.010009765625,291.44000244140625,283.3299865722656,285.9700012207031,282.5179443359375,7581900
87,2024-02-06,282.9700012207031,284.67999267578125,281.5400085449219,284.6499938964844,281.2138366699219,5927200
88,2024-02-07,285.04998779296875,290.5299987792969,284.1099853515625,287.3299865722656,283.86151123046875,3954700
89,2024-02-08,286.20001220703125,293.1499938964844,284.20001220703125,291.92999267578125,288.4059753417969,4605000
90,2024-02-09,292.1499938964844,292.510009765625,288.9200134277344,289.4700012207031,285.9756774902344,3323000
91,2024-02-12,289.0,291.19000244140625,288.760009765625,289.44000244140625,285.9460144042969,2392300
92,2024-02-13,288.6300048828125,289.8999938964844,285.6700134277344,287.1099853515625,283.6441345214844,2756100
93,2024-02-14,287.32000732421875,288.32000732421875,286.5899963378906,288.1700134277344,284.6913757324219,2139300
94,2024-02-15,287.8999938964844,292.1000061035156,287.2799987792969,291.8599853515625,288.3368225097656,2401400
95,2024-02-16,290.7900085449219,293.70001220703125,289.260009765625,292.0199890136719,288.494873046875,2837500
96,2024-02-20,292.0,295.5,291.8399963378906,292.6499938964844,289.1172790527344,2264000
97,2024-02-21,293.0899963378906,295.20001220703125,292.25,293.9100036621094,290.3620910644531,2076800
98,2024-02-22,294.0,296.6700134277344,293.25,295.9200134277344,292.3478088378906,3146600
99,2024-02-23,296.0,298.739990234375,295.07000732421875,297.75,294.1557312011719,2199000
100,2024-02-26,298.2099914550781,298.67999267578125,296.3999938964844,297.1199951171875,293.5333251953125,2595300
101,2024-02-27,296.79998779296875,296.79998779296875,293.32000732421875,293.760009765625,290.2138977050781,2811200
102,2024-02-28,294.0299987792969,296.1000061035156,292.7200012207031,295.19000244140625,291.6266174316406,2507300
103,2024-02-29,294.20001220703125,294.75,291.7099914550781,292.2799987792969,290.3946228027344,3601700
104,2024-03-01,291.3900146484375,292.6700134277344,289.5299987792969,290.7300109863281,288.8546447753906,3028600
105,2024-03-04,289.3699951171875,291.239990234375,288.5,290.94000244140625,289.0632629394531,2832000
106,2024-03-05,291.55999755859375,293.510009765625,288.9200134277344,292.5400085449219,290.6529541015625,2969600
107,2024-03-06,293.3299865722656,295.1400146484375,292.1499938964844,292.92999267578125,291.0404052734375,2348000
108,2024-03-07,294.20001220703125,294.9200134277344,291.0299987792969,291.1099853515625,289.2321472167969,2237700
109,2024-03-08,290.0400085449219,293.4800109863281,288.8299865722656,292.54998779296875,290.6628723144531,2481800
110,2024-03-11,292.1499938964844,295.45001220703125,291.8699951171875,294.82000732421875,292.9182434082031,2893300
111,2024-03-12,295.67999267578125,296.3599853515625,293.5400085449219,294.30999755859375,292.4115295410156,2233100
112,2024-03-13,292.260009765625,293.4700012207031,282.6000061035156,282.8599853515625,281.0353698730469,5441300
113,2024-03-14,282.4200134277344,282.5199890136719,277.8299865722656,281.7300109863281,279.9126892089844,4659300
114,2024-03-15,281.8900146484375,284.2300109863281,278.3800048828125,279.1400146484375,277.3393859863281,5071400
115,2024-03-18,279.4700012207031,280.29998779296875,278.07000732421875,278.5799865722656,276.7829895019531,3319400
116,2024-03-19,279.20001220703125,284.3999938964844,278.5799865722656,282.8699951171875,281.0453186035156,4055400
117,2024-03-20,283.5,284.6000061035156,281.3699951171875,284.45001220703125,282.6151428222656,2867300
118,2024-03-21,284.5,285.5799865722656,282.6400146484375,283.5299987792969,281.7010498046875,3653300
119,2024-03-22,283.8800048828125,284.3900146484375,282.1199951171875,282.6300048828125,280.806884765625,2556100
120,2024-03-25,280.0,280.5799865722656,277.6400146484375,278.6199951171875,276.8227233886719,2985500
121,2024-03-26,279.2200012207031,279.45001220703125,277.1700134277344,278.6199951171875,276.8227233886719,2572100
122,2024-03-27,278.1000061035156,282.29998779296875,278.1000061035156,282.0199890136719,280.2008056640625,2605000
123,2024-03-28,282.25,283.3800048828125,281.25,281.95001220703125,280.1312561035156,3453900
124,2024-04-01,281.5,281.54998779296875,278.6400146484375,280.2200012207031,278.41241455078125,2408800
125,2024-04-02,280.0,280.4800109863281,277.45001220703125,277.739990234375,275.9483947753906,2907700
126,2024-04-03,276.57000732421875,277.9599914550781,275.1499938964844,275.5400085449219,273.7626037597656,2748000
127,2024-04-04,276.239990234375,276.239990234375,269.9200134277344,270.0899963378906,268.3477478027344,4095100
128,2024-04-05,269.4200134277344,270.6199951171875,266.3599853515625,266.69000244140625,264.9696960449219,6815200
129,2024-04-08,267.239990234375,268.69000244140625,265.8699951171875,267.55999755859375,265.8340759277344,3753200
130,2024-04-09,266.2200012207031,269.6700134277344,265.5,269.44000244140625,267.70196533203125,3934900
131,2024-04-10,266.9700012207031,268.989990234375,265.1099853515625,268.6700134277344,266.9369201660156,3817500
132,2024-04-11,269.5,269.8800048828125,267.1499938964844,268.6199951171875,266.8872375488281,2519200
133,2024-04-12,267.9100036621094,268.2300109863281,266.5799865722656,267.3900146484375,265.6651916503906,2708400
134,2024-04-15,267.8599853515625,268.5199890136719,266.04998779296875,266.2300109863281,264.5126647949219,3686700
135,2024-04-16,266.1300048828125,266.989990234375,265.1499938964844,265.42999267578125,263.7178039550781,2912900
136,2024-04-17,266.5,270.1199951171875,265.5199890136719,269.95001220703125,268.20867919921875,3383100
137,2024-04-18,270.9800109863281,271.2900085449219,268.8500061035156,270.9800109863281,269.2320251464844,3402700
138,2024-04-19,272.010009765625,272.2200012207031,270.4800109863281,271.989990234375,270.2355041503906,3016700
139,2024-04-22,273.75,276.5,272.32000732421875,275.5799865722656,273.8023376464844,3129300
140,2024-04-23,276.82000732421875,277.3999938964844,274.239990234375,276.8800048828125,275.0939636230469,3275700
141,2024-04-24,275.5400085449219,277.0299987792969,272.8900146484375,276.75,274.9648132324219,4071600
142,2024-04-25,277.0199890136719,279.82000732421875,274.7200012207031,275.6000061035156,273.8222351074219,4179800
143,2024-04-26,271.2300109863281,276.1099853515625,270.3699951171875,273.0899963378906,271.3283996582031,3636500
144,2024-04-29,273.8299865722656,274.42999267578125,272.6000061035156,273.54998779296875,271.7854309082031,3148900
145,2024-04-30,264.3299865722656,276.8699951171875,262.6300048828125,273.0400085449219,271.27874755859375,6894400
146,2024-05-01,271.3800048828125,276.42999267578125,270.04998779296875,274.42999267578125,272.6597595214844,4843200
147,2024-05-02,274.510009765625,276.30999755859375,272.7099914550781,273.2799987792969,271.5171813964844,3084000
148,2024-05-03,274.1400146484375,274.6199951171875,268.8900146484375,270.32000732421875,268.5762939453125,2642100
149,2024-05-06,271.05999755859375,271.8800048828125,269.0400085449219,269.29998779296875,267.5628356933594,2481300
150,2024-05-07,270.0400085449219,270.6700134277344,266.989990234375,267.5,265.77447509765625,3160000
151,2024-05-08,267.5,268.92999267578125,266.05999755859375,268.489990234375,266.758056640625,3259800
152,2024-05-09,268.4599914550781,268.4800109863281,267.0199890136719,267.95001220703125,266.2215881347656,3140000
153,2024-05-10,268.1700134277344,275.3800048828125,267.8399963378906,275.0,273.22607421875,4983500
154,2024-05-13,275.3800048828125,276.739990234375,271.1400146484375,271.32000732421875,269.56982421875,3840700
155,2024-05-14,272.1199951171875,272.7699890136719,268.7099914550781,270.6600036621094,268.9140930175781,3143200
156,2024-05-15,271.1099853515625,274.3699951171875,270.2300109863281,273.8699951171875,272.1033630371094,2982500
157,2024-05-16,274.510009765625,275.55999755859375,272.9200134277344,273.510009765625,271.7456970214844,2339900
158,2024-05-17,274.05999755859375,274.05999755859375,270.9200134277344,272.3800048828125,270.62298583984375,2454500
159,2024-05-20,271.739990234375,272.1300048828125,267.2799987792969,267.8699951171875,266.14208984375,2651100
160,2024-05-21,268.510009765625,269.0799865722656,265.44000244140625,265.8699951171875,264.15496826171875,2362600
161,2024-05-22,265.8699951171875,266.82000732421875,264.54998779296875,265.7699890136719,264.05560302734375,1906100
162,2024-05-23,265.1300048828125,265.6199951171875,257.6000061035156,257.92999267578125,256.2662048339844,5636200
163,2024-05-24,258.739990234375,260.4599914550781,257.5199890136719,258.1099853515625,256.4450378417969,3381100
164,2024-05-28,257.3900146484375,258.80999755859375,252.64999389648438,253.5399932861328,251.90451049804688,4324700
165,2024-05-29,253.36000061035156,253.8000030517578,249.16000366210938,249.3699951171875,247.76141357421875,4029300
166,2024-05-30,250.61000061035156,252.9600067138672,250.10000610351562,252.07000732421875,250.44400024414062,3599800
167,2024-05-31,254.19000244140625,259.25,253.50999450683594,258.8900146484375,257.22003173828125,6125400
