,Date,Trend
0,2019-06-30,100
1,2019-07-01,78
2,2019-07-02,81
3,2019-07-03,53
4,2019-07-04,44
5,2019-07-05,50
6,2019-07-06,35
7,2019-07-07,35
8,2019-07-08,37
9,2019-07-09,45
10,2019-07-10,38
11,2019-07-11,34
12,2019-07-12,37
13,2019-07-13,32
14,2019-07-14,26
15,2019-07-15,30
16,2019-07-16,32
17,2019-07-17,31
18,2019-07-18,31
19,2019-07-19,21
20,2019-07-20,12
21,2019-07-21,24
22,2019-07-22,20
23,2019-07-23,20
24,2019-07-24,21
25,2019-07-25,22
26,2019-07-26,17
27,2019-07-27,15
28,2019-07-28,18
29,2019-07-29,24
30,2019-07-30,25
31,2019-07-31,22
32,2019-08-01,15
33,2019-08-02,26
34,2019-08-03,35
35,2019-08-04,22
36,2019-08-05,17
37,2019-08-06,18
38,2019-08-07,18
39,2019-08-08,17
40,2019-08-09,18
41,2019-08-10,22
42,2019-08-11,19
43,2019-08-12,21
44,2019-08-13,20
45,2019-08-14,22
46,2019-08-15,17
47,2019-08-16,23
48,2019-08-17,16
49,2019-08-18,22
50,2019-08-19,26
51,2019-08-20,21
52,2019-08-21,22
53,2019-08-22,15
54,2019-08-23,13
55,2019-08-24,18
56,2019-08-25,15
57,2019-08-26,18
58,2019-08-27,21
59,2019-08-28,19
60,2019-08-29,21
61,2019-08-30,17
62,2019-08-31,15
63,2019-09-01,13
64,2019-09-02,14
65,2019-09-03,24
66,2019-09-04,20
67,2019-09-05,10
68,2019-09-06,14
69,2019-09-07,16
70,2019-09-08,13
71,2019-09-09,17
72,2019-09-10,13
73,2019-09-11,19
74,2019-09-12,14
75,2019-09-13,23
76,2019-09-14,15
77,2019-09-15,15
78,2019-09-16,17
79,2019-09-17,16
80,2019-09-18,21
81,2019-09-19,29
82,2019-09-20,20
83,2019-09-21,13
84,2019-09-22,19
85,2019-09-23,18
86,2019-09-24,26
87,2019-09-25,20
88,2019-09-26,16
89,2019-09-27,14
90,2019-09-28,16
91,2019-09-29,14
92,2019-09-30,14
93,2019-10-01,21
94,2019-10-02,19
95,2019-10-03,20
96,2019-10-04,12
97,2019-10-05,18
98,2019-10-06,32
99,2019-10-07,38
100,2019-10-08,39
101,2019-10-09,55
102,2019-10-10,29
103,2019-10-11,25
104,2019-10-12,21
105,2019-10-13,24
106,2019-10-14,19
107,2019-10-15,21
108,2019-10-16,16
109,2019-10-17,18
110,2019-10-18,21
111,2019-10-19,15
112,2019-10-20,15
113,2019-10-21,25
114,2019-10-22,23
115,2019-10-23,20
116,2019-10-24,30
117,2019-10-25,22
118,2019-10-26,20
119,2019-10-27,21
120,2019-10-28,21
121,2019-10-29,19
122,2019-10-30,19
123,2019-10-31,16
124,2019-11-01,19
125,2019-11-02,16
126,2019-11-03,9
127,2019-11-04,18
128,2019-11-05,13
129,2019-11-06,21
130,2019-11-07,13
131,2019-11-08,14
132,2019-11-09,19
133,2019-11-10,15
134,2019-11-11,15
135,2019-11-12,22
136,2019-11-13,29
137,2019-11-14,33
138,2019-11-15,22
139,2019-11-16,13
140,2019-11-17,15
141,2019-11-18,16
142,2019-11-19,17
143,2019-11-20,18
144,2019-11-21,18
145,2019-11-22,24
146,2019-11-23,15
147,2019-11-24,15
148,2019-11-25,14
149,2019-11-26,18
150,2019-11-27,13
151,2019-11-28,14
152,2019-11-29,11
153,2019-11-30,14
154,2019-12-01,13
155,2019-12-02,19
156,2019-12-03,17
157,2019-12-04,11
158,2019-12-05,16
159,2019-12-06,10
160,2019-12-07,8
161,2019-12-08,14
162,2019-12-09,13
163,2019-12-10,21
164,2019-12-11,16
165,2019-12-12,11
166,2019-12-13,12
167,2019-12-14,11
168,2019-12-15,13
169,2019-12-16,15
170,2019-12-17,16
171,2019-12-18,13
172,2019-12-19,12
173,2019-12-20,13
174,2019-12-21,15
175,2019-12-22,12
176,2019-12-23,9
177,2019-12-24,9
178,2019-12-25,10
179,2019-12-26,11
180,2019-12-27,12
181,2019-12-28,9
182,2019-12-29,14
183,2019-12-30,12
184,2019-12-31,10
185,2020-01-01,9
186,2020-01-02,15
187,2020-01-03,16
188,2020-01-04,13
189,2020-01-05,9
190,2020-01-06,15
191,2020-01-07,17
192,2020-01-08,25
193,2020-01-09,18
194,2020-01-10,19
195,2020-01-11,18
196,2020-01-12,24
197,2020-01-13,21
198,2020-01-14,22
199,2020-01-15,21
200,2020-01-16,20
201,2020-01-17,26
202,2020-01-18,20
203,2020-01-19,22
204,2020-01-20,18
205,2020-01-21,19
206,2020-01-22,14
207,2020-01-23,18
208,2020-01-24,16
209,2020-01-25,15
210,2020-01-26,10
211,2020-01-27,18
212,2020-01-28,15
213,2020-01-29,18
214,2020-01-30,24
215,2020-01-31,22
216,2020-02-01,13
217,2020-02-02,14
218,2020-02-03,17
219,2020-02-04,18
220,2020-02-05,22
221,2020-02-06,18
222,2020-02-07,41
223,2020-02-08,34
