,Date,Trend
0,2019-11-10,7
1,2019-11-11,7
2,2019-11-12,11
3,2019-11-13,14
4,2019-11-14,16
5,2019-11-15,11
6,2019-11-16,6
7,2019-11-17,7
8,2019-11-18,8
9,2019-11-19,8
10,2019-11-20,9
11,2019-11-21,9
12,2019-11-22,12
13,2019-11-23,7
14,2019-11-24,7
15,2019-11-25,7
16,2019-11-26,9
17,2019-11-27,6
18,2019-11-28,7
19,2019-11-29,5
20,2019-11-30,7
21,2019-12-01,6
22,2019-12-02,9
23,2019-12-03,9
24,2019-12-04,5
25,2019-12-05,8
26,2019-12-06,5
27,2019-12-07,4
28,2019-12-08,7
29,2019-12-09,7
30,2019-12-10,10
31,2019-12-11,8
32,2019-12-12,5
33,2019-12-13,6
34,2019-12-14,6
35,2019-12-15,6
36,2019-12-16,7
37,2019-12-17,8
38,2019-12-18,6
39,2019-12-19,6
40,2019-12-20,6
41,2019-12-21,7
42,2019-12-22,6
43,2019-12-23,4
44,2019-12-24,4
45,2019-12-25,5
46,2019-12-26,5
47,2019-12-27,6
48,2019-12-28,5
49,2019-12-29,7
50,2019-12-30,6
51,2019-12-31,5
52,2020-01-01,4
53,2020-01-02,8
54,2020-01-03,8
55,2020-01-04,6
56,2020-01-05,4
57,2020-01-06,7
58,2020-01-07,8
59,2020-01-08,12
60,2020-01-09,9
61,2020-01-10,10
62,2020-01-11,9
63,2020-01-12,12
64,2020-01-13,10
65,2020-01-14,11
66,2020-01-15,10
67,2020-01-16,10
68,2020-01-17,13
69,2020-01-18,10
70,2020-01-19,11
71,2020-01-20,9
72,2020-01-21,9
73,2020-01-22,7
74,2020-01-23,9
75,2020-01-24,8
76,2020-01-25,7
77,2020-01-26,5
78,2020-01-27,9
79,2020-01-28,7
80,2020-01-29,9
81,2020-01-30,12
82,2020-01-31,11
83,2020-02-01,6
84,2020-02-02,7
85,2020-02-03,9
86,2020-02-04,9
87,2020-02-05,11
88,2020-02-06,9
89,2020-02-07,20
90,2020-02-08,17
91,2020-02-09,12
92,2020-02-10,13
93,2020-02-11,26
94,2020-02-12,30
95,2020-02-13,16
96,2020-02-14,22
97,2020-02-15,21
98,2020-02-16,27
99,2020-02-17,17
100,2020-02-18,19
101,2020-02-19,24
102,2020-02-20,15
103,2020-02-21,15
104,2020-02-22,13
105,2020-02-23,11
106,2020-02-24,14
107,2020-02-25,15
108,2020-02-26,16
109,2020-02-27,14
110,2020-02-28,16
111,2020-02-29,17
112,2020-03-01,11
113,2020-03-02,14
114,2020-03-03,16
115,2020-03-04,35
116,2020-03-05,21
117,2020-03-06,16
118,2020-03-07,13
119,2020-03-08,15
120,2020-03-09,17
121,2020-03-10,15
122,2020-03-11,11
123,2020-03-12,20
124,2020-03-13,21
125,2020-03-14,16
126,2020-03-15,12
127,2020-03-16,16
128,2020-03-17,12
129,2020-03-18,12
130,2020-03-19,11
131,2020-03-20,11
132,2020-03-21,11
133,2020-03-22,6
134,2020-03-23,10
135,2020-03-24,10
136,2020-03-25,9
137,2020-03-26,8
138,2020-03-27,7
139,2020-03-28,9
140,2020-03-29,10
141,2020-03-30,9
142,2020-03-31,9
143,2020-04-01,11
144,2020-04-02,9
145,2020-04-03,11
146,2020-04-04,8
147,2020-04-05,9
148,2020-04-06,12
149,2020-04-07,14
150,2020-04-08,17
151,2020-04-09,24
152,2020-04-10,16
153,2020-04-11,18
154,2020-04-12,25
155,2020-04-13,19
156,2020-04-14,16
157,2020-04-15,15
158,2020-04-16,16
159,2020-04-17,16
160,2020-04-18,18
161,2020-04-19,20
162,2020-04-20,18
163,2020-04-21,14
164,2020-04-22,16
165,2020-04-23,15
166,2020-04-24,17
167,2020-04-25,15
168,2020-04-26,15
169,2020-04-27,16
170,2020-04-28,15
171,2020-04-29,15
172,2020-04-30,18
173,2020-05-01,18
174,2020-05-02,15
175,2020-05-03,18
