,Date,Open,High,Low,Close,Volume
158,2021-02-19,8.9976,11.8291,8.5499,11.5096,14030591.0
159,2021-02-20,11.514,11.794,9.8169,9.9965,10415260.0
160,2021-02-21,9.9957,11.6436,9.8439,11.0851,9997068.0
161,2021-02-22,11.0805,14.555,8.88,14.3413,23095577.0
162,2021-02-23,14.3421,15.8026,11.3999,15.2413,35375505.0
163,2021-02-24,15.2513,18.1794,14.8462,17.2227,17533006.0
164,2021-02-25,17.2343,17.7942,13.718,13.8484,13553123.0
165,2021-02-26,13.8489,15.5453,13.1035,13.5941,14325250.0
166,2021-02-27,13.599,14.8596,12.9893,13.19,11015216.0
167,2021-02-28,13.1862,13.78,11.4245,13.1072,13172276.0
168,2021-03-01,13.0973,15.5512,13.0287,15.0036,10624143.0
169,2021-03-02,15.0005,15.2846,13.42,13.9565,8405922.0
170,2021-03-03,13.9628,14.7641,13.7627,14.0941,8283702.0
171,2021-03-04,14.0915,14.2854,12.7583,13.0784,7098703.0
172,2021-03-05,13.0804,13.1057,12.1419,12.5659,6246948.0
173,2021-03-06,12.5576,13.3026,11.8944,13.0512,6367349.0
174,2021-03-07,13.0586,14.0407,12.73,13.845,6983603.0
175,2021-03-08,13.8493,13.9463,13.1,13.6344,6024217.0
176,2021-03-09,13.6346,15.0332,13.3359,14.9102,7237374.0
177,2021-03-10,14.9155,15.249,14.055,14.2333,7702664.0
178,2021-03-11,14.2371,16.3334,13.6708,16.0763,10042978.0
179,2021-03-12,16.0798,16.5288,14.0713,14.5742,9227235.0
180,2021-03-13,14.5796,15.4449,13.9093,15.3216,7560873.0
181,2021-03-14,15.3267,15.4014,14.3662,14.4642,6264959.0
182,2021-03-15,14.468,14.8548,13.6121,14.184,6842673.0
183,2021-03-16,14.1823,14.3216,13.2504,13.6639,6764146.0
184,2021-03-17,13.6656,14.3129,13.0263,14.2288,6940124.0
185,2021-03-18,14.2327,14.78,13.9803,14.2183,6142480.0
186,2021-03-19,14.2142,14.4937,13.84,14.1535,5306402.0
187,2021-03-20,14.1579,14.9722,14.0978,14.1892,5604771.0
188,2021-03-21,14.1859,14.3876,13.634,14.3395,5895698.0
189,2021-03-22,14.3346,16.612,14.1739,14.7957,13944627.0
190,2021-03-23,14.8014,15.2136,14.0464,14.142,7638553.0
191,2021-03-24,14.1468,15.3607,13.5712,13.5875,7704282.0
192,2021-03-25,13.5827,13.7016,12.5356,12.9776,8414030.0
193,2021-03-26,12.9801,14.7999,12.35,14.7725,9559593.0
194,2021-03-27,14.7724,16.8346,14.7201,16.4803,11072721.0
195,2021-03-28,16.4774,19.413,16.3408,18.1022,15997022.0
196,2021-03-29,18.1022,19.047,17.6614,18.9811,9607545.0
197,2021-03-30,18.9847,20.9191,18.9662,19.0933,10133956.0
198,2021-03-31,19.0923,19.8747,18.0105,19.4044,8685490.0
199,2021-04-01,19.4048,20.4105,18.7493,19.0497,5780647.0
200,2021-04-02,19.0497,19.8812,18.5557,19.8353,4648128.0
201,2021-04-03,19.8292,23.866,19.8025,22.4904,13481119.0
202,2021-04-04,22.4916,25.5801,21.9685,23.7879,10647138.0
203,2021-04-05,23.7908,24.7662,22.8012,23.018,7207157.0
204,2021-04-06,23.0191,25.359,21.6509,25.0987,8941838.0
205,2021-04-07,25.1125,27.5648,22.8753,26.5699,16231781.0
206,2021-04-08,26.5629,28.0273,25.6202,26.9589,9886841.0
207,2021-04-09,26.9531,29.1026,26.7555,27.6623,8043738.0
208,2021-04-10,27.662,28.2954,26.0016,26.8349,6482835.0
209,2021-04-11,26.8371,28.6872,25.5402,27.9493,6392971.0
210,2021-04-12,27.9538,29.9394,26.851,28.585,7548934.0
211,2021-04-13,28.5847,28.8639,26.4022,27.5083,6326847.0
212,2021-04-14,27.5073,27.6151,24.5888,26.4194,8359229.0
213,2021-04-15,26.4313,28.2938,25.5516,27.7857,6805634.0
214,2021-04-16,27.7881,28.2903,24.9098,25.3449,7217962.0
215,2021-04-17,25.344,26.8387,24.8,24.8423,6771477.0
216,2021-04-18,24.859,32.9957,18.8868,32.3492,22782222.0
217,2021-04-19,32.3739,36.0711,29.9007,31.5856,19779493.0
218,2021-04-20,31.6106,32.7206,28.8,31.7022,13350389.0
219,2021-04-21,31.7328,35.1789,30.1356,32.6637,12459087.0
220,2021-04-22,32.6453,40.8878,31.554,38.9341,21522070.0
221,2021-04-23,38.9302,41.5553,31.4618,37.3702,22844271.0
222,2021-04-24,37.3417,43.64,34.6447,40.8663,16754195.0
223,2021-04-25,40.8604,48.56,40.4248,47.3823,19686960.0
224,2021-04-26,47.374,48.542,43.3079,43.9698,13833593.0
225,2021-04-27,43.9778,46.6309,42.567,43.2296,10375537.0
226,2021-04-28,43.2311,46.988,40.65,44.8884,12220284.0
227,2021-04-29,44.9065,46.1999,40.89,42.4925,9494837.0
228,2021-04-30,42.4925,44.337,41.2731,42.8771,6450482.0
229,2021-05-01,42.8771,50.0,42.1103,49.7035,10657005.0
230,2021-05-02,49.7126,50.1542,46.0047,46.9593,8864773.0
231,2021-05-03,46.9537,49.1178,44.8,46.0232,7884670.0
232,2021-05-04,46.0226,47.8893,42.2502,42.6551,9323174.0
233,2021-05-05,42.6666,46.0824,42.3507,45.0381,6524530.0
234,2021-05-06,45.0381,45.0731,42.5475,43.5641,5484122.0
235,2021-05-07,43.5628,46.2986,41.465,43.2345,7708426.0
236,2021-05-08,43.2335,46.7,42.3702,45.7022,6582638.0
237,2021-05-09,45.7108,47.1986,42.6106,44.3591,6989241.0
238,2021-05-10,44.3585,45.9866,38.2509,42.8909,6748573.0
239,2021-05-11,42.8901,45.184,39.732,44.624,6247896.0
240,2021-05-12,44.616,49.201,42.0,43.484,12350550.0
241,2021-05-13,43.564,45.49,37.431,41.052,11761987.0
242,2021-05-14,41.053,44.969,39.856,42.741,6663570.0
243,2021-05-15,42.735,45.589,39.398,43.53,6765236.0
244,2021-05-16,43.517,52.583,41.859,46.866,17511515.0
245,2021-05-17,46.87,52.026,43.1,46.74,19506277.0
246,2021-05-18,46.752,58.583,46.041,55.95,16401065.0
247,2021-05-19,55.968,57.615,25.228,34.952,22469448.0
248,2021-05-20,34.959,52.216,32.159,44.431,20738815.0
249,2021-05-21,44.426,47.755,33.691,38.921,15997951.0
250,2021-05-22,38.931,40.0,31.123,31.225,12345674.0
251,2021-05-23,31.223,32.393,19.127,24.517,39076209.0
252,2021-05-24,24.5,32.199,24.499,31.417,20445803.0
253,2021-05-25,31.433,33.2,25.939,30.007,16986371.0
254,2021-05-26,30.003,37.29,28.787,35.42,13273303.0
255,2021-05-27,35.419,35.628,31.01,33.779,9777355.0
256,2021-05-28,33.779,34.561,27.965,28.993,10942059.0
257,2021-05-29,29.002,30.065,25.704,27.38,8798092.0
258,2021-05-30,27.368,29.759,25.618,28.59,8808295.0
259,2021-05-31,28.582,33.017,27.513,32.749,11211492.0
260,2021-06-01,32.749,33.33,29.8,30.955,10103008.0
261,2021-06-02,30.942,35.0,30.4,33.994,8588698.0
262,2021-06-03,33.988,41.356,33.713,39.627,15939033.0
263,2021-06-04,39.646,39.746,34.225,37.37,16417194.0
264,2021-06-05,37.365,42.786,36.995,39.658,19822425.0
265,2021-06-06,39.649,43.47,38.932,42.199,15554422.0
266,2021-06-07,42.201,44.193,37.926,38.247,18770255.0
267,2021-06-08,38.248,42.558,33.55,41.229,30746611.0
268,2021-06-09,41.252,44.018,39.26,42.024,25497367.0
269,2021-06-10,42.034,43.0,39.434,41.09,14043018.0
270,2021-06-11,41.09,41.361,35.11,36.162,13452433.0
271,2021-06-12,36.157,37.615,34.18,36.474,14599558.0
272,2021-06-13,36.459,39.422,34.708,38.708,11508188.0
273,2021-06-14,38.706,40.553,36.6,39.672,11444909.0
274,2021-06-15,39.678,41.74,39.119,39.54,10788223.0
275,2021-06-16,39.539,41.7,37.48,39.677,14215947.0
276,2021-06-17,39.684,41.225,38.25,39.269,10190182.0
277,2021-06-18,39.278,39.471,34.874,36.8,10236028.0
278,2021-06-19,36.8,37.299,34.861,35.151,7697710.0
279,2021-06-20,35.16,35.95,31.241,35.228,13018662.0
280,2021-06-21,35.234,35.5,25.9,26.578,22475785.0
281,2021-06-22,26.568,28.771,20.098,26.956,42293952.0
282,2021-06-23,26.956,32.945,25.615,30.774,31364848.0
283,2021-06-24,30.785,32.963,28.46,31.151,19258869.0
284,2021-06-25,31.154,32.99,27.957,28.591,21386154.0
285,2021-06-26,28.598,30.162,26.635,29.639,19994948.0
286,2021-06-27,29.649,31.935,29.146,31.853,16826501.0
287,2021-06-28,31.848,34.307,30.953,33.013,13279927.0
288,2021-06-29,33.018,35.81,32.632,33.949,12069225.0
289,2021-06-30,33.945,36.0,31.543,35.493,14891212.0
290,2021-07-01,35.493,35.541,32.141,33.254,14438042.0
291,2021-07-02,33.26,34.117,31.348,33.97,11828100.0
292,2021-07-03,33.972,35.398,33.224,34.5,8285696.0
293,2021-07-04,34.504,35.55,33.536,34.29,6059510.0
294,2021-07-05,34.287,34.454,32.358,32.887,6970400.0
295,2021-07-06,32.9,35.033,32.87,34.206,7112648.0
296,2021-07-07,34.207,38.117,33.8,36.659,10841144.0
297,2021-07-08,36.664,36.948,32.623,33.128,11909931.0
298,2021-07-09,33.131,34.445,31.95,33.325,7852045.0
299,2021-07-10,33.325,34.21,31.0,31.688,7153836.0
300,2021-07-11,31.699,32.57,31.338,32.173,5708189.0
301,2021-07-12,32.17,32.682,30.007,30.751,6675676.0
302,2021-07-13,30.75,31.087,28.8,29.147,6650903.0
303,2021-07-14,29.148,31.45,27.383,31.355,9782573.0
304,2021-07-15,31.35,31.49,27.952,28.572,8428275.0
305,2021-07-16,28.573,29.483,26.171,26.259,9279001.0
306,2021-07-17,26.255,27.825,25.937,26.79,8098091.0
307,2021-07-18,26.789,27.746,26.204,26.662,5133490.0
308,2021-07-19,26.666,26.706,23.95,24.511,9595070.0
309,2021-07-20,24.512,24.976,22.051,23.466,11783885.0
310,2021-07-21,23.47,27.457,22.78,26.675,13030178.0
311,2021-07-22,26.681,28.172,25.896,27.679,7384995.0
312,2021-07-23,27.684,28.7,26.381,28.519,7427433.0
313,2021-07-24,28.522,29.496,28.0,28.621,6707757.0
314,2021-07-25,28.629,28.884,26.526,28.232,6479946.0
315,2021-07-26,28.234,31.125,27.82,28.18,13044034.0
316,2021-07-27,28.185,28.962,26.871,28.102,8021952.0
317,2021-07-28,28.099,28.747,27.337,27.875,6293239.0
318,2021-07-29,27.873,31.868,27.3,31.25,9210120.0
319,2021-07-30,31.252,33.092,29.88,32.35,14694306.0
320,2021-07-31,32.346,37.0,31.633,36.721,11892337.0
321,2021-08-01,36.747,36.831,33.134,34.164,9845464.0
322,2021-08-02,34.175,35.958,33.0,33.194,6904527.0
323,2021-08-03,33.2,35.85,32.33,34.136,9665341.0
324,2021-08-04,34.131,36.67,33.217,35.771,7299107.0
325,2021-08-05,35.775,38.299,35.507,37.399,11329765.0
326,2021-08-06,37.396,40.446,35.675,39.546,9333338.0
327,2021-08-07,39.523,40.557,37.535,39.489,8383915.0
328,2021-08-08,39.487,39.585,36.91,37.688,5740959.0
329,2021-08-09,37.682,40.059,36.322,38.68,7074324.0
330,2021-08-10,38.674,41.722,38.212,40.676,8004715.0
331,2021-08-11,40.684,43.779,40.634,41.65,6438913.0
332,2021-08-12,41.65,43.482,39.363,41.122,6579907.0
333,2021-08-13,41.136,44.977,40.702,44.9,5976998.0
334,2021-08-14,44.896,44.93,42.773,44.141,4135315.0
335,2021-08-15,44.149,54.789,43.385,53.565,16443136.0
336,2021-08-16,53.576,69.448,52.343,62.128,61525860.0
337,2021-08-17,62.124,75.25,58.672,64.218,58334195.0
338,2021-08-18,64.211,80.5,59.594,72.787,59575245.0
339,2021-08-19,72.771,75.452,68.285,72.873,29161146.0
340,2021-08-20,72.861,80.116,71.0,78.771,18951871.0
341,2021-08-21,78.779,82.1,72.592,73.904,16600056.0
342,2021-08-22,73.892,77.666,71.2,72.806,10656314.0
343,2021-08-23,72.808,76.858,71.6,75.702,11547402.0
344,2021-08-24,75.702,79.55,68.584,70.511,21125770.0
345,2021-08-25,70.506,72.88,66.065,72.028,13847596.0
346,2021-08-26,72.026,78.18,66.207,74.875,26381412.0
347,2021-08-27,74.89,88.888,72.509,87.954,29597717.0
348,2021-08-28,87.954,97.88,85.539,96.225,22576596.0
349,2021-08-29,96.232,97.907,90.36,94.239,14586510.0
350,2021-08-30,94.242,116.6,93.623,110.318,36849853.0
351,2021-08-31,110.323,130.44,103.232,108.341,55980003.0
352,2021-09-01,108.349,119.78,106.1,110.894,27088669.0
353,2021-09-02,110.894,132.3,109.3,128.329,34037597.0
354,2021-09-03,128.301,149.246,128.149,146.403,47135103.0
355,2021-09-04,146.418,151.182,136.038,139.155,24913602.0
356,2021-09-05,139.167,145.208,135.0,142.14,16348825.0
357,2021-09-06,142.14,166.274,135.721,164.272,30920025.0
358,2021-09-07,164.272,195.522,130.0,173.644,97823014.0
359,2021-09-08,173.651,198.094,146.717,191.215,55091661.0
360,2021-09-09,191.207,216.39,180.8,188.127,45072725.0
361,2021-09-10,188.091,198.0,168.12,179.756,33750655.0
362,2021-09-11,179.782,193.544,175.218,179.243,23818238.0
363,2021-09-12,179.252,181.777,169.939,174.507,13396200.0
364,2021-09-13,174.507,175.0,150.2,169.656,30783504.0
365,2021-09-14,169.639,171.965,142.31,158.806,28665295.0
366,2021-09-15,158.807,166.625,153.806,158.991,22575532.0
367,2021-09-16,158.997,163.386,147.51,152.365,18045021.0
368,2021-09-17,152.366,153.798,134.0,147.626,29958684.0
369,2021-09-18,147.64,171.48,144.22,169.228,28468398.0
370,2021-09-19,169.248,170.978,150.582,152.973,19231360.0
371,2021-09-20,152.965,153.577,130.05,132.834,38102606.0
372,2021-09-21,132.831,144.695,115.576,124.248,40874281.0
373,2021-09-22,124.221,151.455,122.099,147.952,32161808.0
374,2021-09-23,147.979,152.401,143.01,149.897,22462789.0
375,2021-09-24,149.896,151.36,128.1,139.147,25738781.0
376,2021-09-25,139.158,144.199,133.316,136.079,12790601.0
377,2021-09-26,136.066,140.778,124.602,135.619,17706370.0
378,2021-09-27,135.631,149.0,133.643,136.308,19093401.0
379,2021-09-28,136.303,139.333,128.06,132.158,15091810.0
380,2021-09-29,132.118,140.176,131.074,135.265,13427558.0
381,2021-09-30,135.27,142.878,133.995,141.358,12301395.0
382,2021-10-01,141.375,164.922,138.05,161.597,21101520.0
383,2021-10-02,161.599,175.0,156.128,168.889,17040604.0
384,2021-10-03,168.936,178.0,165.528,173.045,15838264.0
385,2021-10-04,173.046,173.12,162.1,167.244,15014407.0
386,2021-10-05,167.244,170.251,160.15,164.745,10503029.0
387,2021-10-06,164.748,165.625,150.105,154.005,14090893.0
388,2021-10-07,154.007,161.595,150.495,154.38,11531787.0
389,2021-10-08,154.378,169.0,152.408,158.932,12295622.0
390,2021-10-09,158.917,161.618,154.115,156.943,6273299.0
391,2021-10-10,156.939,158.705,145.3,147.62,7684346.0
392,2021-10-11,147.606,154.28,140.274,144.888,9430022.0
393,2021-10-12,144.883,153.428,137.696,152.328,14130548.0
394,2021-10-13,152.327,155.6,144.283,148.08,8492150.0
395,2021-10-14,148.105,155.929,147.361,150.164,7588306.0
396,2021-10-15,150.158,165.4,146.659,163.236,16777010.0
397,2021-10-16,163.236,164.989,156.238,157.686,6178819.0
398,2021-10-17,157.68,167.716,153.0,160.291,10181095.0
399,2021-10-18,160.29,163.087,155.1,157.263,6130371.0
400,2021-10-19,157.262,159.639,153.231,155.941,4884889.0
401,2021-10-20,155.941,177.0,155.193,176.821,13674451.0
402,2021-10-21,176.841,194.719,176.804,190.647,32490713.0
403,2021-10-22,190.602,215.781,188.153,196.446,33878141.0
404,2021-10-23,196.453,206.0,192.2,197.88,13632571.0
405,2021-10-24,197.856,204.958,185.5,202.386,12794444.0
406,2021-10-25,202.386,219.156,198.135,209.949,16854354.0
407,2021-10-26,209.95,214.442,195.7,199.998,10557212.0
408,2021-10-27,199.998,205.841,174.0,184.468,16500274.0
409,2021-10-28,184.473,201.55,181.658,195.5,9781386.0
410,2021-10-29,195.5,205.3,194.569,200.529,6452764.0
411,2021-10-30,200.51,200.724,187.288,195.85,4417692.0
412,2021-10-31,195.864,205.335,185.47,202.668,6547663.0
413,2021-11-01,202.681,211.814,197.556,204.144,8583667.0
414,2021-11-02,204.145,222.61,201.182,221.044,7410949.0
415,2021-11-03,221.027,246.29,215.871,243.25,14817905.0
416,2021-11-04,243.25,250.52,233.854,246.995,10908397.0
417,2021-11-05,247.006,248.34,230.61,236.231,6067762.0
418,2021-11-06,236.199,260.064,234.937,258.336,8564814.0
419,2021-11-07,258.336,258.674,245.95,249.746,5111500.0
420,2021-11-08,249.74,253.668,241.09,248.42,6143234.0
421,2021-11-09,248.466,253.473,237.333,239.301,4426065.0
422,2021-11-10,239.305,248.18,215.027,233.233,8205361.0
423,2021-11-11,233.25,246.651,229.571,233.469,5830031.0
