,Date,Trend
0,2019-06-30,87
1,2019-07-01,95
2,2019-07-02,87
3,2019-07-03,80
4,2019-07-04,81
5,2019-07-05,68
6,2019-07-06,79
7,2019-07-07,74
8,2019-07-08,85
9,2019-07-09,100
10,2019-07-10,92
11,2019-07-11,95
12,2019-07-12,86
13,2019-07-13,69
14,2019-07-14,72
15,2019-07-15,83
16,2019-07-16,82
17,2019-07-17,84
18,2019-07-18,72
19,2019-07-19,74
20,2019-07-20,68
21,2019-07-21,54
22,2019-07-22,69
23,2019-07-23,67
24,2019-07-24,67
25,2019-07-25,71
26,2019-07-26,91
27,2019-07-27,68
28,2019-07-28,64
29,2019-07-29,72
30,2019-07-30,67
31,2019-07-31,73
32,2019-08-01,65
33,2019-08-02,66
34,2019-08-03,71
35,2019-08-04,61
36,2019-08-05,73
37,2019-08-06,78
38,2019-08-07,61
39,2019-08-08,80
40,2019-08-09,69
41,2019-08-10,78
42,2019-08-11,70
43,2019-08-12,67
44,2019-08-13,56
45,2019-08-14,61
46,2019-08-15,45
47,2019-08-16,64
48,2019-08-17,58
49,2019-08-18,58
50,2019-08-19,72
51,2019-08-20,61
52,2019-08-21,65
53,2019-08-22,69
54,2019-08-23,54
55,2019-08-24,55
56,2019-08-25,60
57,2019-08-26,59
58,2019-08-27,71
59,2019-08-28,69
60,2019-08-29,64
61,2019-08-30,65
62,2019-08-31,69
63,2019-09-01,64
64,2019-09-02,73
65,2019-09-03,74
66,2019-09-04,76
67,2019-09-05,79
68,2019-09-06,79
69,2019-09-07,69
70,2019-09-08,69
71,2019-09-09,77
72,2019-09-10,77
73,2019-09-11,79
74,2019-09-12,84
75,2019-09-13,81
76,2019-09-14,79
77,2019-09-15,69
78,2019-09-16,84
79,2019-09-17,78
80,2019-09-18,98
81,2019-09-19,81
82,2019-09-20,81
83,2019-09-21,70
84,2019-09-22,62
85,2019-09-23,69
86,2019-09-24,78
87,2019-09-25,71
88,2019-09-26,80
89,2019-09-27,71
90,2019-09-28,70
91,2019-09-29,70
92,2019-09-30,78
93,2019-10-01,74
94,2019-10-02,80
95,2019-10-03,71
96,2019-10-04,85
97,2019-10-05,61
98,2019-10-06,60
99,2019-10-07,79
100,2019-10-08,79
101,2019-10-09,81
102,2019-10-10,62
103,2019-10-11,77
104,2019-10-12,61
105,2019-10-13,53
106,2019-10-14,65
107,2019-10-15,85
108,2019-10-16,78
109,2019-10-17,69
110,2019-10-18,85
111,2019-10-19,58
112,2019-10-20,57
113,2019-10-21,81
114,2019-10-22,77
115,2019-10-23,63
116,2019-10-24,71
117,2019-10-25,59
118,2019-10-26,65
119,2019-10-27,65
120,2019-10-28,87
121,2019-10-29,87
122,2019-10-30,67
123,2019-10-31,62
124,2019-11-01,51
125,2019-11-02,62
126,2019-11-03,52
127,2019-11-04,75
128,2019-11-05,68
129,2019-11-06,85
130,2019-11-07,72
131,2019-11-08,63
132,2019-11-09,60
