,Date,Trend
0,2019-06-30,7
1,2019-07-01,7
2,2019-07-02,11
3,2019-07-03,19
4,2019-07-04,17
5,2019-07-05,11
6,2019-07-06,8
7,2019-07-07,8
8,2019-07-08,7
9,2019-07-09,8
10,2019-07-10,8
11,2019-07-11,11
12,2019-07-12,8
13,2019-07-13,9
14,2019-07-14,0
15,2019-07-15,7
16,2019-07-16,8
17,2019-07-17,6
18,2019-07-18,6
19,2019-07-19,6
20,2019-07-20,4
21,2019-07-21,6
22,2019-07-22,9
23,2019-07-23,6
24,2019-07-24,8
25,2019-07-25,6
26,2019-07-26,0
27,2019-07-27,0
28,2019-07-28,0
29,2019-07-29,4
30,2019-07-30,14
31,2019-07-31,19
32,2019-08-01,14
33,2019-08-02,15
34,2019-08-03,9
35,2019-08-04,15
36,2019-08-05,20
37,2019-08-06,17
38,2019-08-07,9
39,2019-08-08,31
40,2019-08-09,23
41,2019-08-10,9
42,2019-08-11,10
43,2019-08-12,9
44,2019-08-13,7
45,2019-08-14,12
46,2019-08-15,8
47,2019-08-16,10
48,2019-08-17,7
49,2019-08-18,5
50,2019-08-19,7
51,2019-08-20,12
52,2019-08-21,7
53,2019-08-22,6
54,2019-08-23,6
55,2019-08-24,0
56,2019-08-25,9
57,2019-08-26,6
58,2019-08-27,8
59,2019-08-28,6
60,2019-08-29,7
61,2019-08-30,6
62,2019-08-31,6
63,2019-09-01,8
64,2019-09-02,4
65,2019-09-03,8
66,2019-09-04,6
67,2019-09-05,6
68,2019-09-06,7
69,2019-09-07,7
70,2019-09-08,5
71,2019-09-09,6
72,2019-09-10,6
73,2019-09-11,6
74,2019-09-12,6
75,2019-09-13,6
76,2019-09-14,5
77,2019-09-15,5
78,2019-09-16,4
79,2019-09-17,9
80,2019-09-18,9
81,2019-09-19,6
82,2019-09-20,7
83,2019-09-21,0
84,2019-09-22,0
85,2019-09-23,10
86,2019-09-24,12
87,2019-09-25,5
88,2019-09-26,6
89,2019-09-27,4
90,2019-09-28,6
91,2019-09-29,4
92,2019-09-30,7
93,2019-10-01,6
94,2019-10-02,8
95,2019-10-03,6
96,2019-10-04,3
97,2019-10-05,0
98,2019-10-06,0
99,2019-10-07,4
100,2019-10-08,5
101,2019-10-09,0
102,2019-10-10,6
103,2019-10-11,6
104,2019-10-12,5
105,2019-10-13,6
106,2019-10-14,5
107,2019-10-15,5
108,2019-10-16,4
109,2019-10-17,4
110,2019-10-18,11
111,2019-10-19,4
112,2019-10-20,5
113,2019-10-21,4
114,2019-10-22,5
115,2019-10-23,7
116,2019-10-24,6
117,2019-10-25,5
118,2019-10-26,5
119,2019-10-27,5
120,2019-10-28,5
121,2019-10-29,6
122,2019-10-30,6
123,2019-10-31,5
124,2019-11-01,5
125,2019-11-02,7
126,2019-11-03,0
127,2019-11-04,4
128,2019-11-05,8
129,2019-11-06,11
130,2019-11-07,53
131,2019-11-08,18
132,2019-11-09,12
133,2019-11-10,12
134,2019-11-11,6
135,2019-11-12,10
136,2019-11-13,8
137,2019-11-14,13
138,2019-11-15,11
139,2019-11-16,8
140,2019-11-17,4
141,2019-11-18,12
142,2019-11-19,11
143,2019-11-20,12
144,2019-11-21,14
145,2019-11-22,12
146,2019-11-23,23
147,2019-11-24,11
148,2019-11-25,16
149,2019-11-26,15
150,2019-11-27,9
151,2019-11-28,12
152,2019-11-29,8
153,2019-11-30,12
154,2019-12-01,8
155,2019-12-02,8
156,2019-12-03,11
157,2019-12-04,9
158,2019-12-05,8
159,2019-12-06,10
160,2019-12-07,21
161,2019-12-08,29
162,2019-12-09,22
163,2019-12-10,19
164,2019-12-11,20
165,2019-12-12,35
166,2019-12-13,35
167,2019-12-14,20
168,2019-12-15,19
169,2019-12-16,14
170,2019-12-17,24
171,2019-12-18,18
172,2019-12-19,16
173,2019-12-20,11
174,2019-12-21,10
175,2019-12-22,9
176,2019-12-23,14
177,2019-12-24,11
178,2019-12-25,9
179,2019-12-26,11
180,2019-12-27,9
181,2019-12-28,9
182,2019-12-29,14
183,2019-12-30,12
184,2019-12-31,13
185,2020-01-01,14
186,2020-01-02,10
187,2020-01-03,11
188,2020-01-04,12
189,2020-01-05,8
190,2020-01-06,9
191,2020-01-07,13
192,2020-01-08,8
193,2020-01-09,12
194,2020-01-10,10
195,2020-01-11,8
196,2020-01-12,10
197,2020-01-13,7
198,2020-01-14,11
199,2020-01-15,11
200,2020-01-16,13
201,2020-01-17,12
202,2020-01-18,8
203,2020-01-19,14
204,2020-01-20,15
205,2020-01-21,18
206,2020-01-22,15
207,2020-01-23,11
208,2020-01-24,10
209,2020-01-25,10
210,2020-01-26,8
211,2020-01-27,12
212,2020-01-28,12
213,2020-01-29,15
214,2020-01-30,15
215,2020-01-31,13
216,2020-02-01,11
217,2020-02-02,19
218,2020-02-03,35
219,2020-02-04,27
220,2020-02-05,35
221,2020-02-06,27
222,2020-02-07,26
223,2020-02-08,19
224,2020-02-09,55
225,2020-02-10,43
226,2020-02-11,45
227,2020-02-12,100
228,2020-02-13,53
229,2020-02-14,46
230,2020-02-15,39
231,2020-02-16,26
232,2020-02-17,28
233,2020-02-18,40
234,2020-02-19,59
235,2020-02-20,48
236,2020-02-21,41
237,2020-02-22,33
238,2020-02-23,25
239,2020-02-24,27
240,2020-02-25,30
241,2020-02-26,26
242,2020-02-27,25
243,2020-02-28,24
244,2020-02-29,22
