,Date,Trend
0,2023-11-12,39
1,2023-11-13,43
2,2023-11-14,50
3,2023-11-15,39
4,2023-11-16,40
5,2023-11-17,33
6,2023-11-18,27
7,2023-11-19,27
8,2023-11-20,36
9,2023-11-21,31
10,2023-11-22,34
11,2023-11-23,39
12,2023-11-24,34
13,2023-11-25,22
14,2023-11-26,32
15,2023-11-27,30
16,2023-11-28,37
17,2023-11-29,32
18,2023-11-30,35
19,2023-12-01,54
20,2023-12-02,45
21,2023-12-03,42
22,2023-12-04,48
23,2023-12-05,51
24,2023-12-06,40
25,2023-12-07,46
26,2023-12-08,46
27,2023-12-09,50
28,2023-12-10,41
29,2023-12-11,37
30,2023-12-12,36
31,2023-12-13,42
32,2023-12-14,37
33,2023-12-15,31
34,2023-12-16,31
35,2023-12-17,27
36,2023-12-18,37
37,2023-12-19,42
38,2023-12-20,55
39,2023-12-21,40
40,2023-12-22,38
41,2023-12-23,26
42,2023-12-24,39
43,2023-12-25,47
44,2023-12-26,62
45,2023-12-27,54
46,2023-12-28,45
47,2023-12-29,58
48,2023-12-30,30
49,2023-12-31,26
50,2024-01-01,55
51,2024-01-02,32
52,2024-01-03,50
53,2024-01-04,32
54,2024-01-05,27
55,2024-01-06,21
56,2024-01-07,31
57,2024-01-08,31
58,2024-01-09,36
59,2024-01-10,34
60,2024-01-11,59
61,2024-01-12,43
62,2024-01-13,35
63,2024-01-14,72
64,2024-01-15,57
65,2024-01-16,34
66,2024-01-17,26
67,2024-01-18,45
68,2024-01-19,27
69,2024-01-20,30
70,2024-01-21,23
71,2024-01-22,23
72,2024-01-23,41
73,2024-01-24,21
74,2024-01-25,33
75,2024-01-26,47
76,2024-01-27,40
77,2024-01-28,30
78,2024-01-29,36
79,2024-01-30,44
80,2024-01-31,25
81,2024-02-01,23
82,2024-02-02,29
83,2024-02-03,30
84,2024-02-04,18
85,2024-02-05,52
86,2024-02-06,44
87,2024-02-07,30
88,2024-02-08,41
89,2024-02-09,39
90,2024-02-10,28
91,2024-02-11,45
92,2024-02-12,24
93,2024-02-13,33
94,2024-02-14,42
95,2024-02-15,35
96,2024-02-16,41
97,2024-02-17,19
98,2024-02-18,42
99,2024-02-19,34
100,2024-02-20,41
101,2024-02-21,31
102,2024-02-22,44
103,2024-02-23,40
104,2024-02-24,44
105,2024-02-25,33
106,2024-02-26,33
107,2024-02-27,59
108,2024-02-28,73
109,2024-02-29,66
110,2024-03-01,49
111,2024-03-02,74
112,2024-03-03,67
113,2024-03-04,76
114,2024-03-05,84
115,2024-03-06,54
116,2024-03-07,58
117,2024-03-08,54
118,2024-03-09,66
119,2024-03-10,44
120,2024-03-11,63
121,2024-03-12,68
122,2024-03-13,56
123,2024-03-14,37
124,2024-03-15,41
125,2024-03-16,39
126,2024-03-17,51
127,2024-03-18,36
128,2024-03-19,39
129,2024-03-20,43
130,2024-03-21,38
131,2024-03-22,47
132,2024-03-23,32
133,2024-03-24,26
134,2024-03-25,42
135,2024-03-26,22
136,2024-03-27,47
137,2024-03-28,37
138,2024-03-29,53
139,2024-03-30,52
140,2024-03-31,27
141,2024-04-01,26
142,2024-04-02,22
143,2024-04-03,29
144,2024-04-04,20
145,2024-04-05,19
146,2024-04-06,32
147,2024-04-07,47
148,2024-04-08,39
149,2024-04-09,31
150,2024-04-10,25
151,2024-04-11,32
152,2024-04-12,26
153,2024-04-13,44
154,2024-04-14,26
155,2024-04-15,53
156,2024-04-16,26
157,2024-04-17,16
158,2024-04-18,33
159,2024-04-19,23
160,2024-04-20,31
161,2024-04-21,28
162,2024-04-22,0
163,2024-04-23,29
164,2024-04-24,34
165,2024-04-25,22
166,2024-04-26,16
167,2024-04-27,0
168,2024-04-28,28
169,2024-04-29,30
170,2024-04-30,25
171,2024-05-01,24
172,2024-05-02,21
173,2024-05-03,24
174,2024-05-04,24
175,2024-05-05,34
176,2024-05-06,21
177,2024-05-07,24
178,2024-05-08,20
179,2024-05-09,23
180,2024-05-10,19
181,2024-05-11,31
182,2024-05-12,100
183,2024-05-13,32
184,2024-05-14,32
185,2024-05-15,34
186,2024-05-16,17
187,2024-05-17,30
188,2024-05-18,23
189,2024-05-19,0
190,2024-05-20,22
191,2024-05-21,40
192,2024-05-22,21
193,2024-05-23,17
194,2024-05-24,40
195,2024-05-25,48
196,2024-05-26,20
197,2024-05-27,27
198,2024-05-28,20
199,2024-05-29,0
200,2024-05-30,17
201,2024-05-31,18
202,2024-06-01,32
203,2024-06-02,34
204,2024-06-03,26
205,2024-06-04,22
206,2024-06-05,32
207,2024-06-06,28
208,2024-06-07,26
209,2024-06-08,39
210,2024-06-09,0
211,2024-06-10,25
212,2024-06-11,22
213,2024-06-12,25
214,2024-06-13,32
215,2024-06-14,17
216,2024-06-15,21
217,2024-06-16,0
218,2024-06-17,25
219,2024-06-18,27
220,2024-06-19,23
221,2024-06-20,24
222,2024-06-21,23
223,2024-06-22,18
224,2024-06-23,21
225,2024-06-24,20
226,2024-06-25,26
227,2024-06-26,23
228,2024-06-27,24
229,2024-06-28,21
230,2024-06-29,16
231,2024-06-30,18
