,Date,Trend
0,2019-11-04,27
1,2019-11-05,27
2,2019-11-06,26
3,2019-11-07,26
4,2019-11-08,27
5,2019-11-09,23
6,2019-11-10,22
7,2019-11-11,25
8,2019-11-12,26
9,2019-11-13,26
10,2019-11-14,23
11,2019-11-15,25
12,2019-11-16,23
13,2019-11-17,22
14,2019-11-18,25
15,2019-11-19,27
16,2019-11-20,25
17,2019-11-21,30
18,2019-11-22,36
19,2019-11-23,28
20,2019-11-24,27
21,2019-11-25,36
22,2019-11-26,32
23,2019-11-27,30
24,2019-11-28,28
25,2019-11-29,25
26,2019-11-30,24
27,2019-12-01,24
28,2019-12-02,26
29,2019-12-03,25
30,2019-12-04,26
31,2019-12-05,25
32,2019-12-06,23
33,2019-12-07,22
34,2019-12-08,20
35,2019-12-09,22
36,2019-12-10,23
37,2019-12-11,24
38,2019-12-12,24
39,2019-12-13,23
40,2019-12-14,23
41,2019-12-15,22
42,2019-12-16,25
43,2019-12-17,30
44,2019-12-18,31
45,2019-12-19,28
46,2019-12-20,26
47,2019-12-21,22
48,2019-12-22,23
49,2019-12-23,27
50,2019-12-24,25
51,2019-12-25,24
52,2019-12-26,24
53,2019-12-27,24
54,2019-12-28,23
55,2019-12-29,22
56,2019-12-30,23
57,2019-12-31,23
58,2020-01-01,23
59,2020-01-02,26
60,2020-01-03,28
61,2020-01-04,26
62,2020-01-05,26
63,2020-01-06,28
64,2020-01-07,33
65,2020-01-08,38
66,2020-01-09,30
67,2020-01-10,28
68,2020-01-11,26
69,2020-01-12,24
70,2020-01-13,27
71,2020-01-14,38
72,2020-01-15,37
73,2020-01-16,31
74,2020-01-17,32
75,2020-01-18,28
76,2020-01-19,32
77,2020-01-20,29
78,2020-01-21,28
79,2020-01-22,26
80,2020-01-23,27
81,2020-01-24,26
82,2020-01-25,24
83,2020-01-26,23
84,2020-01-27,28
85,2020-01-28,31
86,2020-01-29,33
87,2020-01-30,33
88,2020-01-31,31
89,2020-02-01,28
90,2020-02-02,28
91,2020-02-03,26
92,2020-02-04,30
93,2020-02-05,31
94,2020-02-06,33
95,2020-02-07,31
96,2020-02-08,31
97,2020-02-09,39
98,2020-02-10,35
99,2020-02-11,36
100,2020-02-12,41
101,2020-02-13,36
102,2020-02-14,32
103,2020-02-15,32
104,2020-02-16,29
105,2020-02-17,33
106,2020-02-18,31
107,2020-02-19,35
108,2020-02-20,36
109,2020-02-21,31
110,2020-02-22,26
111,2020-02-23,28
112,2020-02-24,32
113,2020-02-25,30
114,2020-02-26,36
115,2020-02-27,34
116,2020-02-28,35
117,2020-02-29,28
118,2020-03-01,28
119,2020-03-02,30
120,2020-03-03,29
121,2020-03-04,30
122,2020-03-05,31
123,2020-03-06,30
124,2020-03-07,25
125,2020-03-08,29
126,2020-03-09,50
127,2020-03-10,39
128,2020-03-11,33
129,2020-03-12,70
130,2020-03-13,100
131,2020-03-14,63
132,2020-03-15,53
133,2020-03-16,67
