,Date,Trend
0,2020-08-02,24
1,2020-08-03,22
2,2020-08-04,23
3,2020-08-05,22
4,2020-08-06,24
5,2020-08-07,25
6,2020-08-08,24
7,2020-08-09,24
8,2020-08-10,21
9,2020-08-11,20
10,2020-08-12,22
11,2020-08-13,19
12,2020-08-14,19
13,2020-08-15,25
14,2020-08-16,26
15,2020-08-17,19
16,2020-08-18,22
17,2020-08-19,24
18,2020-08-20,26
19,2020-08-21,27
20,2020-08-22,25
21,2020-08-23,24
22,2020-08-24,22
23,2020-08-25,23
24,2020-08-26,24
25,2020-08-27,24
26,2020-08-28,24
27,2020-08-29,21
28,2020-08-30,23
29,2020-08-31,24
30,2020-09-01,26
31,2020-09-02,23
32,2020-09-03,23
33,2020-09-04,20
34,2020-09-05,23
35,2020-09-06,20
36,2020-09-07,25
37,2020-09-08,20
38,2020-09-09,19
39,2020-09-10,22
40,2020-09-11,47
41,2020-09-12,49
42,2020-09-13,31
43,2020-09-14,28
44,2020-09-15,25
45,2020-09-16,22
46,2020-09-17,23
47,2020-09-18,23
48,2020-09-19,20
49,2020-09-20,23
50,2020-09-21,19
51,2020-09-22,23
52,2020-09-23,20
53,2020-09-24,19
54,2020-09-25,21
55,2020-09-26,19
56,2020-09-27,23
57,2020-09-28,20
58,2020-09-29,23
59,2020-09-30,24
60,2020-10-01,25
61,2020-10-02,22
62,2020-10-03,20
63,2020-10-04,24
64,2020-10-05,23
65,2020-10-06,21
66,2020-10-07,25
67,2020-10-08,24
68,2020-10-09,21
69,2020-10-10,21
70,2020-10-11,23
71,2020-10-12,30
72,2020-10-13,24
73,2020-10-14,24
74,2020-10-15,21
75,2020-10-16,18
76,2020-10-17,21
77,2020-10-18,34
78,2020-10-19,29
79,2020-10-20,29
80,2020-10-21,27
81,2020-10-22,27
82,2020-10-23,20
83,2020-10-24,22
84,2020-10-25,25
85,2020-10-26,26
86,2020-10-27,24
87,2020-10-28,31
88,2020-10-29,21
89,2020-10-30,21
90,2020-10-31,26
91,2020-11-01,27
92,2020-11-02,30
93,2020-11-03,24
94,2020-11-04,19
95,2020-11-05,25
96,2020-11-06,24
97,2020-11-07,22
98,2020-11-08,22
99,2020-11-09,22
100,2020-11-10,23
101,2020-11-11,20
102,2020-11-12,24
103,2020-11-13,27
104,2020-11-14,22
105,2020-11-15,25
106,2020-11-16,26
107,2020-11-17,27
108,2020-11-18,28
109,2020-11-19,26
110,2020-11-20,30
111,2020-11-21,31
112,2020-11-22,29
113,2020-11-23,27
114,2020-11-24,29
115,2020-11-25,32
116,2020-11-26,27
117,2020-11-27,28
118,2020-11-28,24
119,2020-11-29,25
120,2020-11-30,27
121,2020-12-01,33
122,2020-12-02,25
123,2020-12-03,29
124,2020-12-04,24
125,2020-12-05,23
126,2020-12-06,24
127,2020-12-07,28
128,2020-12-08,25
129,2020-12-09,24
130,2020-12-10,23
131,2020-12-11,26
132,2020-12-12,43
133,2020-12-13,38
134,2020-12-14,35
135,2020-12-15,35
136,2020-12-16,35
137,2020-12-17,40
138,2020-12-18,35
139,2020-12-19,100
140,2020-12-20,40
141,2020-12-21,32
142,2020-12-22,30
143,2020-12-23,36
144,2020-12-24,30
145,2020-12-25,30
146,2020-12-26,37
147,2020-12-27,42
148,2020-12-28,47
149,2020-12-29,50
150,2020-12-30,41
151,2020-12-31,40
152,2021-01-01,76
153,2021-01-02,91
154,2021-01-03,73
155,2021-01-04,57
156,2021-01-05,58
157,2021-01-06,60
158,2021-01-07,65
159,2021-01-08,64
160,2021-01-09,56
161,2021-01-10,66
162,2021-01-11,57
163,2021-01-12,56
164,2021-01-13,59
165,2021-01-14,53
166,2021-01-15,57
167,2021-01-16,53
168,2021-01-17,50
169,2021-01-18,51
170,2021-01-19,47
171,2021-01-20,46
172,2021-01-21,41
173,2021-01-22,51
174,2021-01-23,40
175,2021-01-24,44
176,2021-01-25,43
177,2021-01-26,40
178,2021-01-27,39
179,2021-01-28,42
180,2021-01-29,53
181,2021-01-30,45
182,2021-01-31,53
183,2021-02-01,48
184,2021-02-02,39
185,2021-02-03,48
186,2021-02-04,45
187,2021-02-05,49
188,2021-02-06,56
189,2021-02-07,51
190,2021-02-08,53
191,2021-02-09,59
192,2021-02-10,65
193,2021-02-11,64
194,2021-02-12,74
195,2021-02-13,78
196,2021-02-14,76
197,2021-02-15,68
198,2021-02-16,65
199,2021-02-17,82
200,2021-02-18,78
201,2021-02-19,71
202,2021-02-20,84
203,2021-02-21,84
204,2021-02-22,73
205,2021-02-23,67
206,2021-02-24,63
207,2021-02-25,56
208,2021-02-26,56
209,2021-02-27,59
210,2021-02-28,60
211,2021-03-01,55
212,2021-03-02,52
213,2021-03-03,50
214,2021-03-04,48
215,2021-03-05,46
216,2021-03-06,48
217,2021-03-07,60
218,2021-03-08,45
219,2021-03-09,52
220,2021-03-10,48
221,2021-03-11,42
222,2021-03-12,47
223,2021-03-13,56
224,2021-03-14,55
225,2021-03-15,57
226,2021-03-16,52
227,2021-03-17,48
228,2021-03-18,53
229,2021-03-19,44
230,2021-03-20,60
231,2021-03-21,55
232,2021-03-22,50
233,2021-03-23,44
234,2021-03-24,48
235,2021-03-25,46
236,2021-03-26,40
237,2021-03-27,46
238,2021-03-28,52
239,2021-03-29,57
240,2021-03-30,57
241,2021-03-31,56
242,2021-04-01,51
243,2021-04-02,57
244,2021-04-03,57
245,2021-04-04,58
246,2021-04-05,57
247,2021-04-06,55
248,2021-04-07,61
249,2021-04-08,53
250,2021-04-09,57
251,2021-04-10,57
252,2021-04-11,76
253,2021-04-12,70
254,2021-04-13,71
255,2021-04-14,65
256,2021-04-15,64
257,2021-04-16,80
258,2021-04-17,81
259,2021-04-18,82
260,2021-04-19,73
261,2021-04-20,91
262,2021-04-21,91
263,2021-04-22,73
264,2021-04-23,78
265,2021-04-24,72
