,Date,Trend
0,2020-08-02,44
1,2020-08-03,34
2,2020-08-04,32
3,2020-08-05,33
4,2020-08-06,31
5,2020-08-07,30
6,2020-08-08,39
7,2020-08-09,42
8,2020-08-10,32
9,2020-08-11,29
10,2020-08-12,32
11,2020-08-13,32
12,2020-08-14,33
13,2020-08-15,41
14,2020-08-16,43
15,2020-08-17,29
16,2020-08-18,29
17,2020-08-19,31
18,2020-08-20,34
19,2020-08-21,35
20,2020-08-22,41
21,2020-08-23,40
22,2020-08-24,34
23,2020-08-25,31
24,2020-08-26,33
25,2020-08-27,33
26,2020-08-28,34
27,2020-08-29,40
28,2020-08-30,43
29,2020-08-31,29
30,2020-09-01,31
31,2020-09-02,32
32,2020-09-03,27
33,2020-09-04,30
34,2020-09-05,41
35,2020-09-06,43
36,2020-09-07,29
37,2020-09-08,28
38,2020-09-09,26
39,2020-09-10,26
40,2020-09-11,30
41,2020-09-12,38
42,2020-09-13,41
43,2020-09-14,31
44,2020-09-15,31
45,2020-09-16,30
46,2020-09-17,26
47,2020-09-18,28
48,2020-09-19,40
49,2020-09-20,42
50,2020-09-21,32
51,2020-09-22,31
52,2020-09-23,30
53,2020-09-24,30
54,2020-09-25,31
55,2020-09-26,43
56,2020-09-27,41
57,2020-09-28,27
58,2020-09-29,28
59,2020-09-30,25
60,2020-10-01,25
61,2020-10-02,30
62,2020-10-03,37
63,2020-10-04,39
64,2020-10-05,25
65,2020-10-06,26
66,2020-10-07,28
67,2020-10-08,26
68,2020-10-09,28
69,2020-10-10,39
70,2020-10-11,35
71,2020-10-12,26
72,2020-10-13,24
73,2020-10-14,28
74,2020-10-15,26
75,2020-10-16,28
76,2020-10-17,35
77,2020-10-18,39
78,2020-10-19,26
79,2020-10-20,25
80,2020-10-21,23
81,2020-10-22,24
82,2020-10-23,27
83,2020-10-24,37
84,2020-10-25,33
85,2020-10-26,28
86,2020-10-27,29
87,2020-10-28,28
88,2020-10-29,26
89,2020-10-30,29
90,2020-10-31,34
91,2020-11-01,34
92,2020-11-02,27
93,2020-11-03,24
94,2020-11-04,23
95,2020-11-05,23
96,2020-11-06,27
97,2020-11-07,37
98,2020-11-08,39
99,2020-11-09,28
100,2020-11-10,28
101,2020-11-11,30
102,2020-11-12,30
103,2020-11-13,31
104,2020-11-14,42
105,2020-11-15,43
106,2020-11-16,29
107,2020-11-17,28
108,2020-11-18,28
109,2020-11-19,30
110,2020-11-20,30
111,2020-11-21,42
112,2020-11-22,41
113,2020-11-23,29
114,2020-11-24,28
115,2020-11-25,28
116,2020-11-26,36
117,2020-11-27,35
118,2020-11-28,40
119,2020-11-29,36
120,2020-11-30,27
121,2020-12-01,27
122,2020-12-02,27
123,2020-12-03,26
124,2020-12-04,28
125,2020-12-05,38
126,2020-12-06,43
127,2020-12-07,29
