,Date,Trend
0,2020-03-22,46
1,2020-03-23,36
2,2020-03-24,46
3,2020-03-25,37
4,2020-03-26,35
5,2020-03-27,38
6,2020-03-28,46
7,2020-03-29,44
8,2020-03-30,40
9,2020-03-31,55
10,2020-04-01,57
11,2020-04-02,45
12,2020-04-03,57
13,2020-04-04,66
14,2020-04-05,71
15,2020-04-06,56
16,2020-04-07,48
17,2020-04-08,51
18,2020-04-09,53
19,2020-04-10,45
20,2020-04-11,49
21,2020-04-12,49
22,2020-04-13,54
23,2020-04-14,52
24,2020-04-15,42
25,2020-04-16,45
26,2020-04-17,41
27,2020-04-18,49
28,2020-04-19,48
29,2020-04-20,38
30,2020-04-21,48
31,2020-04-22,44
32,2020-04-23,47
33,2020-04-24,41
34,2020-04-25,48
35,2020-04-26,47
36,2020-04-27,52
37,2020-04-28,54
38,2020-04-29,58
39,2020-04-30,47
40,2020-05-01,55
41,2020-05-02,59
42,2020-05-03,52
43,2020-05-04,52
44,2020-05-05,51
45,2020-05-06,47
46,2020-05-07,51
47,2020-05-08,62
48,2020-05-09,49
49,2020-05-10,49
50,2020-05-11,52
51,2020-05-12,50
52,2020-05-13,60
53,2020-05-14,60
54,2020-05-15,60
55,2020-05-16,66
56,2020-05-17,57
57,2020-05-18,61
58,2020-05-19,55
59,2020-05-20,50
60,2020-05-21,53
61,2020-05-22,49
62,2020-05-23,49
63,2020-05-24,52
64,2020-05-25,42
65,2020-05-26,45
66,2020-05-27,45
67,2020-05-28,49
68,2020-05-29,29
69,2020-05-30,47
70,2020-05-31,51
71,2020-06-01,36
72,2020-06-02,44
73,2020-06-03,44
74,2020-06-04,39
75,2020-06-05,44
76,2020-06-06,42
77,2020-06-07,42
78,2020-06-08,41
79,2020-06-09,42
80,2020-06-10,45
81,2020-06-11,41
82,2020-06-12,45
83,2020-06-13,43
84,2020-06-14,45
85,2020-06-15,33
86,2020-06-16,46
87,2020-06-17,45
88,2020-06-18,41
89,2020-06-19,33
90,2020-06-20,35
91,2020-06-21,52
92,2020-06-22,45
93,2020-06-23,38
94,2020-06-24,38
95,2020-06-25,43
96,2020-06-26,41
97,2020-06-27,42
98,2020-06-28,38
99,2020-06-29,31
100,2020-06-30,35
101,2020-07-01,32
102,2020-07-02,37
103,2020-07-03,34
104,2020-07-04,35
105,2020-07-05,32
106,2020-07-06,32
107,2020-07-07,29
108,2020-07-08,30
109,2020-07-09,40
110,2020-07-10,38
111,2020-07-11,41
112,2020-07-12,32
113,2020-07-13,36
114,2020-07-14,43
115,2020-07-15,37
116,2020-07-16,50
117,2020-07-17,37
118,2020-07-18,36
119,2020-07-19,42
120,2020-07-20,39
121,2020-07-21,48
122,2020-07-22,39
123,2020-07-23,45
124,2020-07-24,39
125,2020-07-25,44
126,2020-07-26,48
127,2020-07-27,52
128,2020-07-28,54
129,2020-07-29,48
130,2020-07-30,43
131,2020-07-31,43
132,2020-08-01,48
133,2020-08-02,50
134,2020-08-03,46
135,2020-08-04,47
136,2020-08-05,46
137,2020-08-06,49
138,2020-08-07,51
139,2020-08-08,49
140,2020-08-09,48
141,2020-08-10,43
142,2020-08-11,40
143,2020-08-12,44
144,2020-08-13,39
145,2020-08-14,40
146,2020-08-15,51
147,2020-08-16,54
148,2020-08-17,39
149,2020-08-18,46
150,2020-08-19,50
151,2020-08-20,54
152,2020-08-21,56
153,2020-08-22,52
154,2020-08-23,50
155,2020-08-24,45
156,2020-08-25,48
157,2020-08-26,49
158,2020-08-27,50
159,2020-08-28,48
160,2020-08-29,44
161,2020-08-30,47
162,2020-08-31,49
163,2020-09-01,54
164,2020-09-02,47
165,2020-09-03,47
166,2020-09-04,42
167,2020-09-05,47
168,2020-09-06,42
169,2020-09-07,52
170,2020-09-08,40
171,2020-09-09,38
172,2020-09-10,45
173,2020-09-11,97
174,2020-09-12,100
175,2020-09-13,63
176,2020-09-14,57
177,2020-09-15,51
178,2020-09-16,44
179,2020-09-17,47
180,2020-09-18,47
181,2020-09-19,41
182,2020-09-20,48
183,2020-09-21,39
184,2020-09-22,47
185,2020-09-23,41
186,2020-09-24,40
187,2020-09-25,43
188,2020-09-26,40
189,2020-09-27,47
190,2020-09-28,41
191,2020-09-29,47
192,2020-09-30,49
193,2020-10-01,51
194,2020-10-02,46
195,2020-10-03,41
196,2020-10-04,49
197,2020-10-05,47
198,2020-10-06,43
199,2020-10-07,52
200,2020-10-08,49
201,2020-10-09,43
202,2020-10-10,44
203,2020-10-11,48
204,2020-10-12,61
205,2020-10-13,49
206,2020-10-14,50
207,2020-10-15,44
208,2020-10-16,37
209,2020-10-17,43
210,2020-10-18,70
211,2020-10-19,60
212,2020-10-20,60
213,2020-10-21,56
214,2020-10-22,56
215,2020-10-23,41
216,2020-10-24,45
217,2020-10-25,52
218,2020-10-26,54
219,2020-10-27,50
220,2020-10-28,63
221,2020-10-29,43
222,2020-10-30,42
223,2020-10-31,53
224,2020-11-01,55
225,2020-11-02,62
226,2020-11-03,49
227,2020-11-04,39
228,2020-11-05,51
229,2020-11-06,49
230,2020-11-07,46
231,2020-11-08,45
232,2020-11-09,46
233,2020-11-10,48
234,2020-11-11,41
235,2020-11-12,49
236,2020-11-13,56
237,2020-11-14,45
238,2020-11-15,51
239,2020-11-16,54
240,2020-11-17,55
241,2020-11-18,57
242,2020-11-19,54
243,2020-11-20,62
244,2020-11-21,64
245,2020-11-22,59
246,2020-11-23,56
247,2020-11-24,60
248,2020-11-25,67
249,2020-11-26,56
250,2020-11-27,57
251,2020-11-28,49
252,2020-11-29,52
253,2020-11-30,55
254,2020-12-01,68
255,2020-12-02,51
256,2020-12-03,60
257,2020-12-04,49
258,2020-12-05,48
259,2020-12-06,49
260,2020-12-07,58
261,2020-12-08,51
262,2020-12-09,50
263,2020-12-10,47
264,2020-12-11,53
265,2020-12-12,89
