,Date,Trend
0,2019-06-30,13
1,2019-07-01,14
2,2019-07-02,21
3,2019-07-03,35
4,2019-07-04,32
5,2019-07-05,21
6,2019-07-06,16
7,2019-07-07,16
8,2019-07-08,13
9,2019-07-09,16
10,2019-07-10,16
11,2019-07-11,21
12,2019-07-12,16
13,2019-07-13,18
14,2019-07-14,0
15,2019-07-15,13
16,2019-07-16,16
17,2019-07-17,11
18,2019-07-18,11
19,2019-07-19,11
20,2019-07-20,8
21,2019-07-21,11
22,2019-07-22,16
23,2019-07-23,12
24,2019-07-24,14
25,2019-07-25,11
26,2019-07-26,0
27,2019-07-27,0
28,2019-07-28,0
29,2019-07-29,8
30,2019-07-30,27
31,2019-07-31,36
32,2019-08-01,26
33,2019-08-02,29
34,2019-08-03,18
35,2019-08-04,29
36,2019-08-05,37
37,2019-08-06,32
38,2019-08-07,17
39,2019-08-08,59
40,2019-08-09,43
41,2019-08-10,17
42,2019-08-11,19
43,2019-08-12,17
44,2019-08-13,14
45,2019-08-14,22
46,2019-08-15,14
47,2019-08-16,19
48,2019-08-17,13
49,2019-08-18,9
50,2019-08-19,13
51,2019-08-20,23
52,2019-08-21,13
53,2019-08-22,11
54,2019-08-23,11
55,2019-08-24,0
56,2019-08-25,17
57,2019-08-26,11
58,2019-08-27,16
59,2019-08-28,12
60,2019-08-29,14
61,2019-08-30,11
62,2019-08-31,11
63,2019-09-01,15
64,2019-09-02,8
65,2019-09-03,15
66,2019-09-04,10
67,2019-09-05,12
68,2019-09-06,13
69,2019-09-07,12
70,2019-09-08,9
71,2019-09-09,11
72,2019-09-10,11
73,2019-09-11,10
74,2019-09-12,12
75,2019-09-13,11
76,2019-09-14,9
77,2019-09-15,10
78,2019-09-16,8
79,2019-09-17,16
80,2019-09-18,17
81,2019-09-19,12
82,2019-09-20,13
83,2019-09-21,0
84,2019-09-22,0
85,2019-09-23,18
86,2019-09-24,22
87,2019-09-25,10
88,2019-09-26,11
89,2019-09-27,7
90,2019-09-28,11
91,2019-09-29,8
92,2019-09-30,13
93,2019-10-01,11
94,2019-10-02,15
95,2019-10-03,11
96,2019-10-04,6
97,2019-10-05,0
98,2019-10-06,0
99,2019-10-07,8
100,2019-10-08,10
101,2019-10-09,0
102,2019-10-10,12
103,2019-10-11,12
104,2019-10-12,9
105,2019-10-13,10
106,2019-10-14,10
107,2019-10-15,9
108,2019-10-16,8
109,2019-10-17,7
110,2019-10-18,20
111,2019-10-19,7
112,2019-10-20,10
113,2019-10-21,8
114,2019-10-22,9
115,2019-10-23,13
116,2019-10-24,11
117,2019-10-25,9
118,2019-10-26,10
119,2019-10-27,9
120,2019-10-28,10
121,2019-10-29,12
122,2019-10-30,11
123,2019-10-31,9
124,2019-11-01,9
125,2019-11-02,13
126,2019-11-03,0
127,2019-11-04,8
128,2019-11-05,15
129,2019-11-06,20
130,2019-11-07,100
131,2019-11-08,34
132,2019-11-09,23
