,Date,Trend
0,2022-10-09,6
1,2022-10-10,6
2,2022-10-11,7
3,2022-10-12,8
4,2022-10-13,8
5,2022-10-14,7
6,2022-10-15,6
7,2022-10-16,6
8,2022-10-17,7
9,2022-10-18,6
10,2022-10-19,7
11,2022-10-20,8
12,2022-10-21,7
13,2022-10-22,7
14,2022-10-23,8
15,2022-10-24,7
16,2022-10-25,8
17,2022-10-26,12
18,2022-10-27,22
19,2022-10-28,30
20,2022-10-29,73
21,2022-10-30,55
22,2022-10-31,41
23,2022-11-01,60
24,2022-11-02,40
25,2022-11-03,29
26,2022-11-04,27
27,2022-11-05,24
28,2022-11-06,21
29,2022-11-07,21
30,2022-11-08,23
31,2022-11-09,23
32,2022-11-10,24
33,2022-11-11,21
34,2022-11-12,24
35,2022-11-13,21
36,2022-11-14,20
37,2022-11-15,17
38,2022-11-16,17
39,2022-11-17,17
40,2022-11-18,17
41,2022-11-19,15
42,2022-11-20,16
43,2022-11-21,15
44,2022-11-22,14
45,2022-11-23,12
46,2022-11-24,11
47,2022-11-25,15
48,2022-11-26,16
49,2022-11-27,24
50,2022-11-28,18
51,2022-11-29,19
52,2022-11-30,18
53,2022-12-01,15
54,2022-12-02,13
55,2022-12-03,13
56,2022-12-04,15
57,2022-12-05,15
58,2022-12-06,13
59,2022-12-07,13
60,2022-12-08,13
61,2022-12-09,12
62,2022-12-10,12
63,2022-12-11,13
64,2022-12-12,13
65,2022-12-13,13
66,2022-12-14,12
67,2022-12-15,11
68,2022-12-16,11
69,2022-12-17,12
70,2022-12-18,12
71,2022-12-19,12
72,2022-12-20,13
73,2022-12-21,13
74,2022-12-22,13
75,2022-12-23,14
76,2022-12-24,12
77,2022-12-25,13
78,2022-12-26,12
79,2022-12-27,12
80,2022-12-28,13
81,2022-12-29,13
82,2022-12-30,13
83,2022-12-31,12
84,2023-01-01,14
85,2023-01-02,13
86,2023-01-03,12
87,2023-01-04,12
88,2023-01-05,12
89,2023-01-06,11
90,2023-01-07,10
91,2023-01-08,10
92,2023-01-09,12
93,2023-01-10,11
94,2023-01-11,11
95,2023-01-12,12
96,2023-01-13,12
97,2023-01-14,13
98,2023-01-15,11
99,2023-01-16,11
100,2023-01-17,11
101,2023-01-18,12
102,2023-01-19,10
103,2023-01-20,10
104,2023-01-21,11
105,2023-01-22,12
106,2023-01-23,12
107,2023-01-24,11
108,2023-01-25,10
109,2023-01-26,9
110,2023-01-27,11
111,2023-01-28,11
112,2023-01-29,11
113,2023-01-30,11
114,2023-01-31,16
115,2023-02-01,13
116,2023-02-02,13
117,2023-02-03,11
118,2023-02-04,14
119,2023-02-05,13
120,2023-02-06,11
121,2023-02-07,10
122,2023-02-08,11
123,2023-02-09,10
124,2023-02-10,9
125,2023-02-11,9
126,2023-02-12,9
127,2023-02-13,12
128,2023-02-14,10
129,2023-02-15,16
130,2023-02-16,13
131,2023-02-17,10
132,2023-02-18,10
133,2023-02-19,9
134,2023-02-20,10
135,2023-02-21,9
136,2023-02-22,10
137,2023-02-23,9
138,2023-02-24,8
139,2023-02-25,8
140,2023-02-26,7
141,2023-02-27,8
142,2023-02-28,8
143,2023-03-01,8
144,2023-03-02,7
145,2023-03-03,8
146,2023-03-04,7
147,2023-03-05,7
148,2023-03-06,7
149,2023-03-07,7
150,2023-03-08,7
151,2023-03-09,8
152,2023-03-10,8
153,2023-03-11,8
154,2023-03-12,8
155,2023-03-13,10
156,2023-03-14,9
157,2023-03-15,9
158,2023-03-16,8
159,2023-03-17,9
160,2023-03-18,9
161,2023-03-19,9
162,2023-03-20,9
163,2023-03-21,9
164,2023-03-22,9
165,2023-03-23,9
166,2023-03-24,8
167,2023-03-25,7
168,2023-03-26,7
169,2023-03-27,8
170,2023-03-28,8
171,2023-03-29,8
172,2023-03-30,8
173,2023-03-31,8
174,2023-04-01,9
175,2023-04-02,12
176,2023-04-03,49
177,2023-04-04,100
178,2023-04-05,49
179,2023-04-06,29
180,2023-04-07,21
181,2023-04-08,15
182,2023-04-09,14
183,2023-04-10,14
184,2023-04-11,16
185,2023-04-12,14
186,2023-04-13,14
187,2023-04-14,16
188,2023-04-15,12
189,2023-04-16,12
190,2023-04-17,16
191,2023-04-18,14
192,2023-04-19,12
193,2023-04-20,13
194,2023-04-21,11
195,2023-04-22,10
196,2023-04-23,10
197,2023-04-24,10
198,2023-04-25,9
199,2023-04-26,9
200,2023-04-27,9
201,2023-04-28,9
202,2023-04-29,8
203,2023-04-30,9
204,2023-05-01,9
205,2023-05-02,8
206,2023-05-03,8
207,2023-05-04,8
208,2023-05-05,9
209,2023-05-06,8
210,2023-05-07,7
211,2023-05-08,8
212,2023-05-09,7
213,2023-05-10,8
214,2023-05-11,7
215,2023-05-12,8
216,2023-05-13,7
217,2023-05-14,7
218,2023-05-15,6
219,2023-05-16,6
220,2023-05-17,9
221,2023-05-18,8
222,2023-05-19,7
223,2023-05-20,6
224,2023-05-21,6
225,2023-05-22,6
226,2023-05-23,6
227,2023-05-24,6
228,2023-05-25,7
229,2023-05-26,6
230,2023-05-27,6
231,2023-05-28,6
232,2023-05-29,6
233,2023-05-30,7
234,2023-05-31,6
235,2023-06-01,7
236,2023-06-02,8
237,2023-06-03,6
238,2023-06-04,7
239,2023-06-05,8
240,2023-06-06,8
241,2023-06-07,7
242,2023-06-08,7
243,2023-06-09,6
244,2023-06-10,8
245,2023-06-11,7
246,2023-06-12,6
247,2023-06-13,6
248,2023-06-14,6
249,2023-06-15,6
250,2023-06-16,6
251,2023-06-17,6
252,2023-06-18,6
253,2023-06-19,5
254,2023-06-20,6
255,2023-06-21,7
256,2023-06-22,8
257,2023-06-23,8
258,2023-06-24,6
259,2023-06-25,7
260,2023-06-26,6
261,2023-06-27,6
262,2023-06-28,6
263,2023-06-29,6
264,2023-06-30,6
265,2023-07-01,7
