,Date,Trend
0,2023-02-19,27
1,2023-02-20,38
2,2023-02-21,29
3,2023-02-22,27
4,2023-02-23,27
5,2023-02-24,26
6,2023-02-25,33
7,2023-02-26,30
8,2023-02-27,27
9,2023-02-28,25
10,2023-03-01,24
11,2023-03-02,24
12,2023-03-03,22
13,2023-03-04,21
14,2023-03-05,22
15,2023-03-06,24
16,2023-03-07,24
17,2023-03-08,29
18,2023-03-09,26
19,2023-03-10,27
20,2023-03-11,24
21,2023-03-12,22
22,2023-03-13,25
23,2023-03-14,27
24,2023-03-15,26
25,2023-03-16,25
26,2023-03-17,26
27,2023-03-18,26
28,2023-03-19,24
29,2023-03-20,29
30,2023-03-21,26
31,2023-03-22,27
32,2023-03-23,25
33,2023-03-24,26
34,2023-03-25,23
35,2023-03-26,26
36,2023-03-27,24
37,2023-03-28,24
38,2023-03-29,25
39,2023-03-30,25
40,2023-03-31,25
41,2023-04-01,23
42,2023-04-02,22
43,2023-04-03,23
44,2023-04-04,25
45,2023-04-05,24
46,2023-04-06,23
47,2023-04-07,21
48,2023-04-08,22
49,2023-04-09,21
50,2023-04-10,24
51,2023-04-11,33
52,2023-04-12,31
53,2023-04-13,33
54,2023-04-14,32
55,2023-04-15,26
56,2023-04-16,27
57,2023-04-17,30
58,2023-04-18,30
59,2023-04-19,29
60,2023-04-20,27
61,2023-04-21,25
62,2023-04-22,26
63,2023-04-23,23
64,2023-04-24,23
65,2023-04-25,25
66,2023-04-26,26
67,2023-04-27,24
68,2023-04-28,26
69,2023-04-29,23
70,2023-04-30,22
71,2023-05-01,21
72,2023-05-02,19
73,2023-05-03,22
74,2023-05-04,21
75,2023-05-05,24
76,2023-05-06,21
77,2023-05-07,19
78,2023-05-08,25
79,2023-05-09,22
80,2023-05-10,23
81,2023-05-11,23
82,2023-05-12,21
83,2023-05-13,19
84,2023-05-14,19
85,2023-05-15,21
86,2023-05-16,21
87,2023-05-17,22
88,2023-05-18,21
89,2023-05-19,20
90,2023-05-20,20
91,2023-05-21,19
92,2023-05-22,22
93,2023-05-23,25
94,2023-05-24,22
95,2023-05-25,24
96,2023-05-26,21
97,2023-05-27,21
98,2023-05-28,23
99,2023-05-29,24
100,2023-05-30,23
101,2023-05-31,23
102,2023-06-01,20
103,2023-06-02,22
104,2023-06-03,18
105,2023-06-04,24
106,2023-06-05,23
107,2023-06-06,22
108,2023-06-07,25
109,2023-06-08,24
110,2023-06-09,28
111,2023-06-10,43
112,2023-06-11,29
113,2023-06-12,27
114,2023-06-13,26
115,2023-06-14,25
116,2023-06-15,24
117,2023-06-16,22
118,2023-06-17,22
119,2023-06-18,20
120,2023-06-19,21
121,2023-06-20,24
122,2023-06-21,24
123,2023-06-22,23
124,2023-06-23,22
125,2023-06-24,21
126,2023-06-25,20
127,2023-06-26,23
128,2023-06-27,23
129,2023-06-28,21
130,2023-06-29,28
131,2023-06-30,28
132,2023-07-01,22
133,2023-07-02,22
134,2023-07-03,24
135,2023-07-04,25
136,2023-07-05,23
137,2023-07-06,26
138,2023-07-07,28
139,2023-07-08,27
140,2023-07-09,25
141,2023-07-10,26
142,2023-07-11,26
143,2023-07-12,26
144,2023-07-13,33
145,2023-07-14,47
146,2023-07-15,33
147,2023-07-16,29
148,2023-07-17,28
149,2023-07-18,27
150,2023-07-19,29
151,2023-07-20,29
152,2023-07-21,27
153,2023-07-22,24
154,2023-07-23,24
155,2023-07-24,25
156,2023-07-25,22
157,2023-07-26,25
158,2023-07-27,22
159,2023-07-28,23
160,2023-07-29,21
161,2023-07-30,22
162,2023-07-31,22
163,2023-08-01,20
164,2023-08-02,24
165,2023-08-03,22
166,2023-08-04,22
167,2023-08-05,20
168,2023-08-06,21
169,2023-08-07,20
170,2023-08-08,22
171,2023-08-09,25
172,2023-08-10,24
173,2023-08-11,23
174,2023-08-12,21
175,2023-08-13,28
176,2023-08-14,23
177,2023-08-15,22
178,2023-08-16,23
179,2023-08-17,22
180,2023-08-18,23
181,2023-08-19,21
182,2023-08-20,24
183,2023-08-21,25
184,2023-08-22,23
185,2023-08-23,22
186,2023-08-24,22
187,2023-08-25,23
188,2023-08-26,20
189,2023-08-27,22
190,2023-08-28,21
191,2023-08-29,20
192,2023-08-30,21
193,2023-08-31,21
194,2023-09-01,27
195,2023-09-02,22
196,2023-09-03,21
197,2023-09-04,19
198,2023-09-05,29
199,2023-09-06,25
