total_return,annualized_return,annualized_sharpe,sortino_ratio,max_drawdown,calmar_ratio,bb_window,rsi_window,bb_buy_threshold,bb_sell_threshold,rsi_limits,qty_scale,max_p_value
6.111260399509173,0.7266064767002605,0.5204642444585893,0.7390381153630293,0.8207988966544839,0.8852429988171953,10,21,0.1,0.5,"[30.0, 70.0]",1.2,0.1
1.0311112164554994,0.20531204368302336,0.006796625675080369,0.007284586561444656,1.1813052414200595,0.1738010096664056,10,21,0.1,0.5,"[30.0, 70.0]",1.2,0.15
1.0311112164554994,0.20531204368302336,0.006796625675080369,0.007284586561444656,1.1813052414200595,0.1738010096664056,10,21,0.1,0.5,"[30.0, 70.0]",1.2,0.2
9.781684707890006,0.9387143316362163,0.6346144350716254,0.8492371614580125,0.7551919918126965,1.2430141497965423,10,21,0.1,0.5,"[30.0, 70.0]",1.6,0.1
-0.23988638738450163,-0.06973437773015478,-0.00011395184016766675,-0.0010606325549940344,1.2532147374283051,-0.05564439648487951,10,21,0.1,0.5,"[30.0, 70.0]",1.6,0.15
-0.23988638738450163,-0.06973437773015478,-0.00011395184016766675,-0.0010606325549940344,1.2532147374283051,-0.05564439648487951,10,21,0.1,0.5,"[30.0, 70.0]",1.6,0.2
-0.1511079007478504,-0.044586049167455566,-0.004002493738601003,-0.004345813513361079,1.000697557532102,-0.04455496951287928,10,21,0.1,1.0,"[20.0, 80.0]",0.7,0.1
-0.3053516609134441,-0.0915540777077416,-0.020309719820214414,-0.05039672782586198,0.9497702110828359,-0.09639602994429623,10,21,0.1,1.0,"[20.0, 80.0]",0.7,0.15
-0.3053516609134441,-0.0915540777077416,-0.020309719820214414,-0.05039672782586198,0.9497702110828359,-0.09639602994429623,10,21,0.1,1.0,"[20.0, 80.0]",0.7,0.2
2.073368870973766,0.36696840056104674,0.20110464022505292,0.3799998452340529,0.911858770325899,0.402439952877672,10,21,0.1,1.0,"[20.0, 80.0]",1.2,0.1
-0.7390798318995642,-0.2981769175532375,-0.017207915725602742,-0.07227744794038175,1.0080074522131577,-0.29580824714992654,10,21,0.1,1.0,"[20.0, 80.0]",1.2,0.15
-0.7390798318995642,-0.2981769175532375,-0.017207915725602742,-0.07227744794038175,1.0080074522131577,-0.29580824714992654,10,21,0.1,1.0,"[20.0, 80.0]",1.2,0.2
3.8846015486545253,0.5551750522900951,0.3780896785906598,0.5566600592077291,0.8882456205575513,0.6250242494205736,10,21,0.1,1.0,"[20.0, 80.0]",1.6,0.1
-0.6822002548664197,-0.26073765162231033,-0.02354980649587611,-0.12258664773376195,0.9590327026195622,-0.2718756627486374,10,21,0.1,1.0,"[20.0, 80.0]",1.6,0.15
-0.6822002548664197,-0.26073765162231033,-0.02354980649587611,-0.12258664773376195,0.9590327026195622,-0.2718756627486374,10,21,0.1,1.0,"[20.0, 80.0]",1.6,0.2
7.739905304099837,0.8286395665741184,0.5239048385039462,0.741617081173944,0.8632930988151473,0.9598589027427763,10,21,0.1,1.0,"[30.0, 70.0]",0.7,0.1
0.7991532171229752,0.16740117502188423,0.001494260509763829,0.007898743184315672,1.1213271204268072,0.14928843864773989,10,21,0.1,1.0,"[30.0, 70.0]",0.7,0.15
0.7991532171229752,0.16740117502188423,0.001494260509763829,0.007898743184315672,1.1213271204268072,0.14928843864773989,10,21,0.1,1.0,"[30.0, 70.0]",0.7,0.2
6.207324291434555,0.7330688436150821,0.5373129188156188,0.7624087859141242,0.817424761901712,0.8968028346848967,10,21,0.1,1.0,"[30.0, 70.0]",1.2,0.1
1.307039860371602,0.24646124625158983,0.005561177255121292,0.004777403023086909,1.1678138632910928,0.21104497385997906,10,21,0.1,1.0,"[30.0, 70.0]",1.2,0.15
1.307039860371602,0.24646124625158983,0.005561177255121292,0.004777403023086909,1.1678138632910928,0.21104497385997906,10,21,0.1,1.0,"[30.0, 70.0]",1.2,0.2
9.909769897123864,0.9450993691993124,0.6665909675873969,0.8936069886294868,0.7517257271648092,1.2572396221742024,10,21,0.1,1.0,"[30.0, 70.0]",1.6,0.1
-0.20604520144519334,-0.058994007476953825,-0.0009535061910896165,-0.004106096018983338,1.2532147374283051,-0.04707414117872102,10,21,0.1,1.0,"[30.0, 70.0]",1.6,0.15
-0.20604520144519334,-0.058994007476953825,-0.0009535061910896165,-0.004106096018983338,1.2532147374283051,-0.04707414117872102,10,21,0.1,1.0,"[30.0, 70.0]",1.6,0.2
-0.1512076680260318,-0.04461731253813539,-0.003997575069249085,-0.0043245004987964965,1.0006942573482245,-0.044586358131372114,10,21,0.1,2.0,"[20.0, 80.0]",0.7,0.1
-0.3054019569768034,-0.09157141266371949,-0.020313965035511822,-0.050409406634584014,0.9497696816537237,-0.09641433542527576,10,21,0.1,2.0,"[20.0, 80.0]",0.7,0.15
-0.3054019569768034,-0.09157141266371949,-0.020313965035511822,-0.050409406634584014,0.9497696816537237,-0.09641433542527576,10,21,0.1,2.0,"[20.0, 80.0]",0.7,0.2
2.073197841354017,0.3669472211436209,0.2010993200583302,0.37998700620257475,0.9118566144827331,0.4024176776430779,10,21,0.1,2.0,"[20.0, 80.0]",1.2,0.1
-0.782980890643686,-0.3314374184992488,-0.01920902996738289,-0.08160347014754424,1.00800478709286,-0.3288054012671231,10,21,0.1,2.0,"[20.0, 80.0]",1.2,0.15
-0.782980890643686,-0.3314374184992488,-0.01920902996738289,-0.08160347014754424,1.00800478709286,-0.3288054012671231,10,21,0.1,2.0,"[20.0, 80.0]",1.2,0.2
3.8843735091615255,0.5551548380372902,0.378083593785728,0.5566522699969891,0.8882438695451715,0.6250027239946606,10,21,0.1,2.0,"[20.0, 80.0]",1.6,0.1
0.35455417336621875,0.08326158339120537,0.007550984053975142,0.042057722982935655,0.9590313694067709,0.08681841496249344,10,21,0.1,2.0,"[20.0, 80.0]",1.6,0.15
0.35455417336621875,0.08326158339120537,0.007550984053975142,0.042057722982935655,0.9590313694067709,0.08681841496249344,10,21,0.1,2.0,"[20.0, 80.0]",1.6,0.2
6.631496712373321,0.7608825729833719,0.561595587759937,0.774613890197156,0.824149754357401,0.9232333916991102,10,21,0.1,2.0,"[30.0, 70.0]",0.7,0.1
1.1536776235655917,0.2240685589948186,0.002013765775287667,0.0724435729754185,1.0283889873831407,0.21788307901369885,10,21,0.1,2.0,"[30.0, 70.0]",0.7,0.15
1.1536776235655917,0.2240685589948186,0.002013765775287667,0.0724435729754185,1.0283889873831407,0.21788307901369885,10,21,0.1,2.0,"[30.0, 70.0]",0.7,0.2
13.145506869283388,1.090969226379829,0.7419524503322289,1.0227794392375473,0.8389481942613736,1.3004011854871917,10,21,0.1,2.0,"[30.0, 70.0]",1.2,0.1
3.249460807796547,0.4641641920153272,0.020631955054049304,0.0795924043758977,1.0655874792733113,0.4355946377409285,10,21,0.1,2.0,"[30.0, 70.0]",1.2,0.15
3.249460807796547,0.4641641920153272,0.020631955054049304,0.0795924043758977,1.0655874792733113,0.4355946377409285,10,21,0.1,2.0,"[30.0, 70.0]",1.2,0.2
17.527342492377752,1.2541156568241996,0.7877428917294935,1.0897392828751835,0.8489320279960102,1.477286302632104,10,21,0.1,2.0,"[30.0, 70.0]",1.6,0.1
4.341696776963543,0.555145618156536,0.023787459664405607,0.06406782597578907,1.2532147374283051,0.4429772500886307,10,21,0.1,2.0,"[30.0, 70.0]",1.6,0.15
4.341696776963543,0.555145618156536,0.023787459664405607,0.06406782597578907,1.2532147374283051,0.4429772500886307,10,21,0.1,2.0,"[30.0, 70.0]",1.6,0.2
-0.078857070958546,-0.02260938582089589,-0.022072009969336524,-0.03247598913805334,0.9296467201755658,-0.02432040616098345,10,21,0.5,0.1,"[20.0, 80.0]",0.7,0.1
1.5071797264628022,0.2740911592998281,0.08618288831745466,0.2362479756894025,0.7628534733907614,0.3592972554500366,10,21,0.5,0.1,"[20.0, 80.0]",0.7,0.15
1.5071797264628022,0.2740911592998281,0.08618288831745466,0.2362479756894025,0.7628534733907614,0.3592972554500366,10,21,0.5,0.1,"[20.0, 80.0]",0.7,0.2
-0.14000292100679923,-0.04112260876876872,-0.006431561564227797,-0.03749419852713989,0.9975726962817355,-0.04122266870579508,10,21,0.5,0.1,"[20.0, 80.0]",1.2,0.1
-0.28306160314175943,-0.08396095182555052,-0.01998696139603379,-0.04570163247566283,0.9358125054498063,-0.08971984381122794,10,21,0.5,0.1,"[20.0, 80.0]",1.2,0.15
-0.28306160314175943,-0.08396095182555052,-0.01998696139603379,-0.04570163247566283,0.9358125054498063,-0.08971984381122794,10,21,0.5,0.1,"[20.0, 80.0]",1.2,0.2
0.7950365607748244,0.176894185564888,0.07270518692240424,0.18542839737914316,0.9542952955603232,0.18536629740066252,10,21,0.5,0.1,"[20.0, 80.0]",1.6,0.1
0.3810017995875965,0.08879595225554016,0.013785808014306233,0.05237452037597599,0.9023316594433006,0.09840722236247744,10,21,0.5,0.1,"[20.0, 80.0]",1.6,0.15
0.3810017995875965,0.08879595225554016,0.013785808014306233,0.05237452037597599,0.9023316594433006,0.09840722236247744,10,21,0.5,0.1,"[20.0, 80.0]",1.6,0.2
1.6829175906857294,0.3162246971821583,0.3364432572018076,0.43488152860314816,0.7671612735907868,0.41220106914681987,10,21,0.5,0.1,"[30.0, 70.0]",0.7,0.1
0.12389431787946625,0.03125979278009505,0.00015634765953951993,0.010749186132067136,1.0286111738625876,0.0303902908838817,10,21,0.5,0.1,"[30.0, 70.0]",0.7,0.15
0.12389431787946625,0.03125979278009505,0.00015634765953951993,0.010749186132067136,1.0286111738625876,0.0303902908838817,10,21,0.5,0.1,"[30.0, 70.0]",0.7,0.2
2.8850015840326697,0.4591314645468012,0.3720696773620387,0.5132610489014199,0.8268464264468772,0.5552802187460373,10,21,0.5,0.1,"[30.0, 70.0]",1.2,0.1
1.3906531382497058,0.2582109600183402,0.0253882148705057,0.05551126831167549,1.0192019677330455,0.25334621418820896,10,21,0.5,0.1,"[30.0, 70.0]",1.2,0.15
1.3906531382497058,0.2582109600183402,0.0253882148705057,0.05551126831167549,1.0192019677330455,0.25334621418820896,10,21,0.5,0.1,"[30.0, 70.0]",1.2,0.2
3.8466687787102263,0.5518031465330231,0.39182165829087834,0.5543408263563816,0.8499917027506027,0.6491865094063495,10,21,0.5,0.1,"[30.0, 70.0]",1.6,0.1
0.9499556178001984,0.192428944031799,1.3165768856660032e-05,0.05843036585736902,1.089514372087819,0.17661900472505973,10,21,0.5,0.1,"[30.0, 70.0]",1.6,0.15
0.9499556178001984,0.192428944031799,1.3165768856660032e-05,0.05843036585736902,1.089514372087819,0.17661900472505973,10,21,0.5,0.1,"[30.0, 70.0]",1.6,0.2
-0.07885506275703935,-0.022608792570193215,-0.02207141734309921,-0.03249308102868655,0.9296467201755658,-0.024319768014588912,10,21,0.5,0.5,"[20.0, 80.0]",0.7,0.1
1.5071759189873744,0.2740906493875399,0.08618274975076669,0.23624756871832578,0.7628534733907614,0.3592965870224736,10,21,0.5,0.5,"[20.0, 80.0]",0.7,0.15
1.5071759189873744,0.2740906493875399,0.08618274975076669,0.23624756871832578,0.7628534733907614,0.3592965870224736,10,21,0.5,0.5,"[20.0, 80.0]",0.7,0.2
-0.13999947837564197,-0.041121540092554865,-0.006431393885835091,-0.037516293132771265,0.9975726962817355,-0.04122159742926773,10,21,0.5,0.5,"[20.0, 80.0]",1.2,0.1
-0.28307128334109366,-0.08396421140594623,-0.019987749261541326,-0.04570340231223086,0.9358125054498063,-0.08972332696664287,10,21,0.5,0.5,"[20.0, 80.0]",1.2,0.15
-0.28307128334109366,-0.08396421140594623,-0.019987749261541326,-0.04570340231223086,0.9358125054498063,-0.08972332696664287,10,21,0.5,0.5,"[20.0, 80.0]",1.2,0.2
0.7950411509497,0.17689502344739272,0.07270551953998744,0.18552861277008742,0.9542952955603232,0.18536717541243583,10,21,0.5,0.5,"[20.0, 80.0]",1.6,0.1
0.380988892655151,0.08879327049574348,0.013785395025568914,0.05237293979353952,0.9023316594433006,0.0984042503291141,10,21,0.5,0.5,"[20.0, 80.0]",1.6,0.15
0.380988892655151,0.08879327049574348,0.013785395025568914,0.05237293979353952,0.9023316594433006,0.0984042503291141,10,21,0.5,0.5,"[20.0, 80.0]",1.6,0.2
4.806671112246053,0.6318776560272437,0.48982429145409523,0.6650450574318861,0.7980094287690046,0.7918172809085314,10,21,0.5,0.5,"[30.0, 70.0]",0.7,0.1
0.16529366626450148,0.04113786725736546,0.000525735123695685,0.0013424454552593936,1.2240773468936816,0.03360724496843297,10,21,0.5,0.5,"[30.0, 70.0]",0.7,0.15
0.16529366626450148,0.04113786725736546,0.000525735123695685,0.0013424454552593936,1.2240773468936816,0.03360724496843297,10,21,0.5,0.5,"[30.0, 70.0]",0.7,0.2
8.240007620993214,0.8571891617575815,0.5354448922092384,0.750730826250478,0.8601492678677096,0.9965586134631421,10,21,0.5,0.5,"[30.0, 70.0]",1.2,0.1
1.388860789739398,0.2579622905998491,0.025354343434485695,0.05733126081806004,1.0192019677330455,0.2531022297510084,10,21,0.5,0.5,"[30.0, 70.0]",1.2,0.15
1.388860789739398,0.2579622905998491,0.025354343434485695,0.05733126081806004,1.0192019677330455,0.2531022297510084,10,21,0.5,0.5,"[30.0, 70.0]",1.2,0.2
4.293900436260559,0.5904092417947255,0.4156876833252459,0.6098761182417662,0.8507615618085542,0.6939773354823764,10,21,0.5,0.5,"[30.0, 70.0]",1.6,0.1
-0.13851975281823803,-0.03853232358538938,-2.6362711721492494e-06,-0.0002833360118991379,1.1343339291296755,-0.033969118436714255,10,21,0.5,0.5,"[30.0, 70.0]",1.6,0.15
-0.13851975281823803,-0.03853232358538938,-2.6362711721492494e-06,-0.0002833360118991379,1.1343339291296755,-0.033969118436714255,10,21,0.5,0.5,"[30.0, 70.0]",1.6,0.2
0.9241980993509435,0.19988315158888437,0.16370934942863735,0.22853234650662935,0.9296467201755658,0.21500979592671074,10,21,0.5,1.0,"[20.0, 80.0]",0.7,0.1
1.6499314969905856,0.29282092485178435,0.09214527157809728,0.26828700492250396,0.7628534733907614,0.3838495006783443,10,21,0.5,1.0,"[20.0, 80.0]",0.7,0.15
1.6499314969905856,0.29282092485178435,0.09214527157809728,0.26828700492250396,0.7628534733907614,0.3838495006783443,10,21,0.5,1.0,"[20.0, 80.0]",0.7,0.2
-0.1399932514921295,-0.04111960712471796,-0.006431088542407484,-0.037514574258441034,0.9975726962817355,-0.04121965975811443,10,21,0.5,1.0,"[20.0, 80.0]",1.2,0.1
-0.28306740967209454,-0.08396290703474996,-0.01998743877315347,-0.04753446354204982,0.9358125054498063,-0.08972193312846623,10,21,0.5,1.0,"[20.0, 80.0]",1.2,0.15
-0.28306740967209454,-0.08396290703474996,-0.01998743877315347,-0.04753446354204982,0.9358125054498063,-0.08972193312846623,10,21,0.5,1.0,"[20.0, 80.0]",1.2,0.2
0.7950494534610495,0.17689653896938595,0.07270607368578182,0.18553062985811145,0.9542952955603232,0.18536876351834003,10,21,0.5,1.0,"[20.0, 80.0]",1.6,0.1
0.38099405754715043,0.08879434364216054,0.013785561639944,0.05456324841545499,0.9023316594433006,0.09840543963285384,10,21,0.5,1.0,"[20.0, 80.0]",1.6,0.15
0.38099405754715043,0.08879434364216054,0.013785561639944,0.05456324841545499,0.9023316594433006,0.09840543963285384,10,21,0.5,1.0,"[20.0, 80.0]",1.6,0.2
4.839471223554178,0.6344388514776444,0.49628565839821587,0.6741512548696932,0.7967467854113602,0.7962866786466968,10,21,0.5,1.0,"[30.0, 70.0]",0.7,0.1
0.17528503241246463,0.04348303688308963,0.001387876340285646,0.0014512030439736616,1.2131562615159706,0.03584289861287354,10,21,0.5,1.0,"[30.0, 70.0]",0.7,0.15
0.17528503241246463,0.04348303688308963,0.001387876340285646,0.0014512030439736616,1.2131562615159706,0.03584289861287354,10,21,0.5,1.0,"[30.0, 70.0]",0.7,0.2
8.296236383235708,0.860328811957425,0.544469246589893,0.7634393100087532,0.858039021728669,1.0026686318113398,10,21,0.5,1.0,"[30.0, 70.0]",1.2,0.1
1.3890080463383203,0.257982726076857,0.026232036464783327,0.05858622332917244,1.0192019677330455,0.253122280219566,10,21,0.5,1.0,"[30.0, 70.0]",1.2,0.15
1.3890080463383203,0.257982726076857,0.026232036464783327,0.05858622332917244,1.0192019677330455,0.253122280219566,10,21,0.5,1.0,"[30.0, 70.0]",1.2,0.2
3.9079695539795924,0.5572428771442828,0.31764842043171265,0.5403509574813923,0.8727609036765603,0.6384828591620706,10,21,0.5,1.0,"[30.0, 70.0]",1.6,0.1
-0.10438113067659138,-0.028634537998426746,-1.959137193243127e-06,-0.0009931754208894654,1.1214279208187368,-0.025533997742379307,10,21,0.5,1.0,"[30.0, 70.0]",1.6,0.15
-0.10438113067659138,-0.028634537998426746,-1.959137193243127e-06,-0.0009931754208894654,1.1214279208187368,-0.025533997742379307,10,21,0.5,1.0,"[30.0, 70.0]",1.6,0.2
0.9241307073934433,0.1998714513991151,0.1636778309441524,0.22849204706095694,0.929645844212795,0.21499741287862387,10,21,0.5,2.0,"[20.0, 80.0]",0.7,0.1
1.6499464617097832,0.2928228488935074,0.09214600910755745,0.2684949484677189,0.7628530244879794,0.3838522487212365,10,21,0.5,2.0,"[20.0, 80.0]",0.7,0.15
1.6499464617097832,0.2928228488935074,0.09214600910755745,0.2684949484677189,0.7628530244879794,0.3838522487212365,10,21,0.5,2.0,"[20.0, 80.0]",0.7,0.2
-0.14010878056213572,-0.04115547164939393,-0.006437994792847578,-0.03754842913207589,0.9975711483394949,-0.04125567556549644,10,21,0.5,2.0,"[20.0, 80.0]",1.2,0.1
-0.2831188948818104,-0.08398024394890513,-0.01999165487388112,-0.047613988527052675,0.9358122563754916,-0.08974048306886925,10,21,0.5,2.0,"[20.0, 80.0]",1.2,0.15
-0.2831188948818104,-0.08398024394890513,-0.01999165487388112,-0.047613988527052675,0.9358122563754916,-0.08974048306886925,10,21,0.5,2.0,"[20.0, 80.0]",1.2,0.2
0.7948954147010394,0.17686842025236849,0.07269718822554812,0.18550568580179086,0.954293673019175,0.18533961321654346,10,21,0.5,2.0,"[20.0, 80.0]",1.6,0.1
0.380925372888524,0.08878007229945362,0.013783400575548055,0.0546370917414093,0.9023312386556849,0.09838966944303107,10,21,0.5,2.0,"[20.0, 80.0]",1.6,0.15
0.380925372888524,0.08878007229945362,0.013783400575548055,0.0546370917414093,0.9023312386556849,0.09838966944303107,10,21,0.5,2.0,"[20.0, 80.0]",1.6,0.2
2.712891861577306,0.4408393235237189,0.3015106079715801,0.4600220421907805,0.8811893828164259,0.5002776158227464,10,21,0.5,2.0,"[30.0, 70.0]",0.7,0.1
0.15856639487396196,0.03955048970986064,4.560676759146516e-05,3.099360450095336e-05,1.1924653187592849,0.033166993695893335,10,21,0.5,2.0,"[30.0, 70.0]",0.7,0.15
0.15856639487396196,0.03955048970986064,4.560676759146516e-05,3.099360450095336e-05,1.1924653187592849,0.033166993695893335,10,21,0.5,2.0,"[30.0, 70.0]",0.7,0.2
6.959892097195351,0.7816592773778963,0.5700785320457888,0.7830422704281853,0.8243801311654273,0.9481782103031323,10,21,0.5,2.0,"[30.0, 70.0]",1.2,0.1
1.5426201898139116,0.27881297959207996,0.028616441148806706,0.06423054951002405,1.0192019677330455,0.2735600876166166,10,21,0.5,2.0,"[30.0, 70.0]",1.2,0.15
1.5426201898139116,0.27881297959207996,0.028616441148806706,0.06423054951002405,1.0192019677330455,0.2735600876166166,10,21,0.5,2.0,"[30.0, 70.0]",1.2,0.2
9.279856129593755,0.9131577296960081,0.6174561857645207,0.8625388538265081,0.8379419047991568,1.0897625771739863,10,21,0.5,2.0,"[30.0, 70.0]",1.6,0.1
2.6179817430988086,0.403385736046481,2.7594438733055474e-05,0.001042394496629863,1.050778956192979,0.3838920961150252,10,21,0.5,2.0,"[30.0, 70.0]",1.6,0.15
2.6179817430988086,0.403385736046481,2.7594438733055474e-05,0.001042394496629863,1.050778956192979,0.3838920961150252,10,21,0.5,2.0,"[30.0, 70.0]",1.6,0.2
-0.01140744604950783,-0.003189143864718358,-0.007630628192992157,-0.008834329334900061,0.6782355529253783,-0.0047021183878711206,10,21,1.0,0.1,"[20.0, 80.0]",0.7,0.1
0.7739135112750017,0.16306271745791068,0.07438854295072808,0.16227345834343557,0.8803060023120195,0.18523413111991258,10,21,1.0,0.1,"[20.0, 80.0]",0.7,0.15
0.7739135112750017,0.16306271745791068,0.07438854295072808,0.16227345834343557,0.8803060023120195,0.18523413111991258,10,21,1.0,0.1,"[20.0, 80.0]",0.7,0.2
-0.01955562179915704,-0.005483398762146208,-0.008245961103003734,-0.010412129700518361,0.8422363665694215,-0.006510522437402064,10,21,1.0,0.1,"[20.0, 80.0]",1.2,0.1
2.023219566878202,0.33851109675675595,0.16262024536525127,0.3323840735138664,0.7860199875275281,0.43066474406275906,10,21,1.0,0.1,"[20.0, 80.0]",1.2,0.15
2.023219566878202,0.33851109675675595,0.16262024536525127,0.3323840735138664,0.7860199875275281,0.43066474406275906,10,21,1.0,0.1,"[20.0, 80.0]",1.2,0.2
-0.02607416239887972,-0.007328729116951149,-0.007687057238605228,-0.011032114031849682,0.9201066322734941,-0.007965086719180114,10,21,1.0,0.1,"[20.0, 80.0]",1.6,0.1
2.46645058148014,0.3876507218415848,0.19177778905915896,0.36294046870246566,0.7245215912748912,0.5350437123060229,10,21,1.0,0.1,"[20.0, 80.0]",1.6,0.15
2.46645058148014,0.3876507218415848,0.19177778905915896,0.36294046870246566,0.7245215912748912,0.5350437123060229,10,21,1.0,0.1,"[20.0, 80.0]",1.6,0.2
0.8739946329466701,0.19108393899466436,0.31798205907944666,0.359406341965796,0.6433407471729371,0.2970182439622449,10,21,1.0,0.1,"[30.0, 70.0]",0.7,0.1
2.2377860302473755,0.362918001391052,0.07615886404008954,0.2257110600286462,0.9212369429383082,0.39394642624026344,10,21,1.0,0.1,"[30.0, 70.0]",0.7,0.15
2.2377860302473755,0.362918001391052,0.07615886404008954,0.2257110600286462,0.9212369429383082,0.39394642624026344,10,21,1.0,0.1,"[30.0, 70.0]",0.7,0.2
1.4982765136228653,0.29035275947197414,0.3529912544163719,0.42580640368117495,0.7320103096688317,0.3966511887016078,10,21,1.0,0.1,"[30.0, 70.0]",1.2,0.1
