train_total_return,test_total_return,train_annualized_return,test_annualized_return,train_annualized_sharpe,test_annualized_sharpe,train_sortino_ratio,test_sortino_ratio,train_max_drawdown,test_max_drawdown,train_calmar_ratio,test_calmar_ratio,bb_window,rsi_window,bb_buy_threshold,bb_sell_threshold,rsi_limits,qty_scale,max_p_value
-0.15111406664300098,0.9950309701271733,-0.044587981253809694,1.0026370979331647,-0.004002667782683299,0.2639822511976895,-0.0043460015523018895,1.6217147478591742,1.000697557532102,0.5782853705957021,-0.044556900252431496,1.7338102413006409,10,21,0.1,0.5,"[20.0, 80.0]",0.7,0.1
-0.3053516609134441,0.8649082427351866,-0.0915540777077416,0.8713227362371547,-0.020309719820214414,0.034333600368990774,-0.05039672782586198,0.31458609215488004,0.9497702110828359,0.9686479540354883,-0.09639602994429623,0.8995246752002453,10,21,0.1,0.5,"[20.0, 80.0]",0.7,0.15
-0.3053516609134441,0.8649082427351866,-0.0915540777077416,0.8713227362371547,-0.020309719820214414,0.034333600368990774,-0.05039672782586198,0.31458609215488004,0.9497702110828359,0.9686479540354883,-0.09639602994429623,0.8995246752002453,10,21,0.1,0.5,"[20.0, 80.0]",0.7,0.2
2.0733583008677927,1.7342977780025102,0.36696709163882657,1.7494933492340845,0.20110407919511494,0.4852148380320521,0.37999774734475594,2.163275465519732,0.911858770325899,0.6550338629169273,0.40243851743365067,2.6708441323070327,10,21,0.1,0.5,"[20.0, 80.0]",1.2,0.1
-0.796263729205673,1.1109707098792545,-0.3424734096901203,1.119678467892467,-0.019747180640012255,0.04823468716552588,-0.08230581440839752,0.41485184032226907,1.0080074522131577,0.9640052835973769,-0.3397528549399051,1.1614858206110288,10,21,0.1,0.5,"[20.0, 80.0]",1.2,0.15
-0.796263729205673,1.1109707098792545,-0.3424734096901203,1.119678467892467,-0.019747180640012255,0.04823468716552588,-0.08230581440839752,0.41485184032226907,1.0080074522131577,0.9640052835973769,-0.3397528549399051,1.1614858206110288,10,21,0.1,0.5,"[20.0, 80.0]",1.2,0.2
3.8845874551798945,2.1628007759859025,0.5551738030128175,2.182929749530907,0.37808912764392516,0.6431926403313929,0.5566578670940724,2.2285194977998755,0.8882456205575513,0.73334096192124,0.6250228429658174,2.9766914203346397,10,21,0.1,0.5,"[20.0, 80.0]",1.6,0.1
-0.7540799606764096,1.2763006062930602,-0.30904286604927744,1.2866401316604281,-0.02794671300701989,0.05860325023974388,-0.14543479104125584,0.4796166353931666,0.9590327026195622,0.960291147246888,-0.3222443460010679,1.3398437914888293,10,21,0.1,0.5,"[20.0, 80.0]",1.6,0.15
-0.7540799606764096,1.2763006062930602,-0.30904286604927744,1.2866401316604281,-0.02794671300701989,0.05860325023974388,-0.14543479104125584,0.4796166353931666,0.9590327026195622,0.960291147246888,-0.3222443460010679,1.3398437914888293,10,21,0.1,0.5,"[20.0, 80.0]",1.6,0.2
7.683868033810029,1.2764702933302172,0.8253676989867194,1.2868115286550688,0.5144904259504542,0.35015113783021073,0.7279596925391426,1.7212034101250095,0.8655739430317115,0.6088976568998343,0.9535496136769459,2.113346165933356,10,21,0.1,0.5,"[30.0, 70.0]",0.7,0.1
0.7703337651723126,0.34941294551080615,0.1624437198294295,0.35164276428651053,0.0014571371124073656,0.011711996276177215,0.01213972811249058,0.10462866600411473,1.1320122180953633,0.9617572139493741,0.14349997043560608,0.36562529418679324,10,21,0.1,0.5,"[30.0, 70.0]",0.7,0.15
0.7703337651723126,0.34941294551080615,0.1624437198294295,0.35164276428651053,0.0014571371124073656,0.011711996276177215,0.01213972811249058,0.10462866600411473,1.1320122180953633,0.9617572139493741,0.14349997043560608,0.36562529418679324,10,21,0.1,0.5,"[30.0, 70.0]",0.7,0.2
6.111260399509173,0.48766042099919527,0.7266064767002605,0.49091966489257755,0.5204642444585893,0.07241011201309115,0.7390381153630293,0.3175847705675857,0.8207988966544839,0.8290885442881564,0.8852429988171953,0.5921197057596232,10,21,0.1,0.5,"[30.0, 70.0]",1.2,0.1
1.0311112164554994,1.1796503444736723,0.20531204368302336,1.1890275162336335,0.006796625675080369,0.04048930857716461,0.007284586561444656,0.38190799321979263,1.1813052414200595,0.9801977333631776,0.1738010096664056,1.2130486286210187,10,21,0.1,0.5,"[30.0, 70.0]",1.2,0.15
1.0311112164554994,1.1796503444736723,0.20531204368302336,1.1890275162336335,0.006796625675080369,0.04048930857716461,0.007284586561444656,0.38190799321979263,1.1813052414200595,0.9801977333631776,0.1738010096664056,1.2130486286210187,10,21,0.1,0.5,"[30.0, 70.0]",1.2,0.2
9.781684707890006,1.6134122482950461,0.9387143316362163,1.6272813830553456,0.6346144350716254,0.2605884093255196,0.8492371614580125,0.8491170874549816,0.7551919918126965,0.8496518822084183,1.2430141497965423,1.9152330703084068,10,21,0.1,0.5,"[30.0, 70.0]",1.6,0.1
-0.23988638738450163,1.2187769261684833,-0.06973437773015478,1.2285408694060571,-0.00011395184016766675,0.04099369855662195,-0.0010606325549940344,0.37395954901350015,1.2532147374283051,0.9818810802679553,-0.05564439648487951,1.2512114695913974,10,21,0.1,0.5,"[30.0, 70.0]",1.6,0.15
-0.23988638738450163,1.2187769261684833,-0.06973437773015478,1.2285408694060571,-0.00011395184016766675,0.04099369855662195,-0.0010606325549940344,0.37395954901350015,1.2532147374283051,0.9818810802679553,-0.05564439648487951,1.2512114695913974,10,21,0.1,0.5,"[30.0, 70.0]",1.6,0.2
-0.1511079007478504,0.9950309701271733,-0.044586049167455566,1.0026370979331647,-0.004002493738601003,0.2639822511976895,-0.004345813513361079,1.6217147478591742,1.000697557532102,0.5782853705957021,-0.04455496951287928,1.7338102413006409,10,21,0.1,1.0,"[20.0, 80.0]",0.7,0.1
-0.3053516609134441,0.8649082427351866,-0.0915540777077416,0.8713227362371547,-0.020309719820214414,0.034333600368990774,-0.05039672782586198,0.31458609215488004,0.9497702110828359,0.9686479540354883,-0.09639602994429623,0.8995246752002453,10,21,0.1,1.0,"[20.0, 80.0]",0.7,0.15
-0.3053516609134441,0.8649082427351866,-0.0915540777077416,0.8713227362371547,-0.020309719820214414,0.034333600368990774,-0.05039672782586198,0.31458609215488004,0.9497702110828359,0.9686479540354883,-0.09639602994429623,0.8995246752002453,10,21,0.1,1.0,"[20.0, 80.0]",0.7,0.2
2.073368870973766,1.7342977780025102,0.36696840056104674,1.7494933492340845,0.20110464022505292,0.4852148380320521,0.3799998452340529,2.163275465519732,0.911858770325899,0.6550338629169273,0.402439952877672,2.6708441323070327,10,21,0.1,1.0,"[20.0, 80.0]",1.2,0.1
-0.7390798318995642,1.1109707098792545,-0.2981769175532375,1.119678467892467,-0.017207915725602742,0.04823468716552588,-0.07227744794038175,0.41485184032226907,1.0080074522131577,0.9640052835973769,-0.29580824714992654,1.1614858206110288,10,21,0.1,1.0,"[20.0, 80.0]",1.2,0.15
-0.7390798318995642,1.1109707098792545,-0.2981769175532375,1.119678467892467,-0.017207915725602742,0.04823468716552588,-0.07227744794038175,0.41485184032226907,1.0080074522131577,0.9640052835973769,-0.29580824714992654,1.1614858206110288,10,21,0.1,1.0,"[20.0, 80.0]",1.2,0.2
3.8846015486545253,2.1628007759859025,0.5551750522900951,2.182929749530907,0.3780896785906598,0.6431926403313929,0.5566600592077291,2.2285194977998755,0.8882456205575513,0.73334096192124,0.6250242494205736,2.9766914203346397,10,21,0.1,1.0,"[20.0, 80.0]",1.6,0.1
-0.6822002548664197,1.2763006062930602,-0.26073765162231033,1.2866401316604281,-0.02354980649587611,0.05860325023974388,-0.12258664773376195,0.4796166353931666,0.9590327026195622,0.960291147246888,-0.2718756627486374,1.3398437914888293,10,21,0.1,1.0,"[20.0, 80.0]",1.6,0.15
-0.6822002548664197,1.2763006062930602,-0.26073765162231033,1.2866401316604281,-0.02354980649587611,0.05860325023974388,-0.12258664773376195,0.4796166353931666,0.9590327026195622,0.960291147246888,-0.2718756627486374,1.3398437914888293,10,21,0.1,1.0,"[20.0, 80.0]",1.6,0.2
7.739905304099837,1.2821573767527856,0.8286395665741184,1.292555962208556,0.5239048385039462,0.35141513026508475,0.741617081173944,1.8015870386797135,0.8632930988151473,0.6088963857652694,0.9598589027427763,2.1227847502889245,10,21,0.1,1.0,"[30.0, 70.0]",0.7,0.1
0.7991532171229752,0.334863622317227,0.16740117502188423,0.336989542055375,0.001494260509763829,0.009498115361940724,0.007898743184315672,0.10664110833726757,1.1213271204268072,0.9725030424208199,0.14928843864773989,0.34651772524692365,10,21,0.1,1.0,"[30.0, 70.0]",0.7,0.15
0.7991532171229752,0.334863622317227,0.16740117502188423,0.336989542055375,0.001494260509763829,0.009498115361940724,0.007898743184315672,0.10664110833726757,1.1213271204268072,0.9725030424208199,0.14928843864773989,0.34651772524692365,10,21,0.1,1.0,"[30.0, 70.0]",0.7,0.2
6.207324291434555,0.48810383073499786,0.7330688436150821,0.4913664948215284,0.5373129188156188,0.07248113806031939,0.7624087859141242,0.3311679215729402,0.817424761901712,0.8290089692950063,0.8968028346848967,0.5927155350796616,10,21,0.1,1.0,"[30.0, 70.0]",1.2,0.1
1.307039860371602,1.0515551238834617,0.24646124625158983,1.059693778984367,0.005561177255121292,0.024872378501384712,0.004777403023086909,0.3470253424293059,1.1678138632910928,0.9930977452486497,0.21104497385997906,1.0670588912867214,10,21,0.1,1.0,"[30.0, 70.0]",1.2,0.15
1.307039860371602,1.0515551238834617,0.24646124625158983,1.059693778984367,0.005561177255121292,0.024872378501384712,0.004777403023086909,0.3470253424293059,1.1678138632910928,0.9930977452486497,0.21104497385997906,1.0670588912867214,10,21,0.1,1.0,"[30.0, 70.0]",1.2,0.2
9.909769897123864,1.6136990642092202,0.9450993691993124,1.6275713098016706,0.6665909675873969,0.260637867584077,0.8936069886294868,0.8814573245576866,0.7517257271648092,0.8496518992422231,1.2572396221742024,1.9155742619456846,10,21,0.1,1.0,"[30.0, 70.0]",1.6,0.1
-0.20604520144519334,1.161043309466276,-0.058994007476953825,1.1702379150604312,-0.0009535061910896165,0.020457641746446955,-0.004106096018983338,0.36672634661261444,1.2532147374283051,0.9990810961152518,-0.04707414117872102,1.1713142402660726,10,21,0.1,1.0,"[30.0, 70.0]",1.6,0.15
-0.20604520144519334,1.161043309466276,-0.058994007476953825,1.1702379150604312,-0.0009535061910896165,0.020457641746446955,-0.004106096018983338,0.36672634661261444,1.2532147374283051,0.9990810961152518,-0.04707414117872102,1.1713142402660726,10,21,0.1,1.0,"[30.0, 70.0]",1.6,0.2
-0.1512076680260318,0.9950309701271733,-0.04461731253813539,1.0026370979331647,-0.003997575069249085,0.2639822511976895,-0.0043245004987964965,1.6217147478591742,1.0006942573482245,0.5782853705957021,-0.044586358131372114,1.7338102413006409,10,21,0.1,2.0,"[20.0, 80.0]",0.7,0.1
-0.3054019569768034,0.8649082427351866,-0.09157141266371949,0.8713227362371547,-0.020313965035511822,0.034333600368990774,-0.050409406634584014,0.31458609215488004,0.9497696816537237,0.9686479540354883,-0.09641433542527576,0.8995246752002453,10,21,0.1,2.0,"[20.0, 80.0]",0.7,0.15
-0.3054019569768034,0.8649082427351866,-0.09157141266371949,0.8713227362371547,-0.020313965035511822,0.034333600368990774,-0.050409406634584014,0.31458609215488004,0.9497696816537237,0.9686479540354883,-0.09641433542527576,0.8995246752002453,10,21,0.1,2.0,"[20.0, 80.0]",0.7,0.2
2.073197841354017,1.7342977780025102,0.3669472211436209,1.7494933492340845,0.2010993200583302,0.4852148380320521,0.37998700620257475,2.163275465519732,0.9118566144827331,0.6550338629169273,0.4024176776430779,2.6708441323070327,10,21,0.1,2.0,"[20.0, 80.0]",1.2,0.1
-0.782980890643686,1.1109707098792545,-0.3314374184992488,1.119678467892467,-0.01920902996738289,0.04823468716552588,-0.08160347014754424,0.41485184032226907,1.00800478709286,0.9640052835973769,-0.3288054012671231,1.1614858206110288,10,21,0.1,2.0,"[20.0, 80.0]",1.2,0.15
-0.782980890643686,1.1109707098792545,-0.3314374184992488,1.119678467892467,-0.01920902996738289,0.04823468716552588,-0.08160347014754424,0.41485184032226907,1.00800478709286,0.9640052835973769,-0.3288054012671231,1.1614858206110288,10,21,0.1,2.0,"[20.0, 80.0]",1.2,0.2
3.8843735091615255,2.1628007759859025,0.5551548380372902,2.182929749530907,0.378083593785728,0.6431926403313929,0.5566522699969891,2.2285194977998755,0.8882438695451715,0.73334096192124,0.6250027239946606,2.9766914203346397,10,21,0.1,2.0,"[20.0, 80.0]",1.6,0.1
0.35455417336621875,1.2763006062930602,0.08326158339120537,1.2866401316604281,0.007550984053975142,0.05860325023974388,0.042057722982935655,0.4796166353931666,0.9590313694067709,0.960291147246888,0.08681841496249344,1.3398437914888293,10,21,0.1,2.0,"[20.0, 80.0]",1.6,0.15
0.35455417336621875,1.2763006062930602,0.08326158339120537,1.2866401316604281,0.007550984053975142,0.05860325023974388,0.042057722982935655,0.4796166353931666,0.9590313694067709,0.960291147246888,0.08681841496249344,1.3398437914888293,10,21,0.1,2.0,"[20.0, 80.0]",1.6,0.2
6.631496712373321,1.2774110882875584,0.7608825729833719,1.287761805397654,0.561595587759937,0.34874291367353305,0.774613890197156,1.792561825307647,0.824149754357401,0.608893060983897,0.9232333916991102,2.114922780228088,10,21,0.1,2.0,"[30.0, 70.0]",0.7,0.1
1.1536776235655917,0.6087737074986419,0.2240685589948186,0.6129937075469754,0.002013765775287667,0.017323453014711127,0.0724435729754185,0.2012385763790546,1.0283889873831407,0.9725041565809587,0.21788307901369885,0.6303250257583296,10,21,0.1,2.0,"[30.0, 70.0]",0.7,0.15
1.1536776235655917,0.6087737074986419,0.2240685589948186,0.6129937075469754,0.002013765775287667,0.017323453014711127,0.0724435729754185,0.2012385763790546,1.0283889873831407,0.9725041565809587,0.21788307901369885,0.6303250257583296,10,21,0.1,2.0,"[30.0, 70.0]",0.7,0.2
13.145506869283388,0.4877138002584953,1.090969226379829,0.49097345584818775,0.7419524503322289,0.07245538563862457,1.0227794392375473,0.33958513430057663,0.8389481942613736,0.8289012297233691,1.3004011854871917,0.592318406877067,10,21,0.1,2.0,"[30.0, 70.0]",1.2,0.1
3.249460807796547,1.1598279637188313,0.4641641920153272,1.169010675665057,0.020631955054049304,0.02747249600124081,0.0795924043758977,0.3970057409745636,1.0655874792733113,0.9930976685875156,0.4355946377409285,1.1771356560807786,10,21,0.1,2.0,"[30.0, 70.0]",1.2,0.15
3.249460807796547,1.1598279637188313,0.4641641920153272,1.169010675665057,0.020631955054049304,0.02747249600124081,0.0795924043758977,0.3970057409745636,1.0655874792733113,0.9930976685875156,0.4355946377409285,1.1771356560807786,10,21,0.1,2.0,"[30.0, 70.0]",1.2,0.2
17.527342492377752,1.6137321779584446,1.2541156568241996,1.6276047827169946,0.7877428917294935,0.2610402478788589,1.0897392828751835,0.9061346135767394,0.8489320279960102,0.8496479438595723,1.477286302632104,1.9156225757735736,10,21,0.1,2.0,"[30.0, 70.0]",1.6,0.1
4.341696776963543,1.6767737828715092,0.555145618156536,1.6913343672219092,0.023787459664405607,0.029573079142672994,0.06406782597578907,0.5490875302759555,1.2532147374283051,0.9990809939004063,0.4429772500886307,1.6928901435898103,10,21,0.1,2.0,"[30.0, 70.0]",1.6,0.15
4.341696776963543,1.6767737828715092,0.555145618156536,1.6913343672219092,0.023787459664405607,0.029573079142672994,0.06406782597578907,0.5490875302759555,1.2532147374283051,0.9990809939004063,0.4429772500886307,1.6928901435898103,10,21,0.1,2.0,"[30.0, 70.0]",1.6,0.2
-0.078857070958546,0.32058012076163567,-0.02260938582089589,0.3226048956613512,-0.022072009969336524,0.09505877687345522,-0.03247598913805334,0.21631914841052666,0.9296467201755658,0.8815775823465938,-0.02432040616098345,0.36594044826166927,10,21,0.5,0.1,"[20.0, 80.0]",0.7,0.1
1.5071797264628022,0.7437643705015153,0.2740911592998281,0.7491147856244931,0.08618288831745466,0.012068361604410861,0.2362479756894025,0.2690987402215128,0.7628534733907614,0.9826071636702529,0.3592972554500366,0.7623746430123564,10,21,0.5,0.1,"[20.0, 80.0]",0.7,0.15
1.5071797264628022,0.7437643705015153,0.2740911592998281,0.7491147856244931,0.08618288831745466,0.012068361604410861,0.2362479756894025,0.2690987402215128,0.7628534733907614,0.9826071636702529,0.3592972554500366,0.7623746430123564,10,21,0.5,0.1,"[20.0, 80.0]",0.7,0.2
-0.14000292100679923,1.1319691953263615,-0.04112260876876872,1.1408803225769963,-0.006431561564227797,0.28895247112269223,-0.03749419852713989,1.5791013549728021,0.9975726962817355,0.6229063359606165,-0.04122266870579508,1.8315439364051178,10,21,0.5,0.1,"[20.0, 80.0]",1.2,0.1
-0.28306160314175943,0.22864220666200352,-0.08396095182555052,0.23003687808494466,-0.01998696139603379,0.007826236610913076,-0.04570163247566283,0.07857928055407115,0.9358125054498063,0.9751477567287622,-0.08971984381122794,0.23589951009745236,10,21,0.5,0.1,"[20.0, 80.0]",1.2,0.15
-0.28306160314175943,0.22864220666200352,-0.08396095182555052,0.23003687808494466,-0.01998696139603379,0.007826236610913076,-0.04570163247566283,0.07857928055407115,0.9358125054498063,0.9751477567287622,-0.08971984381122794,0.23589951009745236,10,21,0.5,0.1,"[20.0, 80.0]",1.2,0.2
0.7950365607748244,1.675370432241714,0.176894185564888,1.6899156109542983,0.07270518692240424,0.5125527452290203,0.18542839737914316,1.8957311344978962,0.9542952955603232,0.6769698028351836,0.18536629740066252,2.4962939319846273,10,21,0.5,0.1,"[20.0, 80.0]",1.6,0.1
0.3810017995875965,0.3085569956989438,0.08879595225554016,0.31049729610330346,0.013785808014306233,0.010720619219758715,0.05237452037597599,0.10312812812089661,0.9023316594433006,0.9751477780887344,0.09840722236247744,0.31841050462307413,10,21,0.5,0.1,"[20.0, 80.0]",1.6,0.15
0.3810017995875965,0.3085569956989438,0.08879595225554016,0.31049729610330346,0.013785808014306233,0.010720619219758715,0.05237452037597599,0.10312812812089661,0.9023316594433006,0.9751477780887344,0.09840722236247744,0.31841050462307413,10,21,0.5,0.1,"[20.0, 80.0]",1.6,0.2
1.6829175906857294,-0.21337937745873947,0.3162246971821583,-0.21441888938267828,0.3364432572018076,-0.009917264434546918,0.43488152860314816,-0.0834150635832612,0.7671612735907868,0.9824054371941986,0.41220106914681987,-0.2182590621597839,10,21,0.5,0.1,"[30.0, 70.0]",0.7,0.1
0.12389431787946625,0.16104766288225814,0.03125979278009505,0.16200326714042435,0.00015634765953951993,0.0025463621631473757,0.010749186132067136,0.0460319981316948,1.0286111738625876,0.9825314663591064,0.0303902908838817,0.1648835408200694,10,21,0.5,0.1,"[30.0, 70.0]",0.7,0.15
0.12389431787946625,0.16104766288225814,0.03125979278009505,0.16200326714042435,0.00015634765953951993,0.0025463621631473757,0.010749186132067136,0.0460319981316948,1.0286111738625876,0.9825314663591064,0.0303902908838817,0.1648835408200694,10,21,0.5,0.1,"[30.0, 70.0]",0.7,0.2
2.8850015840326697,1.3878441028560498,0.4591314645468012,1.3993226108623724,0.3720696773620387,0.4390363777958307,0.5132610489014199,1.6536252403971297,0.8268464264468772,0.6327477455025285,0.5552802187460373,2.211501535657041,10,21,0.5,0.1,"[30.0, 70.0]",1.2,0.1
1.3906531382497058,0.6311644897845257,0.2582109600183402,0.6355677737669796,0.0253882148705057,0.02212083040273062,0.05551126831167549,0.19490131775420913,1.0192019677330455,0.9751528917778507,0.25334621418820896,0.6517621791678675,10,21,0.5,0.1,"[30.0, 70.0]",1.2,0.15
1.3906531382497058,0.6311644897845257,0.2582109600183402,0.6355677737669796,0.0253882148705057,0.02212083040273062,0.05551126831167549,0.19490131775420913,1.0192019677330455,0.9751528917778507,0.25334621418820896,0.6517621791678675,10,21,0.5,0.1,"[30.0, 70.0]",1.2,0.2
3.8466687787102263,1.6915129734376775,0.5518031465330231,1.7062356081404597,0.39182165829087834,0.5399341669191025,0.5543408263563816,1.7202725507321757,0.8499917027506027,0.7146879628445351,0.6491865094063495,2.3873854001254733,10,21,0.5,0.1,"[30.0, 70.0]",1.6,0.1
0.9499556178001984,0.6338567597260967,0.192428944031799,0.6382821972387684,1.3165768856660032e-05,0.022969106727270348,0.05843036585736902,0.20448603942304427,1.089514372087819,0.9751546248208529,0.17661900472505973,0.6545446034838097,10,21,0.5,0.1,"[30.0, 70.0]",1.6,0.15
0.9499556178001984,0.6338567597260967,0.192428944031799,0.6382821972387684,1.3165768856660032e-05,0.022969106727270348,0.05843036585736902,0.20448603942304427,1.089514372087819,0.9751546248208529,0.17661900472505973,0.6545446034838097,10,21,0.5,0.1,"[30.0, 70.0]",1.6,0.2
-0.07885506275703935,0.32058012076163567,-0.022608792570193215,0.3226048956613512,-0.02207141734309921,0.09505877687345522,-0.03249308102868655,0.21631914841052666,0.9296467201755658,0.8815775823465938,-0.024319768014588912,0.36594044826166927,10,21,0.5,0.5,"[20.0, 80.0]",0.7,0.1
1.5071759189873744,0.7437643705015153,0.2740906493875399,0.7491147856244931,0.08618274975076669,0.012068361604410861,0.23624756871832578,0.2690987402215128,0.7628534733907614,0.9826071636702529,0.3592965870224736,0.7623746430123564,10,21,0.5,0.5,"[20.0, 80.0]",0.7,0.15
1.5071759189873744,0.7437643705015153,0.2740906493875399,0.7491147856244931,0.08618274975076669,0.012068361604410861,0.23624756871832578,0.2690987402215128,0.7628534733907614,0.9826071636702529,0.3592965870224736,0.7623746430123564,10,21,0.5,0.5,"[20.0, 80.0]",0.7,0.2
-0.13999947837564197,1.1319691953263615,-0.041121540092554865,1.1408803225769963,-0.006431393885835091,0.28895247112269223,-0.037516293132771265,1.5791013549728021,0.9975726962817355,0.6229063359606165,-0.04122159742926773,1.8315439364051178,10,21,0.5,0.5,"[20.0, 80.0]",1.2,0.1
-0.28307128334109366,0.22864220666200352,-0.08396421140594623,0.23003687808494466,-0.019987749261541326,0.007826236610913076,-0.04570340231223086,0.07857928055407115,0.9358125054498063,0.9751477567287622,-0.08972332696664287,0.23589951009745236,10,21,0.5,0.5,"[20.0, 80.0]",1.2,0.15
-0.28307128334109366,0.22864220666200352,-0.08396421140594623,0.23003687808494466,-0.019987749261541326,0.007826236610913076,-0.04570340231223086,0.07857928055407115,0.9358125054498063,0.9751477567287622,-0.08972332696664287,0.23589951009745236,10,21,0.5,0.5,"[20.0, 80.0]",1.2,0.2
